frame,track,score,x,y,hit_time,hit_confirmed,redirects
150,21,0.0608,1241.7,933.9,0.250,True,0
151,21,0.0616,1241.6,932.7,0.250,True,0
219,77,0.1272,1176.4,742.7,0.250,True,0
220,77,0.0992,1177.4,745.0,0.250,True,0
221,77,0.0656,1178.2,743.4,0.250,True,0
222,77,0.0155,1176.9,744.9,0.250,True,0
