frame,track,x,y,vx,vy,speed,state,cov
146,0,827.0,886.0,0.00,0.00,0.00,0,12.01
146,1,852.0,920.0,0.00,0.00,0.00,0,12.01
146,2,844.0,956.0,0.00,0.00,0.00,0,12.01
146,3,922.0,979.0,0.00,0.00,0.00,0,12.01
146,4,969.0,977.0,0.00,0.00,0.00,0,12.01
146,5,955.0,984.0,0.00,0.00,0.00,0,12.01
146,6,964.0,985.0,0.00,0.00,0.00,0,12.01
146,7,949.0,995.0,0.00,0.00,0.00,0,12.01
146,8,922.0,999.0,0.00,0.00,0.00,0,12.01
146,9,974.0,993.0,0.00,0.00,0.00,0,12.01
146,10,932.0,998.0,0.00,0.00,0.00,0,12.01
146,11,1010.0,1000.0,0.00,0.00,0.00,0,12.01
146,12,964.0,1002.0,0.00,0.00,0.00,0,12.01
146,13,941.0,1007.0,0.00,0.00,0.00,0,12.01
146,14,976.0,1007.0,0.00,0.00,0.00,0,12.01
146,15,1008.0,1008.0,0.00,0.00,0.00,0,12.01
146,16,932.0,1013.0,0.00,0.00,0.00,0,12.01
146,17,955.0,1016.0,0.00,0.00,0.00,0,12.01
146,18,969.0,1015.0,0.00,0.00,0.00,0,12.01
146,19,1080.0,1012.0,0.00,0.00,0.00,0,12.01
148,20,784.0,12.0,0.00,0.00,0.00,0,12.01
148,21,1241.0,933.0,0.00,0.00,0.00,0,12.01
148,22,1062.0,1115.0,0.00,0.00,0.00,0,12.01
148,23,1025.0,1175.0,0.00,0.00,0.00,0,12.01
148,24,1513.0,1185.0,0.00,0.00,0.00,0,12.01
148,25,1412.0,1249.0,0.00,0.00,0.00,0,12.01
148,26,779.0,1259.0,0.00,0.00,0.00,0,12.01
148,27,1052.0,1299.0,0.00,0.00,0.00,0,12.01
148,28,1041.0,1298.0,0.00,0.00,0.00,0,12.01
148,29,1041.0,1308.0,0.00,0.00,0.00,0,12.01
148,30,833.0,1313.0,0.00,0.00,0.00,0,12.01
148,31,1361.0,1346.0,0.00,0.00,0.00,0,12.01
148,32,855.0,1340.0,0.00,0.00,0.00,0,12.01
148,33,895.0,1350.0,0.00,0.00,0.00,0,12.01
148,34,1051.0,1453.0,0.00,0.00,0.00,0,12.01
149,20,784.0,12.0,0.00,0.00,0.00,0,14.03
149,21,1241.0,933.0,0.00,0.00,0.00,0,14.03
149,22,1062.0,1115.0,0.00,0.00,0.00,0,14.03
149,23,1025.0,1175.0,0.00,0.00,0.00,0,14.03
149,24,1513.0,1185.0,0.00,0.00,0.00,0,14.03
149,25,1412.0,1249.0,0.00,0.00,0.00,0,14.03
149,26,779.0,1259.0,0.00,0.00,0.00,0,14.03
149,27,1052.0,1299.0,0.00,0.00,0.00,0,14.03
149,28,1041.0,1298.0,0.00,0.00,0.00,0,14.03
149,29,1041.0,1308.0,0.00,0.00,0.00,0,14.03
149,30,833.0,1313.0,0.00,0.00,0.00,0,14.03
149,31,1361.0,1346.0,0.00,0.00,0.00,0,14.03
149,32,855.0,1340.0,0.00,0.00,0.00,0,14.03
149,33,895.0,1350.0,0.00,0.00,0.00,0,14.03
149,34,1051.0,1453.0,0.00,0.00,0.00,0,14.03
149,35,709.0,43.0,0.00,0.00,0.00,0,12.01
149,36,589.0,48.0,0.00,0.00,0.00,0,12.01
149,37,833.0,54.0,0.00,0.00,0.00,0,12.01
149,38,1076.0,144.0,0.00,0.00,0.00,0,12.01
149,39,833.0,158.0,0.00,0.00,0.00,0,12.01
150,20,784.0,12.0,0.00,0.00,0.00,0,16.09
150,21,1241.0,933.0,0.00,0.00,0.00,0,16.09
150,22,1062.0,1115.0,0.00,0.00,0.00,0,16.09
150,23,1025.0,1175.0,0.00,0.00,0.00,0,16.09
150,24,1513.0,1185.0,0.00,0.00,0.00,0,16.09
150,25,1412.0,1249.0,0.00,0.00,0.00,0,16.09
150,26,779.0,1259.0,0.00,0.00,0.00,0,16.09
150,27,1052.0,1299.0,0.00,0.00,0.00,0,16.09
150,30,833.0,1313.0,0.00,0.00,0.00,0,16.09
150,31,1361.0,1346.0,0.00,0.00,0.00,0,16.09
150,32,855.0,1340.0,0.00,0.00,0.00,0,16.09
150,33,895.0,1350.0,0.00,0.00,0.00,0,16.09
150,34,1051.0,1453.0,0.00,0.00,0.00,0,16.09
151,20,784.0,12.0,0.00,0.00,0.00,0,20.09
151,21,1241.0,933.0,0.00,0.00,0.00,0,20.09
151,22,1062.0,1115.0,0.00,0.00,0.00,0,20.09
151,23,1025.0,1175.0,0.00,0.00,0.00,0,20.09
151,24,1513.0,1185.0,0.00,0.00,0.00,0,20.09
151,25,1412.0,1249.0,0.00,0.00,0.00,0,20.09
151,26,779.0,1259.0,0.00,0.00,0.00,0,20.09
151,27,1052.0,1299.0,0.00,0.00,0.00,0,20.09
151,30,833.0,1313.0,0.00,0.00,0.00,0,20.09
151,31,1361.0,1346.0,0.00,0.00,0.00,0,20.09
151,32,855.0,1340.0,0.00,0.00,0.00,0,20.09
151,33,895.0,1350.0,0.00,0.00,0.00,0,20.09
151,34,1051.0,1453.0,0.00,0.00,0.00,0,20.09
217,60,1420.0,471.0,0.00,0.00,0.00,0,12.01
217,61,1429.0,473.0,0.00,0.00,0.00,0,12.01
217,62,1415.0,477.0,0.00,0.00,0.00,0,12.01
217,63,1410.0,500.0,0.00,0.00,0.00,0,12.01
217,64,1423.0,499.0,0.00,0.00,0.00,0,12.01
217,65,1397.0,531.0,0.00,0.00,0.00,0,12.01
217,66,1286.0,665.0,0.00,0.00,0.00,0,12.01
217,67,1228.0,697.0,0.00,0.00,0.00,0,12.01
217,68,1298.0,708.0,0.00,0.00,0.00,0,12.01
217,69,1123.0,705.0,0.00,0.00,0.00,0,12.01
217,70,811.0,713.0,0.00,0.00,0.00,0,12.01
217,71,822.0,718.0,0.00,0.00,0.00,0,12.01
217,72,1063.0,719.0,0.00,0.00,0.00,0,12.01
217,73,838.0,728.0,0.00,0.00,0.00,0,12.01
217,74,821.0,738.0,0.00,0.00,0.00,0,12.01
217,75,843.0,740.0,0.00,0.00,0.00,0,12.01
217,76,832.0,746.0,0.00,0.00,0.00,0,12.01
217,77,1178.0,745.0,0.00,0.00,0.00,0,12.01
217,78,1312.0,794.0,0.00,0.00,0.00,0,12.01
217,79,801.0,804.0,0.00,0.00,0.00,0,12.01
218,60,1420.0,471.0,0.00,0.00,0.00,0,14.04
218,61,1429.0,473.0,0.00,0.00,0.00,0,14.04
218,62,1415.0,477.0,0.00,0.00,0.00,0,14.04
218,63,1410.0,500.0,0.00,0.00,0.00,0,14.04
218,64,1423.0,499.0,0.00,0.00,0.00,0,14.04
218,65,1397.0,531.0,0.00,0.00,0.00,0,14.04
218,66,1286.0,665.0,0.00,0.00,0.00,0,14.04
218,67,1228.0,697.0,0.00,0.00,0.00,0,14.04
218,68,1298.0,708.0,0.00,0.00,0.00,0,14.04
218,69,1123.0,705.0,0.00,0.00,0.00,0,14.04
218,70,811.0,713.0,0.00,0.00,0.00,0,14.04
218,71,822.0,718.0,0.00,0.00,0.00,0,14.04
218,72,1063.0,719.0,0.00,0.00,0.00,0,14.04
218,73,838.0,728.0,0.00,0.00,0.00,0,14.04
218,74,821.0,738.0,0.00,0.00,0.00,0,14.04
218,75,843.0,740.0,0.00,0.00,0.00,0,14.04
218,76,832.0,746.0,0.00,0.00,0.00,0,14.04
218,77,1178.0,745.0,0.00,0.00,0.00,0,14.04
218,78,1312.0,794.0,0.00,0.00,0.00,0,14.04
218,79,801.0,804.0,0.00,0.00,0.00,0,14.04
219,75,845.5,749.8,0.12,0.46,0.48,0,7.87
219,77,1177.6,744.3,-0.02,-0.03,0.04,0,7.87
219,78,1315.5,800.3,0.17,0.30,0.34,0,7.87
219,79,801.4,804.0,0.02,0.00,0.02,0,7.87
219,60,1420.0,471.0,0.00,0.00,0.00,0,16.09
219,63,1410.0,500.0,0.00,0.00,0.00,0,16.09
219,65,1397.0,531.0,0.00,0.00,0.00,0,16.09
219,66,1286.0,665.0,0.00,0.00,0.00,0,16.09
219,67,1228.0,697.0,0.00,0.00,0.00,0,16.09
219,68,1298.0,708.0,0.00,0.00,0.00,0,16.09
219,69,1123.0,705.0,0.00,0.00,0.00,0,16.09
219,70,811.0,713.0,0.00,0.00,0.00,0,16.09
219,72,1063.0,719.0,0.00,0.00,0.00,0,16.09
219,73,838.0,728.0,0.00,0.00,0.00,0,16.09
220,75,845.5,750.0,0.12,0.46,0.48,0,11.62
220,77,1177.6,744.3,-0.02,-0.03,0.04,0,11.62
220,78,1315.6,800.4,0.17,0.30,0.34,0,11.62
220,79,801.4,804.0,0.02,0.00,0.02,0,11.62
220,60,1420.0,471.0,0.00,0.00,0.00,0,20.07
220,63,1410.0,500.0,0.00,0.00,0.00,0,20.07
220,65,1397.0,531.0,0.00,0.00,0.00,0,20.07
220,66,1286.0,665.0,0.00,0.00,0.00,0,20.07
220,67,1228.0,697.0,0.00,0.00,0.00,0,20.07
220,68,1298.0,708.0,0.00,0.00,0.00,0,20.07
220,69,1123.0,705.0,0.00,0.00,0.00,0,20.07
220,70,811.0,713.0,0.00,0.00,0.00,0,20.07
220,72,1063.0,719.0,0.00,0.00,0.00,0,20.07
220,73,838.0,728.0,0.00,0.00,0.00,0,20.07
220,80,588.0,47.0,0.00,0.00,0.00,0,12.84
220,81,603.0,84.0,0.00,0.00,0.00,0,12.84
220,82,493.0,167.0,0.00,0.00,0.00,0,12.84
220,83,482.0,175.0,0.00,0.00,0.00,0,12.84
220,84,315.0,630.0,0.00,0.00,0.00,0,12.84
220,85,446.0,969.0,0.00,0.00,0.00,0,12.84
221,75,845.5,750.1,0.12,0.46,0.48,0,18.11
221,77,1177.6,744.3,-0.02,-0.03,0.04,0,18.11
221,78,1315.6,800.5,0.17,0.30,0.34,0,18.11
221,79,801.4,804.0,0.02,0.00,0.02,0,18.11
221,80,588.0,47.0,0.00,0.00,0.00,0,17.46
221,81,603.0,84.0,0.00,0.00,0.00,0,17.46
221,82,493.0,167.0,0.00,0.00,0.00,0,17.46
221,83,482.0,175.0,0.00,0.00,0.00,0,17.46
221,84,315.0,630.0,0.00,0.00,0.00,0,17.46
221,85,446.0,969.0,0.00,0.00,0.00,0,17.46
222,80,588.0,47.0,0.00,0.00,0.00,0,58.72
222,81,603.0,84.0,0.00,0.00,0.00,0,58.72
222,82,493.0,167.0,0.00,0.00,0.00,0,58.72
222,84,315.0,630.0,0.00,0.00,0.00,0,58.72
222,85,446.0,969.0,0.00,0.00,0.00,0,58.72
222,75,845.7,750.7,0.12,0.46,0.48,0,79.84
222,77,1177.6,744.2,-0.02,-0.03,0.04,0,79.84
222,78,1315.8,800.9,0.17,0.30,0.34,0,79.84
222,79,801.4,804.0,0.02,0.00,0.02,0,79.84
223,80,588.0,47.0,0.00,0.00,0.00,0,172.69
223,81,603.0,84.0,0.00,0.00,0.00,0,172.69
223,82,493.0,167.0,0.00,0.00,0.00,0,172.69
223,84,315.0,630.0,0.00,0.00,0.00,0,172.69
223,85,446.0,969.0,0.00,0.00,0.00,0,172.69
