frame,track,x,y,vx,vy,speed,state,cov
1,0,1051.0,1252.0,0.00,0.00,0.00,0,12.01
2,0,1050.7,1252.3,-0.01,0.01,0.01,0,7.61
3,0,1050.7,1252.3,-0.01,0.01,0.01,0,9.66
5,0,1050.7,1252.3,-0.01,0.01,0.01,0,13.87
6,0,1050.7,1252.3,-0.01,0.01,0.01,0,16.00
39,1,706.0,972.0,0.00,0.00,0.00,0,12.01
40,1,701.4,974.3,-0.15,0.07,0.16,0,7.48
41,1,699.8,975.2,-0.26,0.14,0.29,0,6.30
43,1,699.7,975.3,-0.26,0.14,0.29,0,9.93
44,1,699.7,975.3,-0.26,0.14,0.29,0,12.06
45,1,699.7,975.3,-0.26,0.14,0.29,0,14.40
76,2,608.0,982.0,0.00,0.00,0.00,0,12.01
76,3,616.0,986.0,0.00,0.00,0.00,0,12.01
77,2,608.3,982.3,0.01,0.01,0.01,0,7.48
77,3,611.1,982.7,-0.12,-0.08,0.15,0,7.48
78,2,606.7,981.0,-0.10,-0.09,0.14,0,6.31
80,2,606.7,980.9,-0.10,-0.09,0.14,0,9.97
81,2,606.7,980.9,-0.10,-0.09,0.14,0,12.12
82,2,606.7,980.9,-0.10,-0.09,0.14,0,14.52
170,4,917.0,1183.0,0.00,0.00,0.00,0,12.01
172,6,913.0,1166.0,0.00,0.00,0.00,0,12.01
172,7,913.0,1176.0,0.00,0.00,0.00,0,12.01
173,6,913.0,1166.3,0.00,0.01,0.01,0,7.47
173,7,914.3,1169.8,0.03,-0.15,0.16,0,7.47
174,6,914.0,1163.9,0.07,-0.14,0.16,0,6.31
176,6,914.0,1163.9,0.07,-0.14,0.16,0,10.00
177,6,914.0,1163.9,0.07,-0.14,0.16,0,12.13
178,6,914.0,1163.9,0.07,-0.14,0.16,0,14.47
209,9,922.0,1140.0,0.00,0.00,0.00,0,12.01
211,11,915.0,1144.0,0.00,0.00,0.00,0,12.01
211,12,907.0,1150.0,0.00,0.00,0.00,0,12.01
212,11,912.7,1145.6,-0.06,0.04,0.07,0,7.47
212,12,904.7,1152.0,-0.06,0.05,0.07,0,7.47
213,11,909.4,1148.3,-0.26,0.21,0.34,0,6.31
215,11,909.4,1148.4,-0.26,0.21,0.34,0,9.93
216,11,909.4,1148.4,-0.26,0.21,0.34,0,12.11
217,11,909.4,1148.4,-0.26,0.21,0.34,0,14.45
278,13,1203.0,603.0,0.00,0.00,0.00,0,12.01
279,13,1203.0,603.0,0.00,0.00,0.00,0,14.03
280,13,1203.0,603.0,0.00,0.00,0.00,0,16.08
282,13,1203.0,603.0,0.00,0.00,0.00,0,19.99
341,14,449.0,816.0,0.00,0.00,0.00,0,12.01
343,16,460.0,814.0,0.00,0.00,0.00,0,12.01
344,16,461.0,812.7,0.02,-0.03,0.04,0,7.47
345,16,461.8,811.7,0.07,-0.09,0.12,0,6.31
347,16,461.8,811.7,0.07,-0.09,0.12,0,9.96
348,16,461.8,811.7,0.07,-0.09,0.12,0,12.14
349,16,461.8,811.7,0.07,-0.09,0.12,0,14.48
492,18,1116.0,662.0,0.00,0.00,0.00,0,12.01
493,18,1116.0,662.3,0.00,0.01,0.01,0,7.47
494,18,1116.0,662.3,0.00,0.01,0.01,0,9.52
496,18,1116.0,662.3,0.00,0.01,0.01,0,13.28
497,18,1116.0,662.3,0.00,0.01,0.01,0,15.46
529,19,1296.0,522.0,0.00,0.00,0.00,0,12.01
529,20,1306.0,524.0,0.00,0.00,0.00,0,12.01
530,19,1296.3,522.3,0.01,0.01,0.01,0,7.48
530,20,1299.8,522.7,-0.15,-0.03,0.16,0,7.48
531,19,1294.2,522.0,-0.14,-0.02,0.15,0,6.31
533,19,1294.1,522.0,-0.14,-0.02,0.15,0,9.98
534,19,1294.1,522.0,-0.14,-0.02,0.15,0,12.11
535,19,1294.1,522.0,-0.14,-0.02,0.15,0,14.50
566,21,1308.0,596.0,0.00,0.00,0.00,0,12.01
567,21,1306.4,597.6,-0.04,0.04,0.06,0,7.48
568,21,1304.5,599.3,-0.18,0.16,0.24,0,6.30
570,21,1304.4,599.3,-0.18,0.16,0.24,0,9.94
571,21,1304.4,599.3,-0.18,0.16,0.24,0,12.11
572,21,1304.4,599.3,-0.18,0.16,0.24,0,14.50
638,22,906.0,845.0,0.00,0.00,0.00,0,12.01
638,23,921.0,851.0,0.00,0.00,0.00,0,12.01
640,24,933.0,855.0,0.00,0.00,0.00,0,12.01
640,25,946.0,859.0,0.00,0.00,0.00,0,12.01
641,24,936.9,856.0,0.09,0.02,0.09,0,7.48
641,25,948.9,860.0,0.07,0.02,0.07,0,7.48
642,24,941.6,857.3,0.40,0.11,0.41,0,6.31
644,24,941.7,857.3,0.40,0.11,0.41,0,9.94
645,24,941.7,857.3,0.40,0.11,0.41,0,12.13
646,24,941.7,857.3,0.40,0.11,0.41,0,14.48
677,27,644.0,615.0,0.00,0.00,0.00,0,12.01
677,28,659.0,627.0,0.00,0.00,0.00,0,12.01
677,29,382.0,814.0,0.00,0.00,0.00,0,12.01
677,30,399.0,826.0,0.00,0.00,0.00,0,12.01
677,31,899.0,1163.0,0.00,0.00,0.00,0,12.01
677,32,882.0,1164.0,0.00,0.00,0.00,0,12.01
679,33,368.0,804.0,0.00,0.00,0.00,0,12.01
679,34,858.0,1155.0,0.00,0.00,0.00,0,12.01
679,35,869.0,1162.0,0.00,0.00,0.00,0,12.01
680,33,368.0,804.0,0.00,0.00,0.00,0,14.03
680,34,855.4,1151.4,-0.06,-0.08,0.09,0,7.47
680,35,869.0,1162.0,0.00,0.00,0.00,0,14.03
681,34,854.3,1150.3,-0.13,-0.15,0.19,0,6.31
681,33,368.0,804.0,0.00,0.00,0.00,0,16.08
683,34,854.2,1150.2,-0.13,-0.15,0.19,0,9.97
683,33,368.0,804.0,0.00,0.00,0.00,0,19.94
684,34,854.2,1150.2,-0.13,-0.15,0.19,0,12.12
685,34,854.2,1150.2,-0.13,-0.15,0.19,0,14.47
716,38,1358.0,948.0,0.00,0.00,0.00,0,12.01
716,39,1365.0,954.0,0.00,0.00,0.00,0,12.01
718,40,1346.0,943.0,0.00,0.00,0.00,0,12.01
718,41,1354.0,946.0,0.00,0.00,0.00,0,12.01
719,40,1346.3,943.3,0.01,0.01,0.01,0,7.47
719,41,1354.0,946.0,0.00,0.00,0.00,0,14.03
720,40,1344.2,943.0,-0.13,-0.01,0.13,0,6.31
722,40,1344.2,943.0,-0.13,-0.01,0.13,0,9.97
723,40,1344.1,943.0,-0.13,-0.01,0.13,0,12.12
724,40,1344.1,943.0,-0.13,-0.01,0.13,0,14.44
777,42,1214.0,1243.0,0.00,0.00,0.00,0,12.01
778,42,1214.0,1243.0,0.00,0.00,0.00,0,7.48
778,43,1203.0,1244.0,0.00,0.00,0.00,0,12.01
779,42,1211.7,1243.3,-0.15,0.02,0.15,0,6.31
779,43,1200.4,1245.0,-0.07,0.02,0.07,0,7.48
781,42,1211.6,1243.3,-0.15,0.02,0.15,0,9.97
781,43,1200.4,1245.0,-0.07,0.02,0.07,0,10.86
782,42,1211.6,1243.3,-0.15,0.02,0.15,0,12.13
782,43,1200.4,1245.0,-0.07,0.02,0.07,0,13.00
783,42,1211.6,1243.3,-0.15,0.02,0.15,0,14.48
783,43,1200.4,1245.0,-0.07,0.02,0.07,0,15.30
819,44,1023.0,1336.0,0.00,0.00,0.00,0,12.02
820,44,1023.0,1336.3,0.00,0.01,0.01,0,7.48
820,45,1026.0,1329.0,0.00,0.00,0.00,0,12.01
821,44,1023.8,1334.7,0.05,-0.10,0.11,0,6.29
821,45,1026.3,1326.7,0.01,-0.05,0.05,0,7.46
823,44,1023.8,1334.7,0.05,-0.10,0.11,0,9.77
823,45,1026.3,1326.7,0.01,-0.05,0.05,0,10.68
824,44,1023.8,1334.7,0.05,-0.10,0.11,0,12.02
824,45,1026.3,1326.7,0.01,-0.05,0.05,0,12.89
