frame,track,x,y,vx,vy,speed,state,cov
98,0,1336.0,131.0,0.00,0.00,0.00,0,12.01
98,1,576.0,602.0,0.00,0.00,0.00,0,12.01
100,20,1317.0,139.0,0.00,0.00,0.00,0,12.01
100,21,1116.0,166.0,0.00,0.00,0.00,0,12.01
100,22,1306.0,304.0,0.00,0.00,0.00,0,12.01
100,23,1131.0,502.0,0.00,0.00,0.00,0,12.01
100,24,1133.0,509.0,0.00,0.00,0.00,0,12.01
100,25,717.0,817.0,0.00,0.00,0.00,0,12.01
100,26,654.0,967.0,0.00,0.00,0.00,0,12.01
100,27,669.0,974.0,0.00,0.00,0.00,0,12.01
100,28,568.0,1007.0,0.00,0.00,0.00,0,12.01
101,20,1317.0,139.0,0.00,0.00,0.00,0,14.04
101,21,1116.0,166.0,0.00,0.00,0.00,0,14.04
101,22,1306.0,304.0,0.00,0.00,0.00,0,14.04
101,23,1131.0,502.0,0.00,0.00,0.00,0,14.04
101,24,1133.0,509.0,0.00,0.00,0.00,0,14.04
101,25,717.0,817.0,0.00,0.00,0.00,0,14.04
101,26,654.0,967.0,0.00,0.00,0.00,0,14.04
101,27,669.0,974.0,0.00,0.00,0.00,0,14.04
101,28,568.0,1007.0,0.00,0.00,0.00,0,14.04
101,29,532.0,214.0,0.00,0.00,0.00,0,12.01
101,30,533.0,224.0,0.00,0.00,0.00,0,12.01
101,31,543.0,232.0,0.00,0.00,0.00,0,12.01
101,32,534.0,283.0,0.00,0.00,0.00,0,12.01
101,33,492.0,620.0,0.00,0.00,0.00,0,12.01
101,34,473.0,633.0,0.00,0.00,0.00,0,12.01
101,35,481.0,638.0,0.00,0.00,0.00,0,12.01
101,36,369.0,741.0,0.00,0.00,0.00,0,12.01
101,37,351.0,763.0,0.00,0.00,0.00,0,12.01
101,38,370.0,763.0,0.00,0.00,0.00,0,12.01
101,39,1476.0,826.0,0.00,0.00,0.00,0,12.01
102,20,1317.0,139.0,0.00,0.00,0.00,0,16.09
102,21,1116.0,166.0,0.00,0.00,0.00,0,16.09
102,22,1306.0,304.0,0.00,0.00,0.00,0,16.09
102,23,1131.0,502.0,0.00,0.00,0.00,0,16.09
102,25,717.0,817.0,0.00,0.00,0.00,0,16.09
102,26,654.0,967.0,0.00,0.00,0.00,0,16.09
102,28,568.0,1007.0,0.00,0.00,0.00,0,16.09
103,20,1317.0,139.0,0.00,0.00,0.00,0,20.04
103,21,1116.0,166.0,0.00,0.00,0.00,0,20.04
103,22,1306.0,304.0,0.00,0.00,0.00,0,20.04
103,23,1131.0,502.0,0.00,0.00,0.00,0,20.04
103,25,717.0,817.0,0.00,0.00,0.00,0,20.04
103,26,654.0,967.0,0.00,0.00,0.00,0,20.04
103,28,568.0,1007.0,0.00,0.00,0.00,0,20.04
103,40,1492.0,905.0,0.00,0.00,0.00,0,12.83
103,41,1520.0,909.0,0.00,0.00,0.00,0,12.83
103,42,1493.0,920.0,0.00,0.00,0.00,0,12.83
103,43,1489.0,934.0,0.00,0.00,0.00,0,12.83
103,44,1498.0,943.0,0.00,0.00,0.00,0,12.83
103,45,1448.0,1068.0,0.00,0.00,0.00,0,12.83
103,46,1468.0,1102.0,0.00,0.00,0.00,0,12.83
103,47,1477.0,1112.0,0.00,0.00,0.00,0,12.83
103,48,1471.0,1120.0,0.00,0.00,0.00,0,12.83
103,49,1480.0,1129.0,0.00,0.00,0.00,0,12.83
103,50,1426.0,1173.0,0.00,0.00,0.00,0,12.83
103,51,1468.0,1223.0,0.00,0.00,0.00,0,12.83
103,52,1420.0,1259.0,0.00,0.00,0.00,0,12.83
104,40,1492.0,905.0,0.00,0.00,0.00,0,17.40
104,41,1520.0,909.0,0.00,0.00,0.00,0,17.40
104,42,1493.0,920.0,0.00,0.00,0.00,0,17.40
104,43,1489.0,934.0,0.00,0.00,0.00,0,17.40
104,44,1498.0,943.0,0.00,0.00,0.00,0,17.40
104,45,1448.0,1068.0,0.00,0.00,0.00,0,17.40
104,46,1468.0,1102.0,0.00,0.00,0.00,0,17.40
104,47,1477.0,1112.0,0.00,0.00,0.00,0,17.40
104,48,1471.0,1120.0,0.00,0.00,0.00,0,17.40
104,49,1480.0,1129.0,0.00,0.00,0.00,0,17.40
104,50,1426.0,1173.0,0.00,0.00,0.00,0,17.40
104,51,1468.0,1223.0,0.00,0.00,0.00,0,17.40
104,52,1420.0,1259.0,0.00,0.00,0.00,0,17.40
105,40,1492.0,905.0,0.00,0.00,0.00,0,19.73
105,41,1520.0,909.0,0.00,0.00,0.00,0,19.73
105,43,1489.0,934.0,0.00,0.00,0.00,0,19.73
105,45,1448.0,1068.0,0.00,0.00,0.00,0,19.73
105,46,1468.0,1102.0,0.00,0.00,0.00,0,19.73
105,49,1480.0,1129.0,0.00,0.00,0.00,0,19.73
105,50,1426.0,1173.0,0.00,0.00,0.00,0,19.73
105,51,1468.0,1223.0,0.00,0.00,0.00,0,19.73
105,52,1420.0,1259.0,0.00,0.00,0.00,0,19.73
106,40,1492.0,905.0,0.00,0.00,0.00,0,26.94
106,41,1520.0,909.0,0.00,0.00,0.00,0,26.94
106,43,1489.0,934.0,0.00,0.00,0.00,0,26.94
106,45,1448.0,1068.0,0.00,0.00,0.00,0,26.94
106,46,1468.0,1102.0,0.00,0.00,0.00,0,26.94
106,49,1480.0,1129.0,0.00,0.00,0.00,0,26.94
106,50,1426.0,1173.0,0.00,0.00,0.00,0,26.94
106,51,1468.0,1223.0,0.00,0.00,0.00,0,26.94
106,52,1420.0,1259.0,0.00,0.00,0.00,0,26.94
