frame,track,score,x,y,hit_time,hit_confirmed,redirects
6383,471,0.0567,285.2,842.9,0.250,True,0
6420,473,0.1226,355.7,650.1,0.250,True,0
6457,474,0.0459,1142.3,737.5,0.250,True,0
6495,478,0.1179,1380.6,1122.9,0.250,True,0
6534,486,0.0539,806.2,1103.3,0.250,True,0
6573,491,0.1156,1259.1,924.0,0.250,True,0
6678,493,0.1061,1245.0,1193.5,0.250,True,0
6801,495,0.0797,432.6,764.5,0.250,True,0
6879,498,0.0839,1060.2,1349.1,0.250,True,0
6918,503,0.0792,1387.2,1083.6,0.250,True,0
6957,507,0.0936,892.4,532.8,0.250,True,0
7008,509,0.0534,451.2,933.2,0.250,True,0
7085,510,0.0767,1327.3,1141.1,0.250,True,0
7223,512,0.0767,318.6,1030.7,0.250,True,0
7296,514,0.0803,995.0,506.3,0.250,True,0
7434,516,0.0986,1421.3,839.6,0.250,True,0
7488,520,0.0742,787.6,198.2,0.250,True,0
7601,522,0.0942,1436.4,569.7,0.250,True,0
7665,527,0.0633,1374.6,900.5,0.250,True,0
7704,532,0.0626,448.0,674.2,0.250,True,0
7744,534,0.0391,1413.8,669.1,0.250,True,0
7799,535,0.1247,981.1,781.2,0.250,True,0
7836,537,0.1049,1369.6,278.5,0.250,True,0
7875,541,0.1036,1517.7,926.8,0.250,True,0
8046,545,0.1502,1498.5,849.5,0.250,True,0
8085,551,0.0666,914.0,1348.0,0.250,True,0
8144,554,0.1411,774.0,1408.9,0.250,True,0
8181,556,0.0818,768.9,523.3,0.250,True,0
8226,557,0.0879,631.7,1127.7,0.250,True,0
8265,564,0.0992,782.1,1044.4,0.250,True,0
8304,571,0.0982,1091.6,673.4,0.250,True,0
8343,575,0.0880,1353.4,898.1,0.250,True,0
8382,580,0.1029,1169.0,703.5,0.250,True,0
8493,581,0.0856,306.4,891.8,0.250,True,0
8541,583,0.0806,1189.2,983.2,0.250,True,0
8580,589,0.1351,1199.0,1221.5,0.250,True,0
8762,591,0.0537,1541.5,741.1,0.250,True,0
8799,592,0.0390,695.7,1220.9,0.250,True,0
8841,593,0.0818,1173.4,459.9,0.250,True,0
8880,597,0.1113,1562.3,685.7,0.250,True,0
8946,599,0.0616,1183.7,712.9,0.250,True,0
8985,604,0.0924,1284.8,941.6,0.250,True,0
9153,606,0.1314,1280.5,1315.0,0.250,True,0
9220,608,0.0713,1519.5,707.6,0.250,True,0
9278,609,0.0897,1058.2,1074.2,0.250,True,0
9315,612,0.0571,567.2,1041.7,0.250,True,0
9354,615,0.0878,1129.6,1130.2,0.250,True,0
9448,616,0.0402,397.7,533.0,0.250,True,0
9495,617,0.1051,471.3,1115.5,0.250,True,0
9611,619,0.0935,1260.2,1230.2,0.250,True,0
9819,621,0.1554,1214.7,1147.9,0.250,True,0
9886,624,0.0688,1406.4,1141.6,0.250,True,0
9924,630,0.0796,880.3,1066.3,0.250,True,0
9963,634,0.1377,968.9,1253.9,0.250,True,0
10047,638,0.0922,524.0,1060.4,0.250,True,0
10248,642,0.0513,1140.6,1275.3,0.250,True,0
10293,643,0.0884,1527.2,752.8,0.250,True,0
10332,648,0.0566,380.7,812.4,0.250,True,0
10371,652,0.1232,507.7,1096.8,0.250,True,0
10410,659,0.0991,511.9,495.8,0.250,True,0
10449,664,0.1225,362.8,581.6,0.250,True,0
10530,668,0.0347,1445.4,461.5,0.250,True,0
10649,669,0.0491,738.3,374.3,0.250,True,0
10686,670,0.0637,886.1,1314.8,0.250,True,0
10737,672,0.0312,1098.8,154.8,0.250,True,0
10887,676,0.0610,475.9,1028.1,0.250,True,0
10929,683,0.1120,642.9,883.7,0.250,True,0
10972,688,0.0525,1260.8,939.0,0.250,True,0
11009,689,0.0857,674.1,562.3,0.250,True,0
11214,693,0.0963,857.3,1137.1,0.250,True,0
11253,697,0.1295,902.5,898.0,0.250,True,0
11291,701,0.0916,332.5,780.4,0.250,True,0
11328,704,0.1327,392.7,696.0,0.250,True,0
11416,706,0.0393,1029.5,1425.0,0.250,True,0
11454,709,0.0812,427.8,695.5,0.250,True,0
11568,713,0.0661,1388.0,1003.4,0.250,True,0
11605,718,0.0680,1347.8,1207.4,0.250,True,0
11643,728,0.1098,1183.6,1209.9,0.250,True,0
11682,736,0.0955,1463.8,866.1,0.250,True,0
11721,739,0.0721,588.7,1201.7,0.250,True,0
11760,742,0.0750,586.1,561.6,0.250,True,0
11841,744,0.0694,1543.2,930.4,0.250,True,0
12096,746,0.1438,1470.6,1030.8,0.250,True,0
12203,748,0.1317,1564.9,884.5,0.250,True,0
12327,751,0.1515,1465.2,966.5,0.250,True,0
12420,755,0.1087,1391.4,982.7,0.250,True,0
12458,759,0.0938,1010.1,1330.3,0.250,True,0
12495,761,0.1080,1006.9,1424.1,0.250,True,0
12534,765,0.0891,741.2,944.1,0.250,True,0
12571,767,0.1061,1136.6,812.0,0.250,True,0
12615,768,0.0847,1460.8,581.6,0.250,True,0
12780,770,0.0648,373.7,1030.3,0.250,True,0
12819,776,0.1118,474.1,741.2,0.250,True,0
12858,785,0.1197,528.1,352.4,0.250,True,0
12907,787,0.0926,514.2,841.8,0.250,True,0
12953,789,0.0880,1122.9,1380.4,0.250,True,0
12990,791,0.0470,551.4,449.8,0.250,True,0
13080,795,0.0709,1559.1,892.7,0.250,True,0
13119,799,0.1174,1404.6,993.9,0.250,True,0
13167,803,0.0698,1385.5,831.5,0.250,True,0
13238,805,0.0731,409.1,497.7,0.250,True,0
13307,807,0.0638,614.8,249.6,0.250,True,0
13376,808,0.0565,1071.9,1234.0,0.250,True,0
13440,810,0.1042,1226.5,1372.4,0.250,True,0
13573,811,0.0781,391.1,1079.7,0.250,True,0
13636,813,0.0616,1414.1,653.0,0.250,True,0
13700,816,0.1603,1415.3,647.0,0.250,True,0
13737,818,0.0965,1044.0,616.6,0.250,True,0
13833,823,0.0947,1176.1,1185.1,0.250,True,0
13919,827,0.0874,1538.3,553.5,0.250,True,0
13986,828,0.1058,1053.3,445.8,0.250,True,0
14130,830,0.0786,948.6,1287.8,0.250,True,0
14198,835,0.0965,1502.5,948.4,0.250,True,0
14322,837,0.0728,907.3,1402.9,0.250,True,0
14447,839,0.1079,1324.5,1200.0,0.250,True,0
14513,841,0.0637,1324.0,873.4,0.250,True,0
14550,843,0.1038,1194.3,648.0,0.250,True,0
14590,848,0.0519,720.1,1077.9,0.250,True,0
14628,849,0.1292,681.7,1017.7,0.250,True,0
14666,851,0.0591,975.2,680.6,0.250,True,0
14703,854,0.1104,894.6,1008.7,0.250,True,0
14793,856,0.1043,424.3,1064.6,0.250,True,0
14830,858,0.1230,527.9,781.3,0.250,True,0
14867,859,0.0815,850.2,1293.2,0.250,True,0
14914,860,0.1014,1064.1,1426.1,0.250,True,0
14952,863,0.1133,983.5,911.0,0.250,True,0
14991,868,0.1109,511.4,905.4,0.250,True,0
15030,871,0.1167,510.3,933.7,0.250,True,0
15069,875,0.0801,1543.9,832.9,0.250,True,0
15108,881,0.0815,785.3,1281.3,0.250,True,0
15170,884,0.1211,860.2,746.2,0.250,True,0
15207,886,0.0558,1072.6,1234.2,0.250,True,0
15244,889,0.1000,580.6,931.2,0.250,True,0
15293,890,0.0870,949.3,1395.9,0.250,True,0
15395,891,0.0970,590.2,1235.0,0.250,True,0
15609,894,0.0699,1216.3,1105.1,0.250,True,0
15718,897,0.0571,1406.4,643.7,0.250,True,0
15795,898,0.0899,989.8,1439.5,0.250,True,0
15834,902,0.0605,1251.9,1123.4,0.250,True,0
15945,905,0.0830,1203.1,509.9,0.250,True,0
16009,907,0.1078,660.4,855.6,0.250,True,0
16143,912,0.0622,792.1,1194.6,0.250,True,0
16334,918,0.1092,1245.7,852.2,0.250,True,0
16479,920,0.0959,1247.0,1272.8,0.250,True,0
16659,926,0.1150,1298.0,968.3,0.250,True,0
16698,932,0.1220,1049.3,891.0,0.250,True,0
16737,940,0.1044,1340.5,1009.3,0.250,True,0
16951,942,0.1032,926.6,574.4,0.250,True,0
16989,947,0.1033,960.9,944.5,0.250,True,0
17026,952,0.1077,1060.2,535.4,0.250,True,0
17083,953,0.0633,215.2,1023.5,0.250,True,0
17204,954,0.0972,954.0,1375.5,0.250,True,0
17331,957,0.0745,986.8,1402.8,0.250,True,0
17397,961,0.1447,928.9,1352.9,0.250,True,0
17564,962,0.1099,607.8,1115.1,0.250,True,0
17733,967,0.0874,1000.1,1104.0,0.250,True,0
17772,973,0.1306,1190.3,964.0,0.250,True,0
17809,977,0.0843,448.9,1119.5,0.250,True,0
18031,978,0.0886,1025.8,682.4,0.250,True,0
18255,980,0.0825,1100.4,1313.4,0.250,True,0
18534,982,0.1351,992.4,1287.3,0.250,True,0
18573,986,0.0723,831.7,644.2,0.250,True,0
18789,988,0.0877,1357.0,1171.6,0.250,True,0
18826,990,0.0790,686.9,622.6,0.250,True,0
18870,991,0.1017,918.4,1249.1,0.250,True,0
18909,994,0.1403,1049.1,1165.7,0.250,True,0
18992,996,0.1042,867.9,983.5,0.250,True,0
19073,998,0.1204,1064.9,935.0,0.250,True,0
19110,999,0.1250,1210.9,1267.6,0.250,True,0
19170,1001,0.0555,484.6,714.0,0.250,True,0
19218,1002,0.0386,1468.4,792.4,0.250,True,0
19323,1005,0.0616,1159.9,1015.1,0.250,True,0
19389,1006,0.0870,589.2,1246.2,0.250,True,0
19428,1012,0.0810,1390.1,1132.0,0.250,True,0
19592,1015,0.1066,1003.5,1418.1,0.250,True,0
19695,1017,0.0664,939.7,1170.7,0.250,True,0
19896,1018,0.1239,1142.9,1314.3,0.250,True,0
20039,1020,0.0605,1292.0,339.0,0.250,True,0
20454,1021,0.0327,965.4,1431.2,0.250,True,0
20831,1022,0.0835,1460.4,1052.6,0.250,True,0
20868,1024,0.0909,1304.5,417.1,0.250,True,0
20946,1028,0.0605,1024.9,1191.7,0.250,True,0
20986,1030,0.1181,949.7,1242.4,0.250,True,0
21029,1031,0.1059,1192.6,1253.1,0.250,True,0
21066,1034,0.1066,959.7,1213.2,0.250,True,0
21188,1036,0.1095,1325.2,864.7,0.250,True,0
21246,1038,0.1003,944.9,1379.8,0.250,True,0
21285,1040,0.1224,1259.8,1233.5,0.250,True,0
21395,1043,0.1150,1543.5,857.3,0.250,True,0
21432,1045,0.1485,1514.7,940.7,0.250,True,0
21570,1047,0.0893,998.6,1246.5,0.250,True,0
21609,1051,0.1127,1301.3,1032.0,0.250,True,0
21736,1055,0.0445,502.8,1257.4,0.250,True,0
21785,1056,0.0639,1432.5,868.6,0.250,True,0
21822,1058,0.0890,922.0,522.3,0.250,True,0
21872,1060,0.0795,1135.4,1282.5,0.250,True,0
21966,1064,0.1344,1375.1,1288.8,0.250,True,0
22005,1068,0.0615,745.8,347.3,0.250,True,0
22193,1071,0.0533,1077.9,1395.1,0.250,True,0
22494,1072,0.0546,548.7,1196.6,0.250,True,0
22738,1073,0.0756,557.3,1188.9,0.250,True,0
22921,1074,0.1141,788.4,1266.9,0.250,True,0
22979,1075,0.1062,885.0,891.2,0.250,True,0
23016,1077,0.0898,794.8,331.8,0.250,True,0
23230,1079,0.0421,554.9,1193.2,0.250,True,0
23509,1080,0.1205,555.7,1190.9,0.250,True,0
23567,1082,0.1037,622.9,731.1,0.250,True,0
23614,1084,0.0793,1550.5,1005.3,0.250,True,0
23712,1087,0.0617,921.5,1430.4,0.250,True,0
23757,1088,0.0787,1500.5,730.9,0.250,True,0
23806,1090,0.0533,1346.5,1309.6,0.250,True,0
23844,1093,0.0546,436.0,513.5,0.250,True,0
24016,1096,0.0536,1381.6,1137.6,0.250,True,0
24054,1100,0.1367,1331.6,1272.2,0.250,True,0
24097,1102,0.1128,1202.3,1285.7,0.250,True,0
24160,1104,0.0670,1429.2,1216.2,0.250,True,0
24335,1105,0.0413,577.2,885.3,0.250,True,0
24372,1107,0.0638,1012.9,1336.4,0.250,True,0
24411,1111,0.0934,832.5,973.4,0.250,True,0
24578,1113,0.1011,1172.3,1153.3,0.250,True,0
24615,1116,0.0702,706.9,1007.0,0.250,True,0
24652,1117,0.0526,1252.6,1293.3,0.250,True,0
24701,1118,0.1515,1164.4,1284.0,0.250,True,0
24738,1120,0.0703,1287.8,637.1,0.250,True,0
24780,1124,0.0659,1159.6,402.1,0.250,True,0
24819,1127,0.0777,1243.3,1209.8,0.250,True,0
24858,1131,0.1268,1126.0,1194.8,0.250,True,0
25041,1139,0.1078,526.4,1267.7,0.250,True,0
25110,1141,0.0680,660.3,1101.9,0.250,True,0
25149,1144,0.0749,1371.8,792.9,0.250,True,0
25188,1148,0.0853,816.7,458.2,0.250,True,0
25241,1150,0.0664,876.9,1189.4,0.250,True,0
25344,1151,0.1072,1055.5,1392.7,0.250,True,0
25401,1154,0.0527,1345.9,429.4,0.250,True,0
25452,1155,0.0394,1269.6,1389.5,0.250,True,0
25700,1156,0.0517,1194.6,239.0,0.250,True,0
25737,1157,0.1076,842.0,729.6,0.250,True,0
25793,1159,0.0733,924.9,1393.8,0.250,True,0
25875,1163,0.0970,310.2,1000.0,0.250,True,0
26011,1165,0.0545,1274.3,1247.3,0.250,True,0
26240,1166,0.0891,1400.1,676.4,0.250,True,0
26333,1168,0.0952,1369.3,1135.7,0.250,True,0
26559,1171,0.0774,587.6,608.9,0.250,True,0
27008,1173,0.0977,1034.1,456.0,0.250,True,0
27045,1175,0.0757,798.9,404.2,0.250,True,0
27122,1177,0.0774,1378.4,852.5,0.250,True,0
27159,1178,0.0708,632.3,255.9,0.250,True,0
27477,1180,0.0758,1064.8,1070.5,0.250,True,0
27516,1184,0.1318,1330.0,1128.3,0.250,True,0
27591,1188,0.0944,611.3,1048.0,0.250,True,0
27640,1192,0.0639,1398.1,1014.3,0.250,True,0
27678,1195,0.1310,1320.9,1047.0,0.250,True,0
27715,1198,0.0961,614.4,881.8,0.250,True,0
27753,1199,0.0915,1119.3,902.2,0.250,True,0
27831,1202,0.0651,1393.8,991.9,0.250,True,0
27894,1204,0.0864,1177.5,422.4,0.250,True,0
27933,1209,0.0457,1188.7,1223.3,0.250,True,0
28182,1212,0.1242,1319.8,1169.0,0.250,True,0
28274,1214,0.0905,373.2,1035.6,0.250,True,0
28382,1216,0.0493,990.6,1373.2,0.250,True,0
28467,1218,0.1119,782.8,1256.3,0.250,True,0
28605,1219,0.0715,1495.7,566.9,0.250,True,0
28682,1221,0.1192,1420.3,949.6,0.250,True,0
28719,1223,0.1125,950.7,1376.8,0.250,True,0
28870,1224,0.0520,1322.6,865.0,0.250,True,0
28908,1225,0.0978,1075.5,1292.6,0.250,True,0
28947,1229,0.1276,941.3,923.9,0.250,True,0
28986,1235,0.1178,790.6,466.0,0.250,True,0
29241,1237,0.0487,653.3,1171.6,0.250,True,0
29280,1243,0.1174,913.5,1243.0,0.250,True,0
29628,1247,0.1312,933.0,1350.1,0.250,True,0
29943,1249,0.0601,1517.1,505.4,0.250,True,0
30237,1250,0.1001,1400.4,831.4,0.250,True,0
30432,1252,0.1168,1409.5,1181.2,0.250,True,0
30473,1254,0.1215,1405.9,1179.8,0.250,True,0
30672,1256,0.1036,1359.3,1213.1,0.250,True,0
30908,1258,0.1009,1492.2,629.7,0.250,True,0
30945,1260,0.0818,869.7,745.7,0.250,True,0
30984,1267,0.0981,1384.1,1038.5,0.250,True,0
31028,1272,0.1225,889.4,1081.8,0.250,True,0
31149,1273,0.1358,948.5,1239.9,0.250,True,0
31187,1275,0.0686,803.2,1364.4,0.250,True,0
31224,1276,0.1497,881.3,1327.4,0.250,True,0
31409,1278,0.0644,1161.2,1199.7,0.250,True,0
31577,1279,0.1231,922.4,1144.2,0.250,True,0
31681,1283,0.1160,928.4,1206.4,0.250,True,0
31803,1284,0.0592,570.8,463.7,0.250,True,0
31956,1285,0.0702,1554.1,806.6,0.250,True,0
32037,1289,0.0700,611.8,889.9,0.250,True,0
32088,1295,0.0835,785.9,1177.8,0.250,True,0
32127,1298,0.1136,905.7,971.4,0.250,True,0
32178,1300,0.1071,387.7,996.3,0.250,True,0
32220,1304,0.0735,1338.8,1054.0,0.250,True,0
32259,1309,0.1368,1190.2,1283.1,0.250,True,0
32301,1311,0.1133,1499.8,1028.0,0.250,True,0
32340,1315,0.1188,1281.4,767.4,0.250,True,0
32379,1321,0.1063,1307.5,934.3,0.250,True,0
32418,1326,0.1229,994.6,1077.2,0.250,True,0
32567,1329,0.1092,1382.9,875.8,0.250,True,0
32831,1333,0.0946,1052.2,1143.8,0.250,True,0
32877,1336,0.1019,1198.5,1316.1,0.250,True,0
33132,1342,0.0715,689.1,678.0,0.250,True,0
33171,1346,0.0944,1162.3,1069.8,0.250,True,0
33210,1350,0.1492,1201.9,1219.1,0.250,True,0
33258,1353,0.1393,1046.3,1367.0,0.250,True,0
33671,1355,0.0828,721.6,845.5,0.250,True,0
33716,1356,0.0896,1511.8,885.8,0.250,True,0
33753,1358,0.1288,1503.8,618.9,0.250,True,0
33971,1362,0.0767,1235.4,1306.2,0.250,True,0
34008,1364,0.1040,931.0,1191.2,0.250,True,0
34073,1366,0.1155,858.4,1202.4,0.250,True,0
34136,1369,0.1302,503.9,1179.6,0.250,True,0
34173,1370,0.1011,833.3,1147.8,0.250,True,0
34211,1373,0.1316,765.6,1168.4,0.250,True,0
34307,1375,0.0860,1573.5,796.1,0.250,True,0
34347,1380,0.0852,1078.8,1230.7,0.250,True,0
34444,1382,0.1137,1101.6,1222.5,0.250,True,0
34482,1387,0.0974,675.1,728.9,0.250,True,0
34519,1389,0.0562,874.4,1213.8,0.250,True,0
34674,1392,0.0669,995.6,1423.7,0.250,True,0
34764,1393,0.1368,1174.7,1348.1,0.250,True,0
34803,1398,0.0903,798.6,773.8,0.250,True,0
34925,1400,0.0946,885.3,1343.9,0.250,True,0
34962,1402,0.1026,1159.1,1398.8,0.250,True,0
35061,1404,0.1128,1068.9,1266.8,0.250,True,0
35100,1408,0.0918,445.7,908.6,0.250,True,0
35195,1411,0.0980,586.5,1298.2,0.250,True,0
35352,1416,0.0748,1189.3,1009.1,0.250,True,0
35439,1427,0.0772,653.4,744.4,0.250,True,0
35529,1430,0.1006,1315.8,746.8,0.250,True,0
35566,1432,0.0949,1442.2,675.9,0.250,True,0
35604,1439,0.0862,1353.9,532.7,0.250,True,0
35643,1451,0.0616,1178.4,194.7,0.250,True,0
35798,1453,0.0457,934.8,1414.7,0.250,True,0
35855,1455,0.1442,1076.4,1396.3,0.250,True,0
35995,1457,0.0646,1341.6,1248.3,0.250,True,0
36033,1460,0.1054,1011.6,901.2,0.250,True,0
36072,1465,0.1110,1431.3,860.1,0.250,True,0
36145,1468,0.0800,1026.9,1420.1,0.250,True,0
36183,1471,0.1092,941.3,1156.2,0.250,True,0
36347,1474,0.1217,1295.2,1250.1,0.250,True,0
36476,1476,0.1442,1069.7,1407.2,0.250,True,0
36513,1478,0.0958,1153.9,1252.0,0.250,True,0
36596,1479,0.1102,1344.1,670.6,0.250,True,0
36705,1481,0.1018,1188.7,938.1,0.250,True,0
36744,1488,0.1296,1417.6,1193.5,0.250,True,0
36783,1493,0.0931,792.1,1289.3,0.250,True,0
37002,1495,0.0519,1239.3,262.6,0.250,True,0
37245,1500,0.0717,1397.3,1083.6,0.250,True,0
37383,1503,0.1053,1022.6,1239.4,0.250,True,0
37420,1505,0.0537,505.2,961.1,0.250,True,0
37497,1509,0.0971,378.9,895.8,0.250,True,0
37545,1511,0.0836,804.2,1353.7,0.250,True,0
37583,1512,0.0329,1018.3,264.2,0.250,True,0
37621,1513,0.0696,1176.7,200.1,0.250,True,0
37799,1514,0.1113,1367.8,652.8,0.250,True,0
37842,1517,0.0901,988.9,1366.2,0.250,True,0
37913,1519,0.0716,1431.3,520.5,0.250,True,0
37959,1523,0.0775,893.1,1041.5,0.250,True,0
37998,1527,0.1138,804.2,807.2,0.250,True,0
38037,1531,0.1145,578.4,923.7,0.250,True,0
38164,1533,0.0394,1278.7,261.8,0.250,True,0
38214,1534,0.0829,1344.6,1229.1,0.250,True,0
38316,1538,0.1060,962.9,1251.3,0.250,True,0
38492,1541,0.1110,1319.8,1042.7,0.250,True,0
38532,1545,0.0953,1246.7,263.9,0.250,True,0
38663,1547,0.0762,1319.2,1174.5,0.250,True,0
38701,1549,0.0736,1384.0,1168.5,0.250,True,0
39195,1552,0.0760,1019.1,638.2,0.250,True,0
39309,1558,0.0843,530.1,637.3,0.250,True,0
39348,1561,0.0708,932.1,1381.8,0.250,True,0
39513,1566,0.0745,951.8,1418.7,0.250,True,0
39713,1567,0.0310,1219.9,263.2,0.250,True,0
39762,1568,0.0710,1350.5,292.7,0.250,True,0
39912,1571,0.0325,317.6,789.6,0.250,True,0
40075,1573,0.0507,1467.5,648.1,0.250,True,0
40135,1574,0.0646,1229.8,834.4,0.250,True,0
40172,1576,0.0669,1381.4,1022.6,0.250,True,0
40256,1579,0.1127,1381.6,1199.0,0.250,True,0
40335,1583,0.0659,604.2,733.5,0.250,True,0
40374,1589,0.0754,1348.7,1097.5,0.250,True,0
40458,1590,0.0617,1028.1,896.5,0.250,True,0
41166,1596,0.1123,1198.6,753.8,0.250,True,0
41211,1599,0.1123,1508.7,739.7,0.250,True,0
41250,1606,0.0899,926.0,920.3,0.250,True,0
41292,1610,0.0990,859.7,1304.7,0.250,True,0
41329,1612,0.0806,983.7,851.0,0.250,True,0
41484,1613,0.1074,1086.9,531.0,0.250,True,0
41553,1618,0.1032,1364.2,489.1,0.250,True,0
41595,1622,0.0735,1019.2,1287.7,0.250,True,0
41632,1624,0.0859,459.2,1204.1,0.250,True,0
41675,1625,0.0608,995.8,253.0,0.250,True,0
41867,1626,0.0959,852.6,912.2,0.250,True,0
41911,1629,0.1365,960.8,1050.2,0.250,True,0
41949,1632,0.1187,1151.7,654.4,0.250,True,0
42002,1633,0.1104,1379.2,786.1,0.250,True,0
42059,1635,0.0793,451.3,879.1,0.250,True,0
42096,1637,0.0714,1364.1,670.4,0.250,True,0
42216,1641,0.0710,905.3,269.5,0.250,True,0
42269,1642,0.0574,1145.1,1290.1,0.250,True,0
42306,1644,0.0789,644.3,1204.6,0.250,True,0
42345,1649,0.0916,1138.8,1255.3,0.250,True,0
42682,1651,0.1472,903.3,1298.6,0.250,True,0
42720,1654,0.0995,1117.1,967.1,0.250,True,0
42843,1656,0.0748,1368.6,416.5,0.250,True,0
