frame,time,vision_latency_ms,pipeline_latency_ms,ndet,ntrack,temp,cooldown,suppressed
0,1776951452.6601207,35.35750299988649, 0.3281160002188699,0,0,27.8,0.0,0
1,1776951452.7024422,25.994860000082554, 0.2350960003241198,0,0,27.8,0.0,0
2,1776951452.7162306,12.02181999997265, 0.20237600028849556,0,0,27.8,0.0,0
3,1776951452.7294059,11.393063000014081, 0.21580699967671535,0,0,27.8,0.0,0
4,1776951452.7589746,16.960759999619768, 0.21015599986640154,0,0,27.8,0.0,0
5,1776951452.7913795,20.413204999840673, 0.21811300030094571,0,0,27.8,0.0,0
6,1776951452.8191578,18.87787300029231, 0.22405499976230203,0,0,27.8,0.0,0
7,1776951452.85194,20.912082999984705, 0.23327899998548673,0,0,27.8,0.0,0
8,1776951452.8797164,19.37435599984383, 0.2203119997830072,0,0,27.8,0.0,0
9,1776951452.9099674,20.03328099999635, 0.21621800033244654,0,0,27.8,0.0,0
10,1776951452.9603462,22.389935000319383, 0.23284100007003872,0,0,27.8,0.0,0
11,1776951452.9782186,15.978333000020939, 0.22011500004737172,0,0,27.8,0.0,0
12,1776951452.9912467,11.310968000088906, 0.20216100028846995,0,0,27.8,0.0,0
13,1776951453.0289176,21.071505000236357, 0.21927599982518586,1,1,27.8,0.0,0
14,1776951453.060016,21.353413999804616, 0.22628800024904194,2,2,27.8,0.0,0
15,1776951453.3435204,18.234223000035854, 258.0805060001694,2,1,27.8,0.0,0
17,1776951453.347088,0.2062529997601814, 0.3044889999728184,0,1,27.8,0.0,1
18,1776951453.3653789,0.21978299992042594, 0.3476910001154465,0,1,27.8,0.0,1
19,1776951453.395101,0.20853200021520024, 0.3481840003587422,0,1,27.8,0.0,1
20,1776951453.4260023,1.5275999999175838, 0.18633800027600955,0,0,27.8,0.0,1
21,1776951453.4583542,0.036838999676547246, 0.27288299997962895,0,0,27.8,0.0,1
22,1776951453.4840472,0.04459999991013319, 0.34174200027337065,0,0,27.8,0.0,1
23,1776951453.5138113,0.04558000000542961, 0.3453809999882651,0,0,27.8,0.0,1
24,1776951453.543727,0.04553799999484909, 0.34033799965982325,0,0,27.8,0.0,1
25,1776951453.5731354,0.04398200007926789, 0.33352299988109735,0,0,27.8,0.0,1
26,1776951453.6029835,0.046919999931560596, 0.34304199971302296,0,0,27.8,0.0,1
27,1776951453.6327515,0.04223099995215307, 0.34397799981888966,0,0,27.8,0.0,1
28,1776951453.6622264,0.04301999979361426, 0.3386769999451644,0,0,27.8,0.0,1
29,1776951453.6919947,0.04308400002628332, 0.3386329999557347,0,0,27.8,0.0,1
30,1776951453.7218926,0.04197999987809453, 0.34834899997804314,0,0,27.8,0.0,1
31,1776951453.751632,0.058041000102093676, 0.34483300032661646,0,0,27.8,0.0,1
32,1776951453.781164,0.04375500020614709, 0.3400089999558986,0,0,27.8,0.0,1
33,1776951453.8109288,0.04441300006874371, 0.342692999765859,0,0,27.8,0.0,1
34,1776951453.8408487,0.04406200014273054, 0.34691599967118236,0,0,27.8,0.0,1
35,1776951453.870205,0.043382999592722626, 0.3424999999879219,0,0,27.8,0.0,1
36,1776951453.9001067,0.04388900015328545, 0.3424629999244644,0,0,27.8,0.0,1
37,1776951453.9298224,0.04469500026971218, 0.3434420000303362,0,0,27.8,0.0,1
38,1776951453.9597197,0.044359000185068, 0.34452899990355945,0,0,27.8,0.0,1
39,1776951453.989604,0.04817099988940754, 0.3639139999904728,0,0,27.8,0.0,1
40,1776951454.0189474,0.04438699988895678, 0.34656000025279354,0,0,27.8,0.0,1
41,1776951454.048742,0.04606599986800575, 0.34956599984070635,0,0,27.8,0.0,1
42,1776951454.078193,0.04413799979374744, 0.34181799992438755,0,0,27.8,0.0,1
43,1776951454.107973,0.0452079998467525, 0.3384609999557142,0,0,27.8,0.0,1
44,1776951454.1378863,0.04616799969880958, 0.33970300000873976,0,0,27.8,0.0,1
45,1776951454.1676629,0.06757600021956023, 0.3453310000622878,0,0,27.8,0.0,1
46,1776951454.1974454,0.04570300006889738, 0.37673299993912224,0,0,27.8,0.0,1
47,1776951454.2269785,0.0418780000472907, 0.3474430000096618,0,0,27.8,0.0,1
48,1776951454.2567773,0.04637500023818575, 0.341672000104154,0,0,27.8,0.0,1
49,1776951454.2862375,0.042724999730126, 0.3396229999452771,0,0,27.8,0.0,1
50,1776951454.3160794,0.043555000047490466, 0.34680699991440633,0,0,27.8,0.0,1
50,1776951454.3783934,32.619812000120874, 0.23204100034490693,0,0,27.8,0.0,0
51,1776951454.394127,13.969690000067203, 0.21341699994081864,0,0,27.8,0.0,0
52,1776951454.4276085,21.7933870003435, 0.23210500012282864,0,0,27.8,0.0,0
53,1776951454.4576366,21.709088000079646, 0.24141599988070084,0,0,27.8,0.0,0
54,1776951454.485466,20.673158000136027, 0.22546399986822507,0,0,27.8,0.0,0
55,1776951454.51142,18.382529000064096, 0.22374399986802018,0,0,27.8,0.0,0
56,1776951454.5427375,19.38658100016255, 0.21389100038504694,0,0,27.8,0.0,0
57,1776951454.573762,20.052462999956333, 0.21070699995107134,0,0,27.8,0.0,0
58,1776951454.6055894,21.297423999840248, 0.2953909997813753,0,0,27.8,0.0,0
59,1776951454.6318843,18.542863999755355, 0.2102809999087185,0,0,27.8,0.0,0
60,1776951454.6632333,20.336031000169896, 0.2127010002368479,0,0,27.8,0.0,0
61,1776951454.6929803,20.172416999685083, 0.2059660000668373,0,0,27.8,0.0,0
62,1776951454.7226605,19.643654999981663, 0.22995800009084633,0,0,27.8,0.0,0
63,1776951454.7533858,20.67223899985038, 0.30933000016375445,0,0,27.8,0.0,0
64,1776951454.781333,19.152181000208657, 0.2316949999112694,0,0,27.8,0.0,0
65,1776951454.8113256,19.604645000072196, 0.2410300003248267,0,0,27.8,0.0,0
66,1776951454.8410196,19.655419000173424, 0.2164110001103836,0,0,27.8,0.0,0
67,1776951454.8704631,19.974025999999867, 0.2424220001557842,0,0,27.8,0.0,0
68,1776951454.901853,20.43624699990687, 0.2168070000152511,0,0,27.8,0.0,0
69,1776951454.9301624,19.47921100008898, 0.20461399981286377,0,0,27.8,0.0,0
70,1776951454.9600203,19.972468999640114, 0.20559999984470778,0,0,27.8,0.0,0
71,1776951454.99325,22.9710530002194, 0.2969050001411233,0,0,27.8,0.0,0
72,1776951455.015546,16.640858999835473, 0.22691100002703024,0,0,27.8,0.0,0
73,1776951455.0753715,22.467938999852777, 0.2558070000304724,0,0,27.8,0.0,0
74,1776951455.0934818,16.217306000271492, 0.2374579999013804,0,0,27.8,0.0,0
75,1776951455.1066723,11.51891599965893, 0.20312200012995163,0,0,27.8,0.0,0
76,1776951455.1366537,18.446557000061148, 0.21212800038483692,1,1,27.8,0.0,0
77,1776951455.1690502,20.743173000028037, 0.2189110000472283,2,2,27.8,0.0,0
78,1776951455.4576464,19.327198999690154, 260.6969180001215,2,1,27.8,0.0,0
80,1776951455.461205,0.19624299966380931, 0.30529400009982055,0,1,27.8,0.0,1
81,1776951455.4750156,0.2157400003852672, 0.3418320002310793,0,1,27.8,0.0,1
82,1776951455.5064611,1.6717939997761277, 0.3212139999959618,0,1,27.8,0.0,1
83,1776951455.5385108,0.1675799999247829, 0.2685869999368151,0,0,27.8,0.0,1
84,1776951455.564103,0.04494300037549692, 0.33677300007184385,0,0,27.8,0.0,1
85,1776951455.593929,0.04523699999481323, 0.34086400000887807,0,0,27.8,0.0,1
86,1776951455.6236877,0.04415500006871298, 0.34257600009368616,0,0,27.8,0.0,1
87,1776951455.653184,0.04406000016388134, 0.337930999648961,0,0,27.8,0.0,1
88,1776951455.682567,0.04604700006893836, 0.38654400032100966,0,0,27.8,0.0,1
89,1776951455.7127826,0.04492800007938058, 0.3656969997791748,0,0,27.8,0.0,1
90,1776951455.7422612,0.04369100042822538, 0.3419289996600128,0,0,27.8,0.0,1
91,1776951455.7720227,0.045882999984314665, 0.34088699976564385,0,0,27.8,0.0,1
92,1776951455.8019755,0.04700499994214624, 0.3592699999899196,0,0,27.8,0.0,1
93,1776951455.83178,0.042724999730126, 0.36676299987448147,0,0,27.8,0.0,1
94,1776951455.8608491,0.04146599985688226, 0.37217100043562823,0,0,27.8,0.0,1
95,1776951455.8908124,0.04820399999516667, 0.3671640001812193,0,0,27.8,0.0,1
96,1776951455.92125,0.05130199997438467, 0.41383799998584436,0,0,27.8,0.0,1
97,1776951455.950708,0.04308699999455712, 0.34222599970235024,0,0,27.8,0.0,1
98,1776951455.980151,0.04258799981471384, 0.34175800010416424,0,0,27.8,0.0,1
99,1776951456.0098586,0.046798999846942024, 0.33977899965975666,0,0,27.8,0.0,1
100,1776951456.0397036,0.04362700019555632, 0.3521549997458351,0,0,27.8,0.0,1
