frame,track,x,y,vx,vy,speed,state,cov
60,0,587.0,208.0,0.00,0.00,0.00,0,12.01
61,0,587.3,209.6,0.01,0.04,0.04,0,7.48
62,0,587.3,209.6,0.01,0.04,0.04,0,9.52
64,0,587.3,209.7,0.01,0.04,0.04,0,13.34
65,0,587.3,209.7,0.01,0.04,0.04,0,15.47
139,1,1218.0,485.0,0.00,0.00,0.00,0,12.01
140,1,1218.0,485.0,0.00,0.00,0.00,0,14.04
141,1,1218.0,485.0,0.00,0.00,0.00,0,16.09
143,1,1218.0,485.0,0.00,0.00,0.00,0,22.77
177,2,1433.0,651.0,0.00,0.00,0.00,0,12.01
178,2,1433.0,651.0,0.00,0.00,0.00,0,14.04
179,2,1433.0,651.0,0.00,0.00,0.00,0,16.09
181,2,1433.0,651.0,0.00,0.00,0.00,0,19.95
256,3,629.0,948.0,0.00,0.00,0.00,0,12.01
257,3,629.0,948.0,0.00,0.00,0.00,0,14.04
258,3,629.0,948.0,0.00,0.00,0.00,0,16.09
260,3,629.0,948.0,0.00,0.00,0.00,0,19.99
330,4,1156.0,327.0,0.00,0.00,0.00,0,12.01
331,4,1155.7,326.7,-0.01,-0.01,0.01,0,7.48
331,5,1160.0,338.0,0.00,0.00,0.00,0,12.01
332,4,1156.8,329.3,0.07,0.17,0.18,0,6.31
332,5,1160.0,338.0,0.00,0.00,0.00,0,14.04
334,4,1156.8,329.4,0.07,0.17,0.18,0,9.97
334,5,1160.0,338.0,0.00,0.00,0.00,0,17.52
335,4,1156.8,329.4,0.07,0.17,0.18,0,12.12
335,5,1160.0,338.0,0.00,0.00,0.00,0,19.66
336,4,1156.8,329.4,0.07,0.17,0.18,0,14.46
425,6,464.0,983.0,0.00,0.00,0.00,0,12.01
426,6,465.0,981.4,0.02,-0.04,0.05,0,7.48
427,6,465.0,979.5,0.02,-0.17,0.17,0,6.31
429,6,465.0,979.4,0.02,-0.17,0.17,0,9.97
430,6,465.0,979.4,0.02,-0.17,0.17,0,12.12
431,6,465.0,979.4,0.02,-0.17,0.17,0,14.47
467,7,1413.0,1257.0,0.00,0.00,0.00,0,12.01
469,9,1406.0,1257.0,0.00,0.00,0.00,0,12.01
469,10,1389.0,1261.0,0.00,0.00,0.00,0,12.01
470,9,1401.4,1257.7,-0.11,0.02,0.11,0,7.47
470,10,1384.4,1262.6,-0.11,0.04,0.12,0,7.47
471,9,1395.4,1259.3,-0.49,0.12,0.50,0,6.31
473,9,1395.3,1259.3,-0.49,0.12,0.50,0,10.00
474,9,1395.2,1259.3,-0.49,0.12,0.50,0,12.14
475,9,1395.2,1259.3,-0.49,0.12,0.50,0,14.48
506,11,663.0,257.0,0.00,0.00,0.00,0,12.01
507,11,664.6,257.3,0.04,0.01,0.04,0,7.48
508,11,666.0,257.8,0.14,0.04,0.14,0,6.31
508,12,678.0,269.0,0.00,0.00,0.00,0,12.01
510,11,666.1,257.8,0.14,0.04,0.14,0,10.01
510,12,678.0,269.0,0.00,0.00,0.00,0,15.15
511,11,666.1,257.8,0.14,0.04,0.14,0,12.10
511,12,678.0,269.0,0.00,0.00,0.00,0,17.21
512,11,666.1,257.8,0.14,0.04,0.14,0,14.50
512,12,678.0,269.0,0.00,0.00,0.00,0,19.50
664,13,1228.0,492.0,0.00,0.00,0.00,0,12.01
664,14,1242.0,495.0,0.00,0.00,0.00,0,12.01
664,15,1254.0,497.0,0.00,0.00,0.00,0,12.01
665,13,1228.0,492.0,0.00,0.00,0.00,0,14.04
665,14,1242.0,495.0,0.00,0.00,0.00,0,14.04
665,15,1254.0,497.0,0.00,0.00,0.00,0,14.04
665,16,1168.0,476.0,0.00,0.00,0.00,0,12.01
666,13,1228.0,492.0,0.00,0.00,0.00,0,16.09
666,15,1254.0,497.0,0.00,0.00,0.00,0,16.09
668,13,1228.0,492.0,0.00,0.00,0.00,0,19.98
668,15,1254.0,497.0,0.00,0.00,0.00,0,19.98
793,18,858.0,929.0,0.00,0.00,0.00,0,12.01
794,18,858.0,929.0,0.00,0.00,0.00,0,14.04
795,18,858.0,929.0,0.00,0.00,0.00,0,16.09
797,18,858.0,929.0,0.00,0.00,0.00,0,19.95
833,19,1240.0,511.0,0.00,0.00,0.00,0,12.01
834,19,1240.0,511.0,0.00,0.00,0.00,0,14.04
835,19,1240.0,511.0,0.00,0.00,0.00,0,16.09
837,19,1240.0,511.0,0.00,0.00,0.00,0,20.01
927,20,1392.0,386.0,0.00,0.00,0.00,0,12.01
928,20,1392.0,385.7,0.00,-0.01,0.01,0,7.47
928,21,1384.0,393.0,0.00,0.00,0.00,0,12.01
929,20,1390.2,387.6,-0.12,0.11,0.16,0,6.31
929,21,1382.7,395.9,-0.03,0.07,0.08,0,7.48
931,20,1390.2,387.6,-0.12,0.11,0.16,0,9.96
931,21,1382.7,396.0,-0.03,0.07,0.08,0,10.85
932,20,1390.2,387.6,-0.12,0.11,0.16,0,12.14
932,21,1382.7,396.0,-0.03,0.07,0.08,0,13.01
933,20,1390.2,387.6,-0.12,0.11,0.16,0,14.48
933,21,1382.7,396.0,-0.03,0.07,0.08,0,15.30
964,22,1274.0,756.0,0.00,0.00,0.00,0,12.01
965,22,1274.0,757.0,0.00,0.02,0.02,0,7.54
965,23,1269.0,771.0,0.00,0.00,0.00,0,12.05
966,22,1271.9,761.6,-0.27,0.63,0.69,0,6.34
968,22,1271.9,761.8,-0.27,0.63,0.69,0,10.10
969,22,1271.9,761.8,-0.27,0.63,0.69,0,12.20
970,22,1271.8,761.8,-0.27,0.63,0.69,0,14.55
1001,24,1092.0,857.0,0.00,0.00,0.00,0,12.01
1002,24,1089.1,856.3,-0.07,-0.02,0.07,0,7.48
1003,24,1085.4,855.7,-0.32,-0.06,0.33,0,6.31
1005,24,1085.3,855.7,-0.32,-0.06,0.33,0,9.95
