frame,track,score,x,y,hit_time,hit_confirmed,redirects
3777,128,0.1035,628.1,1211.3,0.250,True,0
3834,130,0.0720,1528.5,717.3,0.250,True,0
3873,134,0.0774,979.6,1252.5,0.250,True,0
3912,138,0.0768,591.7,435.6,0.250,True,0
3953,140,0.0396,1405.5,945.6,0.250,True,0
3990,141,0.0435,618.1,611.2,0.250,True,0
4027,143,0.0983,1234.5,697.1,0.250,True,0
4069,144,0.0888,731.9,926.2,0.250,True,0
4110,145,0.0785,524.4,267.4,0.250,True,0
4242,149,0.0519,1252.0,1161.9,0.250,True,0
4302,152,0.0637,1504.6,958.5,0.250,True,0
4341,154,0.0525,424.9,899.7,0.250,True,0
4454,156,0.0523,973.8,597.0,0.250,True,0
4491,159,0.1078,707.7,931.0,0.250,True,0
4796,161,0.0756,1537.6,738.0,0.250,True,0
4848,163,0.1295,1311.2,710.8,0.250,True,0
4887,165,0.1067,654.9,751.9,0.250,True,0
5109,166,0.1017,1260.0,789.8,0.250,True,0
5172,183,0.0778,618.1,978.8,0.250,True,0
5235,198,0.0723,552.8,904.0,0.250,True,0
5306,199,0.0415,1191.9,255.6,0.250,True,0
5355,200,0.0743,968.1,919.0,0.250,True,0
5768,220,0.0600,1377.3,1021.7,0.250,True,0
5847,221,0.0381,618.1,372.4,0.250,True,0
5949,222,0.0387,1378.2,993.9,0.250,True,0
6177,226,0.0398,638.6,391.3,0.250,True,0
6216,230,0.0749,1427.2,834.0,0.250,True,0
6256,235,0.0893,753.2,617.4,0.250,True,0
6346,236,0.0683,941.4,534.5,0.250,True,0
6544,238,0.0512,1255.2,1109.8,0.250,True,0
6594,241,0.1150,798.8,1136.2,0.250,True,0
6664,243,0.0418,868.8,236.1,0.250,True,0
6810,246,0.0956,1271.2,373.4,0.250,True,0
7211,248,0.1160,1232.8,435.5,0.250,True,0
7290,249,0.0405,645.6,1164.1,0.250,True,0
7434,250,0.0765,1273.8,1245.5,0.250,True,0
7557,254,0.0837,1003.3,1040.5,0.250,True,0
7786,255,0.1082,1168.8,1227.8,0.250,True,0
7942,258,0.1038,913.7,534.4,0.250,True,0
8067,260,0.0795,1240.9,1016.5,0.250,True,0
8208,265,0.0792,413.9,448.8,0.250,True,0
8247,278,0.0362,1442.1,578.2,0.250,True,0
8416,281,0.1244,1290.1,912.4,0.250,True,0
8477,283,0.1080,772.7,1106.3,0.250,True,0
8514,285,0.1026,1274.7,957.6,0.250,True,0
8553,293,0.0681,1386.3,1136.6,0.250,True,0
8673,294,0.1214,1079.3,1031.5,0.250,True,0
8793,297,0.0823,1387.6,837.6,0.250,True,0
9019,301,0.0662,1515.0,611.3,0.250,True,0
9137,302,0.0903,906.9,248.4,0.250,True,0
9174,304,0.0437,983.9,1188.0,0.250,True,0
9258,306,0.0691,1239.6,202.5,0.250,True,0
9371,308,0.0689,1402.3,1027.1,0.250,True,0
9530,310,0.0827,965.7,189.2,0.250,True,0
9723,312,0.0564,465.0,321.3,0.250,True,0
9780,313,0.0939,772.4,956.9,0.250,True,0
9875,316,0.0841,1517.9,921.8,0.250,True,0
9915,320,0.0627,753.4,1097.2,0.250,True,0
9954,325,0.0482,673.2,364.1,0.250,True,0
10015,326,0.0369,1376.6,1117.1,0.250,True,0
10110,331,0.0686,1388.2,922.5,0.250,True,0
10185,334,0.1127,1373.2,1147.1,0.250,True,0
10280,336,0.1233,1425.4,1030.3,0.250,True,0
10335,338,0.0904,1238.3,598.6,0.250,True,0
10458,340,0.0715,441.4,774.2,0.250,True,0
10530,349,0.0694,1049.4,952.7,0.250,True,0
10601,352,0.1010,740.1,878.2,0.250,True,0
10656,355,0.0640,1234.7,217.7,0.250,True,0
10743,360,0.0547,1259.8,780.9,0.250,True,0
10787,365,0.0939,997.0,831.2,0.250,True,0
10979,367,0.0602,1136.6,1226.8,0.250,True,0
11030,368,0.0681,473.9,656.8,0.250,True,0
11069,369,0.1379,388.2,948.3,0.250,True,0
11211,373,0.0562,1201.6,261.3,0.250,True,0
11279,380,0.1178,1166.1,246.7,0.250,True,0
11340,382,0.0912,1053.2,747.4,0.250,True,0
11572,385,0.0587,1503.1,670.8,0.250,True,0
11655,389,0.0748,1507.2,703.4,0.250,True,0
11730,400,0.0753,1242.9,1085.2,0.250,True,0
11809,406,0.0514,1248.2,435.9,0.250,True,0
11991,411,0.0944,1371.1,900.0,0.250,True,0
12030,414,0.0936,720.7,1076.6,0.250,True,0
12113,416,0.0935,411.9,403.9,0.250,True,0
12162,428,0.0681,614.8,345.6,0.250,True,0
12212,436,0.0568,1118.4,296.8,0.250,True,0
12252,437,0.0949,1033.0,741.3,0.250,True,0
12342,440,0.0556,1329.6,1190.2,0.250,True,0
12389,443,0.0542,979.2,276.2,0.250,True,0
12492,446,0.0836,1448.6,952.4,0.250,True,0
12531,455,0.0675,1230.7,890.4,0.250,True,0
12604,458,0.0543,1246.5,319.4,0.250,True,0
12653,459,0.1143,1239.5,453.6,0.250,True,0
12690,462,0.0751,533.3,398.4,0.250,True,0
12777,465,0.0787,1397.0,743.9,0.250,True,0
12914,471,0.0733,481.0,462.4,0.250,True,0
13154,473,0.1094,519.2,916.8,0.250,True,0
13191,475,0.0962,1028.7,1043.2,0.250,True,0
13238,477,0.1029,1314.4,1168.5,0.250,True,0
13479,482,0.0818,627.3,1102.5,0.250,True,0
13524,485,0.1018,1381.0,994.7,0.250,True,0
13567,487,0.0550,605.5,716.6,0.250,True,0
13610,488,0.1451,495.5,757.3,0.250,True,0
13875,491,0.0715,550.3,649.3,0.250,True,0
13912,494,0.0956,606.0,640.3,0.250,True,0
13974,497,0.0781,1204.7,746.4,0.250,True,0
14085,502,0.0710,605.6,1184.2,0.250,True,0
14123,504,0.0391,982.9,289.1,0.250,True,0
14186,505,0.0398,1112.3,1235.4,0.250,True,0
14225,506,0.0647,476.5,372.4,0.250,True,0
14274,508,0.1030,779.0,964.7,0.250,True,0
14372,509,0.0973,666.0,340.3,0.250,True,0
14466,513,0.0815,1249.9,465.5,0.250,True,0
14505,519,0.0919,1019.6,769.7,0.250,True,0
14542,522,0.1365,1259.2,602.0,0.250,True,0
14582,523,0.1189,1552.3,1066.0,0.250,True,0
14691,529,0.0841,1041.5,1312.5,0.250,True,0
14788,531,0.0394,991.5,349.6,0.250,True,0
15019,532,0.0988,658.7,551.6,0.250,True,0
15060,535,0.0595,1372.8,1048.4,0.250,True,0
15108,540,0.0766,879.6,1395.1,0.250,True,0
15250,541,0.0495,1092.7,214.9,0.250,True,0
15350,543,0.0595,769.5,1256.2,0.250,True,0
15387,547,0.0930,617.3,779.8,0.250,True,0
15426,553,0.1335,743.1,920.1,0.250,True,0
15465,557,0.1214,762.8,865.8,0.250,True,0
15638,559,0.0622,440.5,847.1,0.250,True,0
15696,560,0.0771,958.9,1336.6,0.250,True,0
15736,561,0.0485,451.4,818.8,0.250,True,0
15817,562,0.0473,1150.0,1105.6,0.250,True,0
15894,563,0.0668,1385.1,1049.8,0.250,True,0
16311,567,0.0716,827.9,250.4,0.250,True,0
16355,568,0.0367,1173.3,1227.5,0.250,True,0
16451,569,0.0760,1169.8,1226.8,0.250,True,0
16488,570,0.1018,972.1,677.8,0.250,True,0
16527,574,0.1124,616.8,807.7,0.250,True,0
16571,576,0.0882,1184.8,890.9,0.250,True,0
16617,580,0.1039,1226.8,698.1,0.250,True,0
16676,582,0.0922,628.8,964.9,0.250,True,0
16713,586,0.0602,1375.7,946.4,0.250,True,0
16751,590,0.0871,1437.1,552.8,0.250,True,0
16917,591,0.0759,1438.2,558.1,0.250,True,0
17049,596,0.0829,1299.3,851.7,0.250,True,0
17362,599,0.1050,1346.8,586.6,0.250,True,0
17488,602,0.0851,1136.3,1219.6,0.250,True,0
17748,604,0.0591,1393.9,854.8,0.250,True,0
17811,607,0.1095,1004.1,1340.2,0.250,True,0
17872,608,0.0921,606.7,1067.5,0.250,True,0
17916,611,0.1170,777.8,1261.4,0.250,True,0
18171,622,0.0654,716.4,332.8,0.250,True,0
18298,627,0.0388,1390.4,1044.8,0.250,True,0
18357,632,0.0380,468.5,650.6,0.250,True,0
18396,658,0.0797,1012.5,627.6,0.250,True,0
18433,673,0.0921,1391.6,793.1,0.250,True,0
18474,674,0.0836,647.1,371.4,0.250,True,0
18578,676,0.0995,638.6,921.7,0.250,True,0
18615,678,0.1216,464.4,921.8,0.250,True,0
18744,694,0.0611,1379.9,846.5,0.250,True,0
18843,704,0.0786,539.5,723.9,0.250,True,0
18890,706,0.0525,975.3,283.3,0.250,True,0
19215,707,0.0448,1251.3,1056.7,0.250,True,0
19389,716,0.0485,634.8,678.1,0.250,True,0
19516,728,0.0831,1121.4,211.7,0.074,True,0
19554,731,0.1283,1310.8,383.8,0.005,True,0
19614,733,0.1010,977.5,290.0,0.005,True,0
19899,738,0.0745,630.1,946.1,0.005,True,0
20076,741,0.0780,1437.7,398.7,0.250,True,0
20122,742,0.0592,1367.1,838.3,0.250,True,0
20178,743,0.0680,1255.2,1020.8,0.005,True,0
20238,747,0.0792,1106.2,551.1,0.005,True,0
20325,767,0.1119,1517.5,833.0,0.250,True,0
20502,792,0.0726,985.9,229.7,0.005,True,0
20547,824,0.0880,967.3,584.8,0.005,True,0
20628,835,0.0617,983.6,205.8,0.250,True,0
20672,836,0.0530,424.8,442.1,0.241,True,0
20964,839,0.0621,1239.4,561.2,0.005,True,0
21141,843,0.0576,766.8,581.4,0.005,True,0
21178,844,0.0511,1478.7,1112.3,0.005,True,0
21215,845,0.1305,1282.1,1295.1,0.005,True,0
21252,846,0.0475,599.9,987.7,0.005,True,0
21296,847,0.0584,589.2,522.2,0.005,True,0
21333,848,0.0666,456.4,312.5,0.005,True,0
21587,849,0.0849,764.3,804.1,0.005,True,0
21783,853,0.0526,1142.3,317.3,0.005,True,0
21924,861,0.0702,1235.3,442.3,0.005,True,0
22014,864,0.1213,1227.4,368.0,0.005,True,0
22173,867,0.0737,1227.4,430.6,0.250,True,0
22403,868,0.0985,1444.2,1096.2,0.005,True,0
22440,870,0.1131,1535.5,654.1,0.005,True,0
22524,871,0.0629,1266.2,437.2,0.005,True,0
22617,874,0.1149,989.6,299.2,0.005,True,0
22654,877,0.0712,1451.5,781.0,0.005,True,0
22710,881,0.0788,1166.5,1289.5,0.005,True,0
22767,889,0.0554,974.7,125.4,0.005,True,0
23473,891,0.0679,1266.1,699.0,0.005,True,0
23521,892,0.0730,534.4,354.4,0.005,True,0
23703,893,0.0573,1378.0,1186.5,0.005,True,0
23760,895,0.1012,1395.0,993.4,0.005,True,0
23877,900,0.0640,1233.4,721.4,0.005,True,0
23990,901,0.0542,455.0,521.7,0.005,True,0
24027,902,0.0980,1100.1,777.9,0.005,True,0
24085,907,0.1232,848.4,330.6,0.005,True,0
24288,930,0.0962,1128.1,961.3,0.005,True,0
24327,933,0.0947,1289.7,1232.4,0.005,True,0
24480,934,0.0934,1255.6,1117.2,0.005,True,0
24678,948,0.0574,774.2,1186.2,0.250,True,0
24762,975,0.1062,1005.7,477.7,0.250,True,0
24957,977,0.1061,1166.0,1227.1,0.250,True,0
25233,978,0.1099,1011.6,1097.8,0.250,True,0
25272,979,0.1325,894.1,1044.6,0.250,True,0
