frame,time,vision_latency_ms,pipeline_latency_ms,ndet,ntrack,temp,cooldown,suppressed
0,1776084416.1989691,23.90171599995483, 0.22271900002124312,0,0,27.8,0.0,0
1,1776084416.2466915,27.26141300013296, 0.23121699996409006,0,0,27.8,0.0,0
2,1776084416.2630105,14.563247000069168, 0.20785300011993968,0,0,27.8,0.0,0
3,1776084416.2774174,11.53734100012116, 0.22985900000094261,0,0,27.8,0.0,0
4,1776084416.3143718,20.671638000067105, 0.2247219999844674,0,0,27.8,0.0,0
5,1776084416.3432333,19.439934000047288, 0.22004299989930587,0,0,27.8,0.0,0
6,1776084416.3715808,19.18490799994288, 0.2500779999081715,0,0,27.8,0.0,0
7,1776084416.4024646,20.132936999971207, 0.22881099994265242,0,0,27.8,0.0,0
8,1776084416.4323275,19.006328000159556, 0.21932900017418433,0,0,27.8,0.0,0
9,1776084416.461521,19.707858999936434, 0.23105500008568924,0,0,27.8,0.0,0
10,1776084416.4926372,20.138185999940106, 0.2557489999617246,0,0,27.8,0.0,0
11,1776084416.5193987,18.315692999976818, 0.22504999992634112,0,0,27.8,0.0,0
12,1776084416.5522275,21.104664000176854, 0.2192549998198956,0,0,27.8,0.0,0
13,1776084416.5802581,19.598392000034437, 0.22866200015414506,0,0,27.8,0.0,0
14,1776084416.611104,19.494183999995585, 0.21439600004669046,0,0,27.8,0.0,0
15,1776084416.638416,18.76385100013067, 0.23281300013877626,0,0,27.8,0.0,0
16,1776084416.670573,20.191010999951686, 0.24915599988162285,0,0,27.8,0.0,0
17,1776084416.7027826,20.20559399988997, 0.24077900002339447,0,0,27.8,0.0,0
18,1776084416.7290778,17.751503999988927, 0.23079199991116184,0,0,27.8,0.0,0
19,1776084416.7584887,19.52369000014187, 0.23433000001205073,0,0,27.8,0.0,0
20,1776084416.789656,20.250445000101536, 0.2143849999356462,0,0,27.8,0.0,0
21,1776084416.8151436,18.035579000070356, 0.20316899986028147,0,0,27.8,0.0,0
22,1776084416.847415,19.73330700002407, 0.22585700003219245,0,0,27.8,0.0,0
23,1776084416.8778553,19.409035999842672, 0.24165700006051338,0,0,27.8,0.0,0
24,1776084416.907215,19.541426000159845, 0.20669500008807518,0,0,27.8,0.0,0
25,1776084416.9384363,20.400537000114127, 0.23626000006515824,0,0,27.8,0.0,0
26,1776084416.966664,19.070041000077254, 0.2115500001309556,0,0,27.8,0.0,0
27,1776084416.9979057,21.07241899989276, 0.2024150001034286,0,0,27.8,0.0,0
28,1776084417.026201,18.939212000077532, 0.22167499992065132,0,0,27.8,0.0,0
29,1776084417.0574057,20.95240699986789, 0.25955099999919184,0,0,27.8,0.0,0
30,1776084417.0856643,19.447355000011157, 0.21734100005232904,0,0,27.8,0.0,0
31,1776084417.1161447,20.281078999914826, 0.212550000014744,0,0,27.8,0.0,0
32,1776084417.1452167,19.302357000015036, 0.22958599993216922,0,0,27.8,0.0,0
33,1776084417.1750598,19.376971000156118, 0.21350499991967808,0,0,27.8,0.0,0
34,1776084417.205086,19.934824999836565, 0.20360000007713097,0,0,27.8,0.0,0
35,1776084417.2346365,19.527278999930786, 0.2804299999752402,0,0,27.8,0.0,0
36,1776084417.2646365,20.09279900016736, 0.2310690001650073,0,0,27.8,0.0,0
37,1776084417.2905362,18.17687100015064, 0.22440099996856588,0,0,27.8,0.0,0
38,1776084417.3240614,19.57265600003666, 0.21701299988308165,0,0,27.8,0.0,0
39,1776084417.3529797,19.454710999980307, 0.21905700009483553,0,0,27.8,0.0,0
40,1776084417.3834517,19.806477999964045, 0.23731999999654363,0,0,27.8,0.0,0
41,1776084417.4116132,19.040810000205965, 0.2771700001176214,0,0,27.8,0.0,0
42,1776084417.4425051,19.93343399999503, 0.24322700005541265,0,0,27.8,0.0,0
43,1776084417.4724057,19.50424900019243, 0.2307930001279601,0,0,27.8,0.0,0
44,1776084417.5031965,20.409902999972473, 0.20405999998729385,0,0,27.8,0.0,0
45,1776084417.5314975,19.301969000025565, 0.2427609999813285,0,0,27.8,0.0,0
46,1776084417.5611255,19.40488200011714, 0.20627800017791742,0,0,27.8,0.0,0
47,1776084417.5912967,19.645435000029465, 0.22850700020171644,0,0,27.8,0.0,0
48,1776084417.6200037,18.644693999931405, 0.20379600005071552,0,0,27.8,0.0,0
49,1776084417.6484697,19.050256000127774, 0.2257129999634344,0,0,27.8,0.0,0
50,1776084417.6807384,20.245934000058696, 0.2338019999115204,0,0,27.8,0.0,0
51,1776084417.7102556,19.88130699987778, 0.23023699986879365,0,0,27.8,0.0,0
52,1776084417.739018,19.40304400000059, 0.2133279999725346,0,0,27.8,0.0,0
53,1776084417.77,19.990629999938392, 0.21164100007808884,0,0,27.8,0.0,0
54,1776084417.7989986,19.722201999911704, 0.2115550000780786,0,0,27.8,0.0,0
55,1776084417.8298573,21.09802299992225, 0.23603299996466376,0,0,27.8,0.0,0
56,1776084417.8571725,18.798206000155915, 0.20987900006730342,0,0,27.8,0.0,0
57,1776084417.888487,19.818481999891446, 0.2449169999181322,0,0,27.8,0.0,0
58,1776084417.9188585,20.09475500017288, 0.22780500012231641,0,0,27.8,0.0,0
59,1776084417.9466417,18.79335099988566, 0.25268800004596415,0,0,27.8,0.0,0
60,1776084417.9785254,20.931199999949968, 0.4195239998807665,0,0,27.8,0.0,0
61,1776084418.006252,19.07782200009933, 0.22597399993173894,0,0,27.8,0.0,0
62,1776084418.0375533,20.241335000036997, 0.2503519999663695,0,0,27.8,0.0,0
63,1776084418.0651703,19.323896000059904, 0.20141899994996493,0,0,27.8,0.0,0
64,1776084418.0996048,20.883648000108224, 0.2374549999331066,0,0,27.8,0.0,0
65,1776084418.1226902,17.406346000143458, 0.22526499992636673,0,0,27.8,0.0,0
66,1776084418.1560166,20.410148000109984, 0.2263250000851258,0,0,27.8,0.0,0
67,1776084418.1850407,19.89881500003321, 0.2118350000728242,0,0,27.8,0.0,0
68,1776084418.2138083,18.457023999872035, 0.21111700016263057,0,0,27.8,0.0,0
69,1776084418.245124,20.52594999986468, 0.22932299998501549,0,0,27.8,0.0,0
70,1776084418.271219,18.355268999812324, 0.20039900005031086,0,0,27.8,0.0,0
71,1776084418.305387,21.422178000193526, 0.21741000000474742,0,0,27.8,0.0,0
72,1776084418.3333044,19.149261000166007, 0.2185889998145285,0,0,27.8,0.0,0
73,1776084418.363119,20.05487099995662, 0.2105010000832408,0,0,27.8,0.0,0
74,1776084418.3924043,19.584968999879493, 0.2180300000418356,0,0,27.8,0.0,0
75,1776084418.4235227,19.678656999985833, 0.22864899983687792,0,0,27.8,0.0,0
76,1776084418.4542813,20.66093999997065, 0.21469599982992804,0,0,27.8,0.0,0
77,1776084418.477632,16.587908000019524, 0.21887799994146917,0,0,27.8,0.0,0
78,1776084418.5136657,20.313423000061448, 0.26452399993104336,0,0,27.8,0.0,0
79,1776084418.5417285,19.141461000117488, 0.2551019999827986,0,0,27.8,0.0,0
80,1776084418.5728738,20.573280999997223, 0.22004699985700427,0,0,27.8,0.0,0
81,1776084418.5996692,18.38822199988499, 0.24305200008711836,0,0,27.8,0.0,0
82,1776084418.6313598,20.166962000075728, 0.23425500012308476,0,0,27.8,0.0,0
83,1776084418.6607506,19.65685499999381, 0.2570770000147604,0,0,27.8,0.0,0
84,1776084418.687537,18.41449400012607, 0.224713000079646,0,0,27.8,0.0,0
85,1776084418.7207932,20.55288099995778, 0.2222359998995671,0,0,27.8,0.0,0
86,1776084418.7503178,19.89625199985312, 0.25726600006237277,0,0,27.8,0.0,0
87,1776084418.7790196,19.229799999948227, 0.2352840001549339,0,0,27.8,0.0,0
88,1776084418.8106425,20.5245519998698, 0.25195900002472627,0,0,27.8,0.0,0
89,1776084418.8374066,18.89621600003011, 0.22669200006930623,0,0,27.8,0.0,0
90,1776084418.8698328,19.972251999888613, 0.276064999980008,0,0,27.8,0.0,0
91,1776084418.8987548,19.586330000038288, 0.22257799992075888,0,0,27.8,0.0,0
