frame,time,vision_latency_ms,pipeline_latency_ms,ndet,ntrack,temp,cooldown,suppressed
0,1775763758.7404823,26.745736000066245, 0.2766160000646778,0,0,27.8,0.0,0
1,1775763758.7904105,26.370895000127348, 0.3213229999801115,0,0,27.8,0.0,0
2,1775763758.8054929,13.251567999986946, 0.26264600001013605,0,0,27.8,0.0,0
3,1775763758.8196437,12.310512999874845, 0.2771289998690918,0,0,27.8,0.0,0
4,1775763758.8453794,14.475573000026998, 0.29417399991871207,0,0,27.8,0.0,0
5,1775763758.8771813,18.587554000077944, 0.2767830001175753,0,0,27.8,0.0,0
6,1775763758.9079711,18.523072000107277, 0.30728299998372677,0,0,27.8,0.0,0
7,1775763758.9379802,18.45737700000427, 0.26911200006907166,0,0,27.8,0.0,0
8,1775763758.9677742,18.428439999979673, 0.3123129999949015,0,0,27.8,0.0,0
9,1775763758.9966972,18.737446999921303, 0.2905360001932422,0,0,27.8,0.0,0
10,1775763759.0269465,19.22984699990593, 0.25838600004135515,0,0,27.8,0.0,0
11,1775763759.0566669,19.255562999887843, 0.27188800004296354,0,0,27.8,0.0,0
12,1775763759.0860393,18.78788900012296, 0.29207799980213167,0,0,27.8,0.0,0
13,1775763759.1162546,19.136375000016415, 0.3041689999463415,0,0,27.8,0.0,0
14,1775763759.144884,18.467876999920918, 0.2757489999112295,0,0,27.8,0.0,0
15,1775763759.1735094,18.061859999988883, 0.2802649999011919,0,0,27.8,0.0,0
16,1775763759.2056637,19.47560999997222, 0.2949239999452402,0,0,27.8,0.0,0
17,1775763759.234722,18.314319999944928, 0.305805000152759,0,0,27.8,0.0,0
18,1775763759.2642317,17.840125000020635, 0.2550350000092294,0,0,27.8,0.0,0
19,1775763759.2924807,18.086169000071095, 0.2992290001202491,0,0,27.8,0.0,0
20,1775763759.3246727,19.79456100002608, 0.29369200001383433,0,0,27.8,0.0,0
21,1775763759.3531744,18.15187299985155, 0.27787699991677073,0,0,27.8,0.0,0
22,1775763759.3832133,19.113564999997834, 0.2574060001734324,0,0,27.8,0.0,0
23,1775763759.4139853,19.617811999978585, 0.27741600001718325,0,0,27.8,0.0,0
24,1775763759.4430578,18.927564999785318, 0.25916899994626874,0,0,27.8,0.0,0
25,1775763759.4728997,19.1898369998853, 0.333533000002717,0,0,27.8,0.0,0
26,1775763759.502251,18.98705600001449, 0.3047500001684966,0,0,27.8,0.0,0
27,1775763759.5328975,18.83844200006024, 0.2670009998837486,0,0,27.8,0.0,0
28,1775763759.5608768,18.42143900012161, 0.27891700005966413,0,0,27.8,0.0,0
29,1775763759.5911896,19.26718799995797, 0.2692069999739033,0,0,27.8,0.0,0
30,1775763759.6219454,19.669573999863132, 0.30850000007376366,0,0,27.8,0.0,0
31,1775763759.6509104,18.927395999980945, 0.277943000128289,0,0,27.8,0.0,0
32,1775763759.6801744,18.800604000034582, 0.2808829999594309,0,0,27.8,0.0,0
33,1775763759.7109616,19.028024999897752, 0.32095000005938346,0,0,27.8,0.0,0
34,1775763759.7388194,17.88969700010057, 0.32130199997482123,0,0,27.8,0.0,0
35,1775763759.770478,19.09243099999003, 0.29362400005084055,0,0,27.8,0.0,0
36,1775763759.7995772,18.7448609999592, 0.31519799995294306,0,0,27.8,0.0,0
37,1775763759.8292575,18.925236000086443, 0.27990400008093275,0,0,27.8,0.0,0
38,1775763759.857922,17.48609200012652, 0.272413999937271,0,0,27.8,0.0,0
39,1775763759.8887813,18.95596800000021, 0.30961800007389684,0,0,27.8,0.0,0
40,1775763759.9183621,18.601768000053198, 0.28727699987030064,0,0,27.8,0.0,0
41,1775763759.9490392,19.537291000006007, 0.2900990000398451,0,0,27.8,0.0,0
42,1775763759.977229,17.985042000191243, 0.3193140000803396,0,0,27.8,0.0,0
43,1775763760.0069635,18.371268000009877, 0.2676470001006237,0,0,27.8,0.0,0
44,1775763760.0380924,19.38780999989831, 0.2795000000332948,0,0,27.8,0.0,0
45,1775763760.0667605,18.191081999930248, 0.26752299982035765,0,0,27.8,0.0,0
46,1775763760.0962143,18.279184999983045, 0.28162900002826063,0,0,27.8,0.0,0
47,1775763760.1280572,19.780580999849917, 0.2980319998187042,0,0,27.8,0.0,0
48,1775763760.1545742,16.387901999905807, 0.31360200000563054,0,0,27.8,0.0,0
49,1775763760.186139,19.444470000053116, 0.28406199999153614,0,0,27.8,0.0,0
50,1775763760.2174425,19.479240999999092, 0.2593589999833057,0,0,27.8,0.0,0
51,1775763760.2454743,18.66964700002427, 0.2926099998603604,0,0,27.8,0.0,0
52,1775763760.2751582,18.66614599998684, 0.2906079998865607,0,0,27.8,0.0,0
53,1775763760.305285,19.101875000160362, 0.2776530000119237,0,0,27.8,0.0,0
54,1775763760.3328652,18.30740400009745, 0.27839600011247967,0,0,27.8,0.0,0
55,1775763760.3645732,19.439590000047247, 0.2795370000967523,0,0,27.8,0.0,0
56,1775763760.3950143,19.220841000105793, 0.2810569999383006,0,0,27.8,0.0,0
57,1775763760.4241135,18.354461999933847, 0.27968899985353346,0,0,27.8,0.0,0
58,1775763760.4527545,18.314662999955544, 0.29527800006690086,0,0,27.8,0.0,0
59,1775763760.4828796,18.848803000082626, 0.3035549998458009,0,0,27.8,0.0,0
60,1775763760.5150383,20.778031000190822, 0.2935039999556466,0,0,27.8,0.0,0
61,1775763760.54403,20.510802999979205, 0.28980799993405526,0,0,27.8,0.0,0
62,1775763760.5747943,19.79963400003726, 0.33134800014522625,0,0,27.8,0.0,0
63,1775763760.604369,19.820409999965705, 0.2891869999075425,0,0,27.8,0.0,0
64,1775763760.6334755,19.19916299993929, 0.31470699991587026,0,0,27.8,0.0,0
65,1775763760.6630797,19.33154099992862, 0.3336380000291683,0,0,27.8,0.0,0
66,1775763760.6929922,19.06551499996567, 0.3103740000369726,0,0,27.8,0.0,0
67,1775763760.7232323,20.241544000100475, 0.2728609999849141,0,0,27.8,0.0,0
68,1775763760.7523465,18.84490299994468, 0.27227600003243424,0,0,27.8,0.0,0
69,1775763760.7790313,17.951345000028596, 0.29508499983421643,0,0,27.8,0.0,0
70,1775763760.8117862,19.640607999917847, 0.29496299998754694,0,0,27.8,0.0,0
71,1775763760.842456,20.05598200003078, 0.3020490000835707,0,0,27.8,0.0,0
72,1775763760.870807,19.173134999846297, 0.31570800001645694,0,0,27.8,0.0,0
73,1775763760.9008095,19.844982999984495, 0.3362699999343022,0,0,27.8,0.0,0
74,1775763760.9291565,19.546838999985994, 0.3229209999062732,0,0,27.8,0.0,0
75,1775763760.9592288,19.457508000186863, 0.35380999997869367,0,0,27.8,0.0,0
76,1775763760.9911895,20.43514199999663, 0.3705930000705848,0,0,27.8,0.0,0
77,1775763761.0192783,19.069507000040176, 0.3163870001117175,0,0,27.8,0.0,0
78,1775763761.0503666,18.881301999954303, 0.33822999989752134,0,0,27.8,0.0,0
79,1775763761.0795755,19.184485000096174, 0.3439410002101795,0,0,27.8,0.0,0
80,1775763761.1078637,19.220699000015884, 0.33257299992328626,0,0,27.8,0.0,0
81,1775763761.1403291,20.21656800002347, 0.35869899988938414,0,0,27.8,0.0,0
82,1775763761.169632,19.786972000019887, 0.33978900000875,0,0,27.8,0.0,0
83,1775763761.201486,21.883957999989434, 0.2793940000174189,0,0,27.8,0.0,0
84,1775763761.2255013,17.425645000002987, 0.2819230001023243,0,0,27.8,0.0,0
85,1775763761.257708,20.84916100011469, 0.37860600014028023,0,0,27.8,0.0,0
86,1775763761.2893705,19.68334599996524, 0.2940429999398475,0,0,27.8,0.0,0
87,1775763761.3160646,17.531415000121342, 0.31642099997952755,0,0,27.8,0.0,0
88,1775763761.3434875,17.57816099984666, 0.302243999840357,0,0,27.8,0.0,0
89,1775763761.3761485,20.15730500011159, 0.30669199986732565,0,0,27.8,0.0,0
90,1775763761.4076333,21.44234200000028, 0.3264400002080947,0,0,27.8,0.0,0
91,1775763761.4388359,21.34690900015812, 0.3578880000532081,0,0,27.8,0.0,0
92,1775763761.4639447,18.410703999961697, 0.2963150000141468,0,0,27.8,0.0,0
93,1775763761.493491,19.243512000002738, 0.29307600016181823,0,0,27.8,0.0,0
94,1775763761.5263486,20.368132999919908, 0.3518549999625975,0,0,27.8,0.0,0
95,1775763761.5572016,21.2746499998957, 0.3040189999410359,0,0,27.8,0.0,0
96,1775763761.5828574,18.03594099988004, 0.27150999994773883,0,0,27.8,0.0,0
97,1775763761.6125488,18.760194000151387, 0.2913820001140266,0,0,27.8,0.0,0
98,1775763761.6424272,18.512951999809957, 0.2809820000493346,0,0,27.8,0.0,0
99,1775763761.6723948,18.97297899995465, 0.28359100019770267,0,0,27.8,0.0,0
100,1775763761.7010472,18.8182520000737, 0.2809459999753017,0,0,27.8,0.0,0
101,1775763761.732882,19.876442999930077, 0.29307299996617076,0,0,27.8,0.0,0
102,1775763761.7625113,19.183089000080145, 0.300963999961823,0,0,27.8,0.0,0
103,1775763761.7906706,18.08147499991719, 0.3040500000679458,0,0,27.8,0.0,0
104,1775763761.8216655,19.585675999906016, 0.26420499989399104,0,0,27.8,0.0,0
105,1775763761.8514853,18.16917799988005, 0.2745639999375271,0,0,27.8,0.0,0
106,1775763761.8801358,18.756435000113925, 0.258576999840443,0,0,27.8,0.0,0
107,1775763761.910377,19.05548800004908, 0.2805320000334177,0,0,27.8,0.0,0
108,1775763761.9397314,17.66874600002666, 0.32537300012336345,0,0,27.8,0.0,0
