frame,track,x,y,vx,vy,speed,state,cov
124,0,1140.0,1111.0,0.00,0.00,0.00,0,12.01
124,1,1156.0,1219.0,0.00,0.00,0.00,0,12.01
125,0,1132.5,1113.9,-0.19,0.08,0.21,0,7.48
125,1,1156.0,1219.0,0.00,0.00,0.00,0,14.04
125,2,1002.0,866.0,0.00,0.00,0.00,0,12.01
125,3,1098.0,1062.0,0.00,0.00,0.00,0,12.01
125,4,1094.0,1082.0,0.00,0.00,0.00,0,12.01
125,5,1099.0,1089.0,0.00,0.00,0.00,0,12.01
125,6,1092.0,1104.0,0.00,0.00,0.00,0,12.01
125,7,1130.0,1135.0,0.00,0.00,0.00,0,12.01
125,8,1104.0,1190.0,0.00,0.00,0.00,0,12.01
125,9,1125.0,1259.0,0.00,0.00,0.00,0,12.01
125,10,1153.0,1283.0,0.00,0.00,0.00,0,12.01
125,11,1143.0,1288.0,0.00,0.00,0.00,0,12.01
125,12,1155.0,1290.0,0.00,0.00,0.00,0,12.01
125,13,1152.0,1295.0,0.00,0.00,0.00,0,12.01
125,14,1146.0,1307.0,0.00,0.00,0.00,0,12.01
126,0,1132.5,1114.0,-0.19,0.08,0.21,0,9.52
126,1,1156.0,1219.0,0.00,0.00,0.00,0,16.09
128,0,1132.4,1114.0,-0.19,0.08,0.21,0,13.30
128,1,1156.0,1219.0,0.00,0.00,0.00,0,19.97
129,0,1132.4,1114.0,-0.19,0.08,0.21,0,15.48
202,22,858.0,1164.0,0.00,0.00,0.00,0,12.01
202,23,856.0,1202.0,0.00,0.00,0.00,0,12.01
203,22,858.0,1164.0,0.00,0.00,0.00,0,14.04
203,23,856.0,1202.0,0.00,0.00,0.00,0,14.04
203,24,592.0,1081.0,0.00,0.00,0.00,0,12.01
203,25,590.0,1096.0,0.00,0.00,0.00,0,12.01
203,26,852.0,1102.0,0.00,0.00,0.00,0,12.01
203,27,591.0,1113.0,0.00,0.00,0.00,0,12.01
203,28,605.0,1113.0,0.00,0.00,0.00,0,12.01
203,29,602.0,1127.0,0.00,0.00,0.00,0,12.01
203,30,599.0,1146.0,0.00,0.00,0.00,0,12.01
203,31,606.0,1180.0,0.00,0.00,0.00,0,12.01
203,32,616.0,1202.0,0.00,0.00,0.00,0,12.01
203,33,600.0,1198.0,0.00,0.00,0.00,0,12.01
203,34,630.0,1221.0,0.00,0.00,0.00,0,12.01
203,35,626.0,1240.0,0.00,0.00,0.00,0,12.01
204,22,858.0,1164.0,0.00,0.00,0.00,0,16.09
204,23,856.0,1202.0,0.00,0.00,0.00,0,16.09
206,22,858.0,1164.0,0.00,0.00,0.00,0,19.94
206,23,856.0,1202.0,0.00,0.00,0.00,0,19.94
395,39,1000.0,1135.0,0.00,0.00,0.00,0,12.01
395,40,1019.0,1214.0,0.00,0.00,0.00,0,12.01
397,47,955.0,1123.0,0.00,0.00,0.00,0,12.01
397,48,955.0,1132.0,0.00,0.00,0.00,0,12.01
397,49,998.0,1302.0,0.00,0.00,0.00,0,12.01
397,50,1006.0,1309.0,0.00,0.00,0.00,0,12.01
397,51,1000.0,1316.0,0.00,0.00,0.00,0,12.01
397,52,1010.0,1319.0,0.00,0.00,0.00,0,12.01
397,53,1008.0,1332.0,0.00,0.00,0.00,0,12.01
397,54,1014.0,1347.0,0.00,0.00,0.00,0,12.01
398,47,955.0,1123.0,0.00,0.00,0.00,0,14.03
398,48,955.0,1132.0,0.00,0.00,0.00,0,14.03
398,49,998.0,1302.0,0.00,0.00,0.00,0,14.03
398,50,1006.0,1309.0,0.00,0.00,0.00,0,14.03
398,51,1000.0,1316.0,0.00,0.00,0.00,0,14.03
398,52,1010.0,1319.0,0.00,0.00,0.00,0,14.03
398,53,1008.0,1332.0,0.00,0.00,0.00,0,14.03
398,54,1014.0,1347.0,0.00,0.00,0.00,0,14.03
398,55,963.0,1218.0,0.00,0.00,0.00,0,12.01
398,56,968.0,1236.0,0.00,0.00,0.00,0,12.01
398,57,966.0,1244.0,0.00,0.00,0.00,0,12.01
399,47,955.0,1123.0,0.00,0.00,0.00,0,16.08
399,49,998.0,1302.0,0.00,0.00,0.00,0,16.08
399,52,1010.0,1319.0,0.00,0.00,0.00,0,16.08
399,54,1014.0,1347.0,0.00,0.00,0.00,0,16.08
401,47,955.0,1123.0,0.00,0.00,0.00,0,19.92
401,49,998.0,1302.0,0.00,0.00,0.00,0,19.92
401,52,1010.0,1319.0,0.00,0.00,0.00,0,19.92
401,54,1014.0,1347.0,0.00,0.00,0.00,0,19.92
494,58,752.0,919.0,0.00,0.00,0.00,0,12.01
496,62,1071.0,377.0,0.00,0.00,0.00,0,12.01
496,63,1093.0,401.0,0.00,0.00,0.00,0,12.01
496,64,756.0,920.0,0.00,0.00,0.00,0,12.01
496,65,762.0,923.0,0.00,0.00,0.00,0,12.01
497,62,1072.6,378.6,0.04,0.04,0.06,0,7.48
497,63,1093.0,401.0,0.00,0.00,0.00,0,14.04
497,64,757.3,920.3,0.03,0.01,0.04,0,7.48
497,65,762.0,923.0,0.00,0.00,0.00,0,14.04
498,62,1072.6,378.6,0.04,0.04,0.06,0,9.52
498,64,757.3,920.3,0.03,0.01,0.04,0,9.52
498,63,1093.0,401.0,0.00,0.00,0.00,0,16.09
500,62,1072.7,378.7,0.04,0.04,0.06,0,13.28
500,64,757.3,920.3,0.03,0.01,0.04,0,13.28
500,63,1093.0,401.0,0.00,0.00,0.00,0,19.95
501,62,1072.7,378.7,0.04,0.04,0.06,0,15.46
501,64,757.3,920.3,0.03,0.01,0.04,0,15.46
657,68,1529.0,831.0,0.00,0.00,0.00,0,12.01
658,68,1529.3,831.0,0.01,0.00,0.01,0,7.48
658,69,1510.0,823.0,0.00,0.00,0.00,0,12.01
659,68,1524.6,828.9,-0.31,-0.14,0.34,0,6.31
659,69,1503.8,820.7,-0.16,-0.06,0.17,0,7.48
659,70,1205.0,334.0,0.00,0.00,0.00,0,12.01
661,68,1524.5,828.9,-0.31,-0.14,0.34,0,9.99
661,69,1503.7,820.7,-0.16,-0.06,0.17,0,10.88
661,70,1205.0,334.0,0.00,0.00,0.00,0,15.14
662,68,1524.5,828.9,-0.31,-0.14,0.34,0,12.13
662,69,1503.7,820.7,-0.16,-0.06,0.17,0,13.00
662,70,1205.0,334.0,0.00,0.00,0.00,0,17.24
663,68,1524.5,828.9,-0.31,-0.14,0.34,0,14.54
663,69,1503.7,820.7,-0.16,-0.06,0.17,0,15.35
663,70,1205.0,334.0,0.00,0.00,0.00,0,19.53
694,71,1509.0,614.0,0.00,0.00,0.00,0,12.01
694,72,996.0,842.0,0.00,0.00,0.00,0,12.01
694,73,1019.0,1214.0,0.00,0.00,0.00,0,12.01
694,74,785.0,1219.0,0.00,0.00,0.00,0,12.01
695,71,1509.0,614.0,0.00,0.00,0.00,0,14.04
695,72,996.0,842.0,0.00,0.00,0.00,0,14.04
695,73,1019.0,1214.0,0.00,0.00,0.00,0,14.04
695,74,784.0,1219.3,-0.02,0.01,0.03,0,7.48
695,75,757.0,1224.0,0.00,0.00,0.00,0,12.01
695,76,757.0,1245.0,0.00,0.00,0.00,0,12.01
696,72,984.4,845.5,-0.57,0.17,0.59,0,7.87
696,74,784.0,1219.3,-0.02,0.01,0.03,0,9.52
696,71,1509.0,614.0,0.00,0.00,0.00,0,16.09
696,73,1019.0,1214.0,0.00,0.00,0.00,0,16.09
698,72,984.3,845.6,-0.57,0.17,0.59,0,11.56
698,74,784.0,1219.3,-0.02,0.01,0.03,0,13.35
698,71,1509.0,614.0,0.00,0.00,0.00,0,20.02
698,73,1019.0,1214.0,0.00,0.00,0.00,0,20.02
699,72,984.3,845.6,-0.57,0.17,0.59,0,13.67
699,74,784.0,1219.3,-0.02,0.01,0.03,0,15.46
700,72,984.2,845.6,-0.57,0.17,0.59,0,16.07
789,82,1226.0,477.0,0.00,0.00,0.00,0,12.01
790,82,1226.0,477.0,0.00,0.00,0.00,0,14.04
