frame,track,score,x,y,hit_time,hit_confirmed,redirects
10962,2126,0.1113,913.1,1196.2,0.250,True,0
11000,2129,0.0960,512.9,1072.7,0.250,True,0
11037,2132,0.0711,1138.1,612.3,0.250,True,0
11076,2139,0.1227,908.0,433.2,0.250,True,0
11121,2146,0.0817,1379.9,1156.6,0.250,True,0
11158,2149,0.0566,936.5,1414.1,0.250,True,0
11196,2154,0.1341,1036.5,1316.8,0.250,True,0
11235,2170,0.1374,856.2,1225.7,0.250,True,0
11274,2178,0.0726,920.2,1162.3,0.250,True,0
11337,2180,0.0961,1413.5,1123.2,0.250,True,0
11376,2190,0.1189,1140.6,1213.6,0.250,True,0
11413,2194,0.1272,897.8,1368.0,0.250,True,0
11451,2201,0.1023,1037.0,1164.3,0.250,True,0
11494,2204,0.1352,1105.8,1157.2,0.250,True,0
11532,2211,0.0989,1198.9,1229.6,0.250,True,0
11571,2218,0.1055,785.7,1082.8,0.250,True,0
11610,2228,0.1330,754.6,1266.8,0.250,True,0
11649,2235,0.0920,1167.1,946.3,0.250,True,0
11688,2241,0.1145,660.8,916.4,0.250,True,0
11725,2242,0.0593,1242.5,1304.1,0.250,True,0
11766,2244,0.1308,1160.3,1285.8,0.250,True,0
11805,2251,0.1261,1222.5,1113.6,0.250,True,0
11844,2261,0.1476,1248.6,1210.0,0.250,True,0
11883,2267,0.1070,1287.0,1315.3,0.250,True,0
11920,2271,0.1108,1276.4,786.7,0.250,True,0
11958,2274,0.1240,1158.8,492.0,0.250,True,0
11997,2281,0.0948,1057.2,1258.3,0.250,True,0
12039,2288,0.0862,587.2,1211.5,0.250,True,0
12078,2291,0.0538,1339.4,450.7,0.250,True,0
12120,2295,0.0572,651.3,1256.7,0.250,True,0
12159,2300,0.1443,687.6,1273.6,0.250,True,0
12198,2307,0.1331,874.1,1091.2,0.250,True,0
12237,2312,0.0982,1184.8,890.0,0.250,True,0
12279,2317,0.0956,781.4,1192.7,0.250,True,0
12318,2319,0.0973,945.7,1281.5,0.250,True,0
12357,2325,0.1128,1337.1,905.6,0.250,True,0
12396,2333,0.1325,1344.6,636.4,0.250,True,0
12440,2335,0.0743,393.0,633.5,0.250,True,0
12477,2340,0.0815,491.2,1240.3,0.250,True,0
12516,2345,0.1275,500.2,954.3,0.250,True,0
12556,2348,0.0681,1580.0,856.7,0.250,True,0
12593,2349,0.0737,621.0,868.3,0.250,True,0
12630,2353,0.0970,700.5,1205.1,0.250,True,0
12667,2356,0.0644,972.6,1346.2,0.250,True,0
12705,2365,0.1134,1074.3,1300.1,0.250,True,0
12744,2374,0.0955,1433.1,857.8,0.250,True,0
12783,2386,0.1180,1440.4,635.1,0.250,True,0
12822,2401,0.0805,759.1,1157.0,0.250,True,0
12861,2409,0.0992,939.2,1061.0,0.250,True,0
12900,2416,0.0972,1549.7,986.2,0.250,True,0
12937,2417,0.0635,1233.4,905.4,0.250,True,0
12975,2424,0.0969,1273.0,793.1,0.250,True,0
13023,2432,0.1002,1247.6,1236.6,0.250,True,0
13062,2443,0.1434,1168.4,1291.0,0.250,True,0
13101,2447,0.0863,1197.8,499.5,0.250,True,0
13140,2452,0.0704,513.9,560.6,0.250,True,0
13209,2457,0.0900,625.8,1000.9,0.250,True,0
13248,2468,0.1247,640.8,1221.6,0.250,True,0
13285,2473,0.0616,963.0,1423.2,0.250,True,0
13322,2475,0.0653,948.9,1141.1,0.250,True,0
13359,2481,0.1296,1183.6,1265.7,0.250,True,0
13398,2486,0.0960,1247.3,712.7,0.250,True,0
13436,2490,0.1261,1336.7,539.9,0.250,True,0
13473,2494,0.0775,875.4,1202.5,0.250,True,0
13512,2511,0.1235,701.9,1021.4,0.250,True,0
13551,2521,0.1170,701.4,1108.1,0.250,True,0
13590,2525,0.0990,1164.5,1265.1,0.250,True,0
13646,2527,0.0818,1579.9,744.7,0.250,True,0
13695,2530,0.0782,1221.1,1263.5,0.250,True,0
13814,2535,0.0680,1225.1,1051.5,0.250,True,0
13851,2538,0.1138,1036.7,1388.5,0.250,True,0
