frame,track,x,y,vx,vy,speed,state,cov
597,64,919.4,903.2,-0.20,0.52,0.56,0,6.30
597,65,588.6,939.0,0.20,0.07,0.22,0,6.30
597,66,1141.0,941.0,0.00,0.00,0.00,0,16.09
599,64,919.4,903.4,-0.20,0.52,0.56,0,10.01
599,65,588.6,939.1,0.20,0.07,0.22,0,10.01
599,66,1141.0,941.0,0.00,0.00,0.00,0,20.02
600,64,919.4,903.4,-0.20,0.52,0.56,0,12.10
600,65,588.6,939.1,0.20,0.07,0.22,0,12.10
601,64,919.3,903.4,-0.20,0.52,0.56,0,14.51
601,65,588.7,939.1,0.20,0.07,0.22,0,14.51
633,70,752.0,646.0,0.00,0.00,0.00,0,12.01
634,70,752.0,646.0,0.00,0.00,0.00,0,14.04
635,70,752.0,646.0,0.00,0.00,0.00,0,16.09
637,70,752.0,646.0,0.00,0.00,0.00,0,19.98
670,71,1130.0,737.0,0.00,0.00,0.00,0,12.01
670,72,1147.0,737.0,0.00,0.00,0.00,0,12.01
670,73,916.0,994.0,0.00,0.00,0.00,0,12.01
670,74,1068.0,1215.0,0.00,0.00,0.00,0,12.01
670,75,1093.0,1230.0,0.00,0.00,0.00,0,12.01
671,71,1130.7,737.3,0.02,0.01,0.02,0,7.48
671,72,1134.9,739.3,-0.30,0.06,0.31,0,7.48
671,73,916.0,994.0,0.00,0.00,0.00,0,14.04
671,74,1068.7,1215.7,0.02,0.02,0.02,0,7.48
671,75,1093.0,1230.0,0.00,0.00,0.00,0,14.04
671,76,1049.0,1210.0,0.00,0.00,0.00,0,12.01
672,71,1124.8,739.3,-0.38,0.14,0.41,0,6.30
672,74,1063.9,1214.2,-0.31,-0.08,0.32,0,6.30
672,73,916.0,994.0,0.00,0.00,0.00,0,16.09
672,75,1093.0,1230.0,0.00,0.00,0.00,0,16.09
674,71,1124.7,739.3,-0.38,0.14,0.41,0,9.94
674,74,1063.8,1214.2,-0.31,-0.08,0.32,0,9.94
674,73,916.0,994.0,0.00,0.00,0.00,0,19.93
674,75,1093.0,1230.0,0.00,0.00,0.00,0,19.93
675,71,1124.7,739.3,-0.38,0.14,0.41,0,12.12
675,74,1063.8,1214.2,-0.31,-0.08,0.32,0,12.12
676,71,1124.7,739.3,-0.38,0.14,0.41,0,14.53
676,74,1063.8,1214.2,-0.31,-0.08,0.32,0,14.53
711,78,895.0,956.0,0.00,0.00,0.00,0,12.01
712,78,895.0,956.0,0.00,0.00,0.00,0,14.04
713,78,895.0,956.0,0.00,0.00,0.00,0,16.09
715,78,895.0,956.0,0.00,0.00,0.00,0,20.00
748,79,1297.0,554.0,0.00,0.00,0.00,0,12.01
748,80,1313.0,561.0,0.00,0.00,0.00,0,12.01
748,81,1097.0,711.0,0.00,0.00,0.00,0,12.01
748,82,1114.0,711.0,0.00,0.00,0.00,0,12.01
748,83,832.0,1177.0,0.00,0.00,0.00,0,12.01
749,79,1297.3,554.0,0.01,0.00,0.01,0,7.48
749,80,1302.5,556.4,-0.26,-0.12,0.29,0,7.48
749,81,1097.3,711.0,0.01,0.00,0.01,0,7.48
749,82,1102.5,711.7,-0.29,0.02,0.29,0,7.48
749,83,832.0,1177.0,0.00,0.00,0.00,0,14.04
750,79,1293.4,552.2,-0.26,-0.12,0.29,0,6.31
750,81,1092.9,711.3,-0.30,0.02,0.30,0,6.31
750,83,832.0,1177.0,0.00,0.00,0.00,0,16.10
752,79,1293.3,552.2,-0.26,-0.12,0.29,0,10.05
752,81,1092.8,711.3,-0.30,0.02,0.30,0,10.05
752,83,832.0,1177.0,0.00,0.00,0.00,0,20.05
753,79,1293.3,552.2,-0.26,-0.12,0.29,0,12.10
753,81,1092.8,711.3,-0.30,0.02,0.30,0,12.10
754,79,1293.3,552.2,-0.26,-0.12,0.29,0,14.52
754,81,1092.8,711.3,-0.30,0.02,0.30,0,14.52
785,85,868.0,713.0,0.00,0.00,0.00,0,12.01
785,86,853.0,719.0,0.00,0.00,0.00,0,12.01
785,87,1366.0,1124.0,0.00,0.00,0.00,0,12.01
785,88,1346.0,1132.0,0.00,0.00,0.00,0,12.01
785,89,1078.0,1301.0,0.00,0.00,0.00,0,12.01
785,90,1085.0,1310.0,0.00,0.00,0.00,0,12.01
787,92,848.0,721.0,0.00,0.00,0.00,0,12.01
787,93,832.0,729.0,0.00,0.00,0.00,0,12.01
787,94,626.0,920.0,0.00,0.00,0.00,0,12.01
787,95,1325.0,1141.0,0.00,0.00,0.00,0,12.01
787,96,1302.0,1153.0,0.00,0.00,0.00,0,12.01
787,97,1091.0,1318.0,0.00,0.00,0.00,0,12.01
787,98,1098.0,1329.0,0.00,0.00,0.00,0,12.01
787,99,1098.0,1385.0,0.00,0.00,0.00,0,12.01
788,92,839.5,726.2,-0.17,0.10,0.20,0,7.46
788,93,832.0,729.0,0.00,0.00,0.00,0,14.02
788,94,626.0,920.0,0.00,0.00,0.00,0,14.02
788,95,1318.1,1144.9,-0.13,0.08,0.16,0,7.46
788,96,1295.1,1156.9,-0.13,0.08,0.16,0,7.46
788,97,1093.0,1320.9,0.04,0.06,0.07,0,7.46
788,98,1099.0,1331.6,0.02,0.05,0.05,0,7.46
788,99,1098.0,1385.3,0.00,0.01,0.01,0,7.46
789,92,835.5,728.7,-0.32,0.20,0.38,0,6.29
789,96,1291.2,1159.0,-0.29,0.16,0.33,0,6.29
789,97,1094.8,1324.3,0.11,0.19,0.22,0,6.29
789,99,1088.8,1386.8,-0.37,0.06,0.37,0,6.29
789,95,1318.1,1144.9,-0.13,0.08,0.16,0,9.48
789,94,626.0,920.0,0.00,0.00,0.00,0,16.04
791,92,835.4,728.8,-0.32,0.20,0.38,0,9.78
791,96,1291.2,1159.0,-0.29,0.16,0.33,0,9.78
791,97,1094.8,1324.4,0.11,0.19,0.22,0,9.78
791,99,1088.7,1386.8,-0.37,0.06,0.37,0,9.78
791,95,1318.1,1145.0,-0.13,0.08,0.16,0,13.05
791,94,626.0,920.0,0.00,0.00,0.00,0,19.68
792,92,835.4,728.8,-0.32,0.20,0.38,0,11.99
792,96,1291.2,1159.0,-0.29,0.16,0.33,0,11.99
792,97,1094.8,1324.4,0.11,0.19,0.22,0,11.99
792,99,1088.7,1386.8,-0.37,0.06,0.37,0,11.99
792,95,1318.1,1145.0,-0.13,0.08,0.16,0,15.26
793,92,835.4,728.8,-0.32,0.20,0.38,0,14.32
793,96,1291.1,1159.1,-0.29,0.16,0.33,0,14.32
793,97,1094.8,1324.4,0.11,0.19,0.22,0,14.32
793,99,1088.6,1386.8,-0.37,0.06,0.37,0,14.32
824,102,909.0,875.0,0.00,0.00,0.00,0,12.01
824,103,919.0,882.0,0.00,0.00,0.00,0,12.01
826,104,896.0,869.0,0.00,0.00,0.00,0,12.01
827,104,893.7,869.0,-0.04,0.00,0.04,0,7.47
828,104,890.7,869.0,-0.19,0.00,0.19,0,6.30
830,104,890.6,869.0,-0.19,0.00,0.19,0,9.92
831,104,890.6,869.0,-0.19,0.00,0.19,0,12.07
832,104,890.6,869.0,-0.19,0.00,0.19,0,14.41
863,107,779.0,901.0,0.00,0.00,0.00,0,12.01
863,108,764.0,909.0,0.00,0.00,0.00,0,12.01
865,109,752.0,918.0,0.00,0.00,0.00,0,12.00
865,110,740.0,931.0,0.00,0.00,0.00,0,12.00
866,109,748.4,921.9,-0.07,0.07,0.10,0,7.49
866,110,736.4,935.6,-0.07,0.09,0.11,0,7.49
867,109,743.4,927.9,-0.49,0.58,0.76,0,6.31
869,109,743.3,928.0,-0.49,0.58,0.76,0,9.93
870,109,743.3,928.0,-0.49,0.58,0.76,0,12.12
871,109,743.2,928.1,-0.49,0.58,0.76,0,14.47
902,111,751.0,328.0,0.00,0.00,0.00,0,12.01
902,112,758.0,337.0,0.00,0.00,0.00,0,12.01
902,113,826.0,727.0,0.00,0.00,0.00,0,12.01
902,114,849.0,732.0,0.00,0.00,0.00,0,12.01
904,115,774.0,352.0,0.00,0.00,0.00,0,12.01
904,116,777.0,377.0,0.00,0.00,0.00,0,12.01
904,117,787.0,720.0,0.00,0.00,0.00,0,12.01
904,118,811.0,725.0,0.00,0.00,0.00,0,12.01
905,115,775.0,359.5,0.02,0.15,0.16,0,7.46
905,116,773.4,385.5,-0.07,0.17,0.19,0,7.46
905,117,788.0,720.3,0.02,0.01,0.02,0,7.46
905,118,811.0,725.0,0.00,0.00,0.00,0,14.02
905,119,761.0,717.0,0.00,0.00,0.00,0,12.00
906,116,771.5,389.5,-0.16,0.36,0.39,0,6.28
906,117,782.6,719.5,-0.23,-0.03,0.23,0,6.28
906,115,775.0,359.5,0.02,0.15,0.16,0,9.48
906,118,811.0,725.0,0.00,0.00,0.00,0,16.04
908,116,771.5,389.6,-0.16,0.36,0.39,0,9.70
908,117,782.5,719.5,-0.23,-0.03,0.23,0,9.70
908,115,775.0,359.6,0.02,0.15,0.16,0,12.98
908,118,811.0,725.0,0.00,0.00,0.00,0,19.61
909,116,771.5,389.6,-0.16,0.36,0.39,0,11.94
909,117,782.5,719.5,-0.23,-0.03,0.23,0,11.94
909,115,775.0,359.6,0.02,0.15,0.16,0,15.23
910,116,771.4,389.6,-0.16,0.36,0.39,0,14.27
910,117,782.5,719.5,-0.23,-0.03,0.23,0,14.27
941,121,1110.0,1061.0,0.00,0.00,0.00,0,12.01
941,122,1120.0,1067.0,0.00,0.00,0.00,0,12.01
943,123,1097.0,1053.0,0.00,0.00,0.00,0,12.01
944,123,1094.4,1051.7,-0.06,-0.03,0.07,0,7.47
945,123,1091.2,1050.5,-0.26,-0.11,0.29,0,6.30
947,123,1091.1,1050.5,-0.26,-0.11,0.29,0,9.96
948,123,1091.1,1050.5,-0.26,-0.11,0.29,0,12.11
949,123,1091.1,1050.4,-0.26,-0.11,0.29,0,14.46
980,124,916.0,291.0,0.00,0.00,0.00,0,12.01
980,125,1425.0,1122.0,0.00,0.00,0.00,0,12.01
982,128,1302.0,954.0,0.00,0.00,0.00,0,12.01
982,129,1310.0,961.0,0.00,0.00,0.00,0,12.01
982,130,989.0,1347.0,0.00,0.00,0.00,0,12.01
983,128,1304.6,956.3,0.06,0.05,0.08,0,7.47
983,129,1311.6,963.3,0.04,0.05,0.07,0,7.47
983,130,981.8,1350.9,-0.17,0.09,0.20,0,7.47
983,131,1280.0,925.0,0.00,0.00,0.00,0,12.01
984,128,1298.8,948.2,-0.32,-0.47,0.57,0,6.31
984,130,976.2,1354.0,-0.54,0.30,0.62,0,6.31
986,128,1298.7,948.1,-0.32,-0.47,0.57,0,10.01
986,130,976.0,1354.1,-0.54,0.30,0.62,0,10.01
987,128,1298.7,948.1,-0.32,-0.47,0.57,0,12.13
987,130,976.0,1354.1,-0.54,0.30,0.62,0,12.13
988,128,1298.7,948.1,-0.32,-0.47,0.57,0,14.47
988,130,976.0,1354.1,-0.54,0.30,0.62,0,14.47
1092,132,742.0,735.0,0.00,0.00,0.00,0,12.01
1093,132,741.7,735.0,-0.01,0.00,0.01,0,7.48
1093,133,749.0,727.0,0.00,0.00,0.00,0,12.01
1094,132,743.3,733.2,0.10,-0.12,0.16,0,6.31
1094,133,751.0,725.4,0.05,-0.04,0.07,0,7.47
1096,132,743.3,733.2,0.10,-0.12,0.16,0,9.96
1096,133,751.0,725.4,0.05,-0.04,0.07,0,10.86
1097,132,743.3,733.2,0.10,-0.12,0.16,0,12.12
1097,133,751.0,725.3,0.05,-0.04,0.07,0,12.99
1098,132,743.3,733.2,0.10,-0.12,0.16,0,14.46
1098,133,751.0,725.3,0.05,-0.04,0.07,0,15.29
1135,134,1319.0,1187.0,0.00,0.00,0.00,0,12.01
1136,134,1319.3,1187.7,0.01,0.02,0.02,0,7.47
1136,135,1312.0,1160.0,0.00,0.00,0.00,0,12.01
1137,134,1317.4,1181.3,-0.12,-0.40,0.42,0,6.31
1139,134,1317.4,1181.2,-0.12,-0.40,0.42,0,10.02
1140,134,1317.4,1181.2,-0.12,-0.40,0.42,0,12.13
1141,134,1317.4,1181.2,-0.12,-0.40,0.42,0,14.54
1172,136,1319.0,915.0,0.00,0.00,0.00,0,12.01
1172,137,1393.0,965.0,0.00,0.00,0.00,0,12.01
1174,140,1286.0,846.0,0.00,0.00,0.00,0,12.01
1174,141,1290.0,862.0,0.00,0.00,0.00,0,12.01
1175,140,1286.0,846.0,0.00,0.00,0.00,0,7.47
1175,141,1289.0,851.5,-0.02,-0.24,0.24,0,7.47
1176,140,1286.3,841.6,0.02,-0.28,0.28,0,6.31
1178,140,1286.3,841.5,0.02,-0.28,0.28,0,10.01
1179,140,1286.3,841.5,0.02,-0.28,0.28,0,12.15
1180,140,1286.3,841.5,0.02,-0.28,0.28,0,14.48
1211,143,917.0,629.0,0.00,0.00,0.00,0,12.01
1212,143,923.9,633.9,0.17,0.12,0.21,0,7.52
1213,143,923.9,633.9,0.17,0.12,0.21,0,9.58
1215,143,923.9,634.0,0.17,0.12,0.21,0,13.53
1216,143,923.9,634.0,0.17,0.12,0.21,0,15.73
1252,148,1057.0,1263.0,0.00,0.00,0.00,0,12.01
1252,149,1031.0,1273.0,0.00,0.00,0.00,0,12.01
1253,148,1048.2,1266.3,-0.21,0.08,0.23,0,7.48
1253,149,1031.0,1273.0,0.00,0.00,0.00,0,14.04
1253,150,1328.0,1161.0,0.00,0.00,0.00,0,12.01
1254,148,1048.1,1266.3,-0.21,0.08,0.23,0,9.52
1256,148,1048.1,1266.3,-0.21,0.08,0.23,0,13.30
1257,148,1048.1,1266.3,-0.21,0.08,0.23,0,15.47
1289,153,1132.0,596.0,0.00,0.00,0.00,0,12.01
1289,154,507.0,695.0,0.00,0.00,0.00,0,12.01
1289,155,630.0,1025.0,0.00,0.00,0.00,0,12.01
1289,156,591.0,1036.0,0.00,0.00,0.00,0,12.01
1289,157,1408.0,1119.0,0.00,0.00,0.00,0,12.01
1289,158,1237.0,1278.0,0.00,0.00,0.00,0,12.01
1289,159,1230.0,1287.0,0.00,0.00,0.00,0,12.01
1291,160,1136.0,585.0,0.00,0.00,0.00,0,12.01
1291,161,394.0,728.0,0.00,0.00,0.00,0,12.01
1291,162,574.0,1040.0,0.00,0.00,0.00,0,12.01
1291,163,546.0,1049.0,0.00,0.00,0.00,0,12.01
1291,164,1392.0,1115.0,0.00,0.00,0.00,0,12.01
1291,165,1208.0,1308.0,0.00,0.00,0.00,0,12.01
1291,166,1064.0,1394.0,0.00,0.00,0.00,0,12.01
1292,160,1138.0,583.7,0.04,-0.03,0.05,0,7.46
1292,161,394.0,728.0,0.00,0.00,0.00,0,7.46
1292,162,565.2,1042.9,-0.17,0.06,0.18,0,7.46
1292,163,540.1,1051.0,-0.11,0.04,0.12,0,7.46
1292,164,1389.4,1115.3,-0.05,0.01,0.05,0,7.46
1292,165,1203.7,1312.3,-0.08,0.08,0.12,0,7.46
1292,166,1064.0,1394.0,0.00,0.00,0.00,0,14.02
1293,160,1140.8,582.2,0.15,-0.08,0.17,0,6.29
1293,162,555.9,1046.0,-0.53,0.18,0.56,0,6.29
1293,163,531.4,1053.5,-0.46,0.14,0.48,0,6.29
1293,164,1386.7,1116.3,-0.16,0.04,0.16,0,6.29
1293,165,1201.5,1314.5,-0.17,0.17,0.24,0,6.29
1293,161,394.0,728.0,0.00,0.00,0.00,0,9.48
1293,166,1064.0,1394.0,0.00,0.00,0.00,0,16.04
1295,160,1140.8,582.2,0.15,-0.08,0.17,0,9.74
1295,162,555.7,1046.1,-0.53,0.18,0.56,0,9.74
1295,163,531.2,1053.6,-0.46,0.14,0.48,0,9.74
1295,164,1386.7,1116.3,-0.16,0.04,0.16,0,9.74
1295,165,1201.5,1314.5,-0.17,0.17,0.24,0,9.74
1295,161,394.0,728.0,0.00,0.00,0.00,0,13.00
1295,166,1064.0,1394.0,0.00,0.00,0.00,0,19.63
1296,160,1140.8,582.2,0.15,-0.08,0.17,0,11.99
1296,162,555.7,1046.1,-0.53,0.18,0.56,0,11.99
1296,163,531.2,1053.6,-0.46,0.14,0.48,0,11.99
1296,164,1386.7,1116.3,-0.16,0.04,0.16,0,11.99
1296,165,1201.4,1314.6,-0.17,0.17,0.24,0,11.99
1296,161,394.0,728.0,0.00,0.00,0.00,0,15.26
1297,160,1140.8,582.2,0.15,-0.08,0.17,0,14.32
1297,162,555.7,1046.1,-0.53,0.18,0.56,0,14.32
1297,163,531.2,1053.6,-0.46,0.14,0.48,0,14.32
1297,164,1386.7,1116.3,-0.16,0.04,0.16,0,14.32
1297,165,1201.4,1314.6,-0.17,0.17,0.24,0,14.32
1328,168,901.0,659.0,0.00,0.00,0.00,0,12.01
1328,169,1279.0,1041.0,0.00,0.00,0.00,0,12.01
1330,171,884.0,675.0,0.00,0.00,0.00,0,12.01
1330,172,873.0,684.0,0.00,0.00,0.00,0,12.01
1330,173,1281.0,1023.0,0.00,0.00,0.00,0,12.01
1331,171,880.7,677.9,-0.06,0.06,0.08,0,7.46
1331,172,870.7,686.0,-0.04,0.04,0.06,0,7.46
1331,173,1281.7,1020.4,0.01,-0.05,0.05,0,7.46
1331,174,894.0,257.0,0.00,0.00,0.00,0,12.00
1332,171,876.9,681.0,-0.22,0.18,0.29,0,6.30
1332,173,1282.3,1017.2,0.04,-0.18,0.18,0,6.30
1334,171,876.9,681.1,-0.22,0.18,0.29,0,9.92
1334,173,1282.3,1017.1,0.04,-0.18,0.18,0,9.92
1335,171,876.9,681.1,-0.22,0.18,0.29,0,12.08
1335,173,1282.3,1017.1,0.04,-0.18,0.18,0,12.08
1336,171,876.9,681.1,-0.22,0.18,0.29,0,14.43
