frame,track,x,y,vx,vy,speed,state,cov
0,0,565.0,440.0,0.00,0.00,0.00,0,12.00
1,0,563.0,439.0,-0.03,-0.01,0.03,0,7.49
2,0,561.0,437.7,-0.22,-0.13,0.25,0,6.32
4,0,560.9,437.7,-0.22,-0.13,0.25,0,10.00
5,0,560.9,437.7,-0.22,-0.13,0.25,0,12.28
6,0,560.9,437.7,-0.22,-0.13,0.25,0,14.70
37,1,1414.0,778.0,0.00,0.00,0.00,0,12.01
37,2,1438.0,794.0,0.00,0.00,0.00,0,12.01
38,1,1421.2,782.6,0.18,0.11,0.21,0,7.48
38,2,1438.0,794.0,0.00,0.00,0.00,0,14.04
39,2,1444.3,800.7,0.31,0.32,0.45,0,7.87
39,1,1421.2,782.6,0.18,0.11,0.21,0,9.52
41,2,1444.4,800.8,0.31,0.32,0.45,0,11.50
41,1,1421.3,782.6,0.18,0.11,0.21,0,13.28
42,2,1444.4,800.8,0.31,0.32,0.45,0,13.67
42,1,1421.3,782.6,0.18,0.11,0.21,0,15.46
43,2,1444.4,800.8,0.31,0.32,0.45,0,16.07
82,4,902.0,305.0,0.00,0.00,0.00,0,12.01
83,4,901.3,305.7,-0.02,0.02,0.02,0,7.48
83,5,779.0,968.0,0.00,0.00,0.00,0,12.01
84,4,901.3,305.7,-0.02,0.02,0.02,0,9.52
86,4,901.3,305.7,-0.02,0.02,0.02,0,13.29
87,4,901.3,305.7,-0.02,0.02,0.02,0,15.48
137,6,752.0,1152.0,0.00,0.00,0.00,0,12.01
138,6,752.0,1152.0,0.00,0.00,0.00,0,14.04
139,6,752.0,1152.0,0.00,0.00,0.00,0,16.09
141,6,752.0,1152.0,0.00,0.00,0.00,0,19.99
175,13,1238.0,485.0,0.00,0.00,0.00,0,12.02
175,14,1228.0,490.0,0.00,0.00,0.00,0,12.02
175,15,565.0,728.0,0.00,0.00,0.00,0,12.02
175,16,1062.0,826.0,0.00,0.00,0.00,0,12.02
175,17,1059.0,846.0,0.00,0.00,0.00,0,12.02
175,18,748.0,1275.0,0.00,0.00,0.00,0,12.02
175,19,753.0,1284.0,0.00,0.00,0.00,0,12.02
176,13,1235.0,486.6,-0.12,0.07,0.14,0,7.48
176,14,1225.4,491.6,-0.11,0.07,0.13,0,7.48
176,15,566.0,728.3,0.04,0.01,0.04,0,7.48
176,16,1060.7,831.2,-0.05,0.22,0.22,0,7.48
176,17,1058.7,851.2,-0.01,0.22,0.22,0,7.48
176,18,750.0,1278.9,0.08,0.16,0.18,0,7.48
176,19,753.0,1284.0,0.00,0.00,0.00,0,14.06
176,20,539.0,738.0,0.00,0.00,0.00,0,12.01
177,13,1229.9,489.3,-0.48,0.25,0.55,0,6.30
177,16,1060.0,838.6,-0.10,0.74,0.74,0,6.30
177,17,1058.8,858.9,-0.01,0.75,0.75,0,6.30
177,18,752.0,1282.8,0.23,0.43,0.49,0,6.30
177,15,566.0,728.3,0.04,0.01,0.04,0,9.50
179,13,1229.8,489.4,-0.48,0.25,0.55,0,9.78
179,16,1060.0,838.8,-0.10,0.74,0.74,0,9.78
179,17,1058.8,859.1,-0.01,0.75,0.75,0,9.78
179,18,752.1,1282.9,0.23,0.43,0.49,0,9.78
179,15,566.0,728.3,0.04,0.01,0.04,0,13.12
180,13,1229.8,489.4,-0.48,0.25,0.55,0,11.99
180,16,1060.0,838.9,-0.10,0.74,0.74,0,11.99
180,17,1058.8,859.1,-0.01,0.75,0.75,0,11.99
180,18,752.1,1282.9,0.23,0.43,0.49,0,11.99
180,15,566.0,728.3,0.04,0.01,0.04,0,15.34
181,13,1229.7,489.4,-0.48,0.25,0.55,0,14.38
181,16,1060.0,838.9,-0.10,0.74,0.74,0,14.38
181,17,1058.8,859.1,-0.01,0.75,0.75,0,14.38
181,18,752.1,1283.0,0.23,0.43,0.49,0,14.38
212,22,917.0,1429.0,0.00,0.00,0.00,0,12.01
212,23,923.0,1435.0,0.00,0.00,0.00,0,12.01
214,24,655.0,896.0,0.00,0.00,0.00,0,12.01
215,24,647.5,898.9,-0.15,0.06,0.16,0,7.47
215,25,927.0,1431.0,0.00,0.00,0.00,0,12.00
216,24,643.7,900.5,-0.33,0.13,0.36,0,6.30
218,24,643.7,900.5,-0.33,0.13,0.36,0,9.89
219,24,643.7,900.5,-0.33,0.13,0.36,0,12.05
220,24,643.6,900.5,-0.33,0.13,0.36,0,14.38
251,28,1468.0,700.0,0.00,0.00,0.00,0,12.01
251,29,1448.0,702.0,0.00,0.00,0.00,0,12.01
251,30,1172.0,1004.0,0.00,0.00,0.00,0,12.01
251,31,912.0,1168.0,0.00,0.00,0.00,0,12.01
251,32,917.0,1189.0,0.00,0.00,0.00,0,12.01
253,33,753.0,188.0,0.00,0.00,0.00,0,12.01
253,34,1408.0,690.0,0.00,0.00,0.00,0,12.01
253,35,1432.0,700.0,0.00,0.00,0.00,0,12.01
253,36,772.0,960.0,0.00,0.00,0.00,0,12.01
253,37,1187.0,1004.0,0.00,0.00,0.00,0,12.01
253,38,918.0,1204.0,0.00,0.00,0.00,0,12.01
254,33,752.7,188.3,-0.01,0.01,0.01,0,7.48
254,34,1408.7,690.7,0.02,0.02,0.02,0,7.48
254,35,1432.0,700.0,0.00,0.00,0.00,0,14.04
254,36,772.7,960.0,0.02,0.00,0.02,0,7.48
254,37,1188.0,1003.7,0.02,-0.01,0.02,0,7.48
254,38,918.0,1204.0,0.00,0.00,0.00,0,14.04
255,37,1189.5,1003.8,0.12,-0.00,0.12,0,6.31
255,33,752.7,188.3,-0.01,0.01,0.01,0,9.52
255,34,1408.7,690.7,0.02,0.02,0.02,0,9.52
255,36,772.7,960.0,0.02,0.00,0.02,0,9.52
255,35,1432.0,700.0,0.00,0.00,0.00,0,16.09
255,38,918.0,1204.0,0.00,0.00,0.00,0,16.09
257,37,1189.6,1003.8,0.12,-0.00,0.12,0,9.95
257,33,752.7,188.3,-0.01,0.01,0.01,0,13.28
257,34,1408.7,690.7,0.02,0.02,0.02,0,13.28
257,36,772.7,960.0,0.02,0.00,0.02,0,13.28
257,35,1432.0,700.0,0.00,0.00,0.00,0,19.94
257,38,918.0,1204.0,0.00,0.00,0.00,0,19.94
258,37,1189.6,1003.8,0.12,-0.00,0.12,0,12.11
258,33,752.7,188.3,-0.01,0.01,0.01,0,15.44
258,34,1408.7,690.7,0.02,0.02,0.02,0,15.44
258,36,772.7,960.0,0.02,0.00,0.02,0,15.44
259,37,1189.6,1003.8,0.12,-0.00,0.12,0,14.45
290,39,1411.0,707.0,0.00,0.00,0.00,0,12.01
290,40,1016.0,797.0,0.00,0.00,0.00,0,12.01
290,41,1034.0,800.0,0.00,0.00,0.00,0,12.01
292,44,920.0,227.0,0.00,0.00,0.00,0,12.01
292,45,1054.0,802.0,0.00,0.00,0.00,0,12.01
292,46,718.0,1324.0,0.00,0.00,0.00,0,12.01
293,44,923.6,226.7,0.09,-0.01,0.09,0,7.47
293,45,1065.1,801.7,0.27,-0.01,0.27,0,7.47
293,46,718.0,1324.0,0.00,0.00,0.00,0,7.47
293,47,716.0,1333.0,0.00,0.00,0.00,0,12.01
294,44,931.7,226.8,0.60,-0.00,0.60,0,6.30
294,45,1071.0,801.5,0.64,-0.02,0.64,0,6.30
294,46,717.7,1326.8,-0.02,0.18,0.18,0,6.30
296,44,931.8,226.8,0.60,-0.00,0.60,0,9.95
296,45,1071.2,801.5,0.64,-0.02,0.64,0,9.95
296,46,717.7,1326.9,-0.02,0.18,0.18,0,9.95
297,44,931.9,226.8,0.60,-0.00,0.60,0,12.12
297,45,1071.2,801.5,0.64,-0.02,0.64,0,12.12
297,46,717.7,1326.9,-0.02,0.18,0.18,0,12.12
298,44,931.9,226.8,0.60,-0.00,0.60,0,14.46
298,45,1071.2,801.5,0.64,-0.02,0.64,0,14.46
298,46,717.7,1326.9,-0.02,0.18,0.18,0,14.46
329,48,912.0,780.0,0.00,0.00,0.00,0,12.01
329,49,1242.0,1339.0,0.00,0.00,0.00,0,12.01
331,51,890.0,764.0,0.00,0.00,0.00,0,12.01
332,51,888.4,762.0,-0.04,-0.05,0.06,0,7.47
333,51,887.2,759.7,-0.11,-0.19,0.22,0,6.31
335,51,887.2,759.7,-0.11,-0.19,0.22,0,9.98
336,51,887.2,759.7,-0.11,-0.19,0.22,0,12.12
337,51,887.2,759.6,-0.11,-0.19,0.22,0,14.46
368,52,847.0,813.0,0.00,0.00,0.00,0,12.01
368,53,853.0,820.0,0.00,0.00,0.00,0,12.01
368,54,929.0,908.0,0.00,0.00,0.00,0,12.01
368,55,927.0,927.0,0.00,0.00,0.00,0,12.01
368,56,1342.0,1082.0,0.00,0.00,0.00,0,12.01
368,57,882.0,1172.0,0.00,0.00,0.00,0,12.01
368,58,865.0,1184.0,0.00,0.00,0.00,0,12.01
368,59,704.0,1369.0,0.00,0.00,0.00,0,12.01
368,60,714.0,1376.0,0.00,0.00,0.00,0,12.01
370,61,853.0,819.0,0.00,0.00,0.00,0,12.01
370,62,858.0,826.0,0.00,0.00,0.00,0,12.01
370,63,911.0,1156.0,0.00,0.00,0.00,0,12.01
370,64,894.0,1165.0,0.00,0.00,0.00,0,12.01
370,65,1104.0,1269.0,0.00,0.00,0.00,0,12.01
370,66,694.0,1365.0,0.00,0.00,0.00,0,12.01
371,61,854.0,820.6,0.02,0.03,0.04,0,7.47
371,62,858.7,828.3,0.01,0.05,0.05,0,7.47
371,63,910.7,1156.3,-0.01,0.01,0.01,0,7.47
371,64,904.2,1159.1,0.21,-0.12,0.24,0,7.47
371,65,1103.3,1269.0,-0.01,0.00,0.01,0,7.47
371,66,694.0,1365.0,0.00,0.00,0.00,0,14.02
371,67,912.0,984.0,0.00,0.00,0.00,0,12.01
371,68,1277.0,1105.0,0.00,0.00,0.00,0,12.01
371,69,1083.0,1264.0,0.00,0.00,0.00,0,12.01
372,61,855.3,823.6,0.09,0.19,0.21,0,6.30
372,63,914.1,1154.2,0.17,-0.10,0.20,0,6.30
372,65,1098.6,1267.7,-0.26,-0.07,0.27,0,6.30
372,66,694.0,1365.0,0.00,0.00,0.00,0,16.07
374,61,855.3,823.6,0.09,0.19,0.21,0,9.94
374,63,914.1,1154.2,0.17,-0.10,0.20,0,9.94
374,65,1098.6,1267.7,-0.26,-0.07,0.27,0,9.94
374,66,694.0,1365.0,0.00,0.00,0.00,0,19.87
375,61,855.3,823.6,0.09,0.19,0.21,0,12.09
375,63,914.1,1154.2,0.17,-0.10,0.20,0,12.09
375,65,1098.6,1267.7,-0.26,-0.07,0.27,0,12.09
376,61,855.3,823.6,0.09,0.19,0.21,0,14.43
376,63,914.2,1154.2,0.17,-0.10,0.20,0,14.43
376,65,1098.5,1267.7,-0.26,-0.07,0.27,0,14.43
407,70,1024.0,813.0,0.00,0.00,0.00,0,12.01
407,71,1038.0,821.0,0.00,0.00,0.00,0,12.01
407,72,697.0,864.0,0.00,0.00,0.00,0,12.01
407,73,712.0,870.0,0.00,0.00,0.00,0,12.01
407,74,480.0,988.0,0.00,0.00,0.00,0,12.01
407,75,1281.0,1052.0,0.00,0.00,0.00,0,12.01
407,76,928.0,1184.0,0.00,0.00,0.00,0,12.01
407,77,1302.0,1214.0,0.00,0.00,0.00,0,12.01
407,78,1312.0,1223.0,0.00,0.00,0.00,0,12.01
407,79,1292.0,1276.0,0.00,0.00,0.00,0,12.01
409,82,1012.0,808.0,0.00,0.00,0.00,0,12.01
409,83,688.0,864.0,0.00,0.00,0.00,0,12.01
409,84,669.0,864.0,0.00,0.00,0.00,0,12.01
409,85,492.0,932.0,0.00,0.00,0.00,0,12.01
409,86,487.0,952.0,0.00,0.00,0.00,0,12.01
409,87,1237.0,1090.0,0.00,0.00,0.00,0,12.01
409,88,913.0,1184.0,0.00,0.00,0.00,0,12.01
409,89,921.0,1184.0,0.00,0.00,0.00,0,12.01
409,90,1280.0,1198.0,0.00,0.00,0.00,0,12.01
409,91,1293.0,1207.0,0.00,0.00,0.00,0,12.01
409,92,1280.0,1256.0,0.00,0.00,0.00,0,12.01
409,93,1286.0,1268.0,0.00,0.00,0.00,0,12.01
410,82,1001.8,807.7,-0.23,-0.01,0.23,0,7.47
410,83,682.8,863.7,-0.12,-0.01,0.12,0,7.47
410,84,663.1,864.3,-0.14,0.01,0.14,0,7.47
410,85,492.0,932.0,0.00,0.00,0.00,0,7.47
410,86,490.9,939.6,0.09,-0.29,0.30,0,7.47
410,87,1232.7,1093.6,-0.10,0.08,0.13,0,7.47
410,88,913.3,1184.0,0.01,0.00,0.01,0,7.47
410,89,916.1,1183.7,-0.11,-0.01,0.11,0,7.47
