frame,track,x,y,vx,vy,speed,state,cov
241,3,831.0,153.0,0.00,0.00,0.00,0,12.01
241,4,535.0,505.0,0.00,0.00,0.00,0,12.01
242,3,831.0,153.0,0.00,0.00,0.00,0,14.04
242,4,535.0,505.0,0.00,0.00,0.00,0,14.04
242,5,564.0,371.0,0.00,0.00,0.00,0,12.01
242,6,579.0,378.0,0.00,0.00,0.00,0,12.01
242,7,554.0,385.0,0.00,0.00,0.00,0,12.01
242,8,543.0,385.0,0.00,0.00,0.00,0,12.01
242,9,569.0,390.0,0.00,0.00,0.00,0,12.01
242,10,557.0,393.0,0.00,0.00,0.00,0,12.01
242,11,574.0,400.0,0.00,0.00,0.00,0,12.01
242,12,560.0,408.0,0.00,0.00,0.00,0,12.01
242,13,534.0,404.0,0.00,0.00,0.00,0,12.01
242,14,546.0,405.0,0.00,0.00,0.00,0,12.01
242,15,573.0,748.0,0.00,0.00,0.00,0,12.01
245,23,1281.0,280.0,0.00,0.00,0.00,0,14.04
245,24,1267.0,281.0,0.00,0.00,0.00,0,14.04
245,25,706.0,438.0,0.00,0.00,0.00,0,14.04
245,26,663.0,440.0,0.00,0.00,0.00,0,14.04
245,27,631.0,448.0,0.00,0.00,0.00,0,14.04
245,28,577.0,451.0,0.00,0.00,0.00,0,14.04
245,29,623.0,450.0,0.00,0.00,0.00,0,14.04
245,30,553.0,453.0,0.00,0.00,0.00,0,14.04
245,31,547.0,461.0,0.00,0.00,0.00,0,14.04
245,32,902.0,524.0,0.00,0.00,0.00,0,14.04
245,33,343.0,567.0,0.00,0.00,0.00,0,14.04
245,34,334.0,568.0,0.00,0.00,0.00,0,14.04
245,35,329.0,576.0,0.00,0.00,0.00,0,14.04
245,36,894.0,660.0,0.00,0.00,0.00,0,14.04
245,37,1264.0,769.0,0.00,0.00,0.00,0,14.04
245,38,1238.0,789.0,0.00,0.00,0.00,0,14.04
245,39,491.0,819.0,0.00,0.00,0.00,0,14.04
245,40,523.0,895.0,0.00,0.00,0.00,0,14.04
316,48,684.0,107.0,0.00,0.00,0.00,0,12.04
317,48,684.0,107.0,0.00,0.00,0.00,0,14.09
320,52,756.0,650.0,0.00,0.00,0.00,0,14.05
320,53,850.0,629.0,0.00,0.00,0.00,0,12.01
323,61,699.0,188.0,0.00,0.00,0.00,0,14.03
323,62,698.0,209.0,0.00,0.00,0.00,0,14.03
323,63,706.0,208.0,0.00,0.00,0.00,0,14.03
323,64,688.0,215.0,0.00,0.00,0.00,0,14.03
323,65,695.0,220.0,0.00,0.00,0.00,0,14.03
323,66,702.0,223.0,0.00,0.00,0.00,0,14.03
323,67,1478.0,443.0,0.00,0.00,0.00,0,14.03
323,68,1465.0,456.0,0.00,0.00,0.00,0,14.03
323,69,1503.0,690.0,0.00,0.00,0.00,0,14.03
323,70,1064.0,933.0,0.00,0.00,0.00,0,14.03
323,71,795.0,121.0,0.00,0.00,0.00,0,12.01
323,72,927.0,983.0,0.00,0.00,0.00,0,12.01
326,79,1086.0,318.0,0.00,0.00,0.00,0,14.04
326,80,1503.0,499.0,0.00,0.00,0.00,0,14.04
326,81,1246.0,208.0,0.00,0.00,0.00,0,12.01
326,82,1251.0,314.0,0.00,0.00,0.00,0,12.01
326,83,1476.0,402.0,0.00,0.00,0.00,0,12.01
