frame,time,vision_latency_ms,pipeline_latency_ms,ndet,ntrack,temp,cooldown,suppressed
0,1776029778.3082666,97.98590199989121, 0.3621310002017708,0,0,27.8,0.0,0
1,1776029778.3363888,24.991284000407177, 0.30352100020536454,0,0,27.8,0.0,0
2,1776029778.3990035,22.524878000240278, 0.3339909999340307,0,0,27.8,0.0,0
3,1776029778.4180162,17.080407999856106, 0.2373770003032405,0,0,27.8,0.0,0
4,1776029778.438197,14.925525999842648, 0.22415200010073022,0,0,27.8,0.0,0
5,1776029778.4726717,19.331804999637825, 0.25711800026329,0,0,27.8,0.0,0
6,1776029778.501906,19.37146299997039, 0.29971399999340065,0,0,27.8,0.0,0
7,1776029778.5311396,19.252201999734098, 0.3122380003333092,0,0,27.8,0.0,0
8,1776029778.5607848,19.439137000063056, 0.26781800033859327,0,0,27.8,0.0,0
9,1776029778.5913281,19.967229000030784, 0.28969499999220716,0,0,27.8,0.0,0
10,1776029778.620233,19.486228000005212, 0.27925599988520844,0,0,27.8,0.0,0
11,1776029778.6516483,19.859130999975605, 0.3031779997400008,0,0,27.8,0.0,0
12,1776029778.6801524,19.3684129999383, 0.2974760000142851,0,0,27.8,0.0,0
13,1776029778.709756,19.752567000068666, 0.26287199989383225,0,0,27.8,0.0,0
14,1776029778.7394958,19.052197999826603, 0.28155300014987006,0,0,27.8,0.0,0
15,1776029778.777911,20.88945099967532, 0.3388300001461175,0,0,27.8,0.0,0
16,1776029778.7978337,16.102712000247266, 0.2128730002368684,0,0,27.8,0.0,0
17,1776029778.8283505,19.305223999708687, 0.2667929998096952,0,0,27.8,0.0,0
18,1776029778.8605344,21.3858449997133, 0.3057720000469999,0,0,27.8,0.0,0
19,1776029778.8857303,18.459302999872307, 0.24799199991321075,0,0,27.8,0.0,0
20,1776029778.9177337,20.070171000043047, 0.30278800022642827,0,0,27.8,0.0,0
21,1776029778.9483056,19.881127000189736, 0.2973539999402419,0,0,27.8,0.0,0
22,1776029778.9767592,19.31112700003723, 0.25589899996703025,0,0,27.8,0.0,0
23,1776029779.0072439,19.460194000203046, 0.28270900020288536,0,0,27.8,0.0,0
24,1776029779.0387955,19.914796000193746, 0.27962600006503635,0,0,27.8,0.0,0
25,1776029779.0645905,18.373745000189956, 0.21789199990962516,0,0,27.8,0.0,0
26,1776029779.096856,20.14446900011535, 0.2449839998917014,0,0,27.8,0.0,0
27,1776029779.1234353,18.42418700016424, 0.25169299988192506,0,0,27.8,0.0,0
28,1776029779.1560485,20.032007999816415, 0.3138950000902696,0,0,27.8,0.0,0
29,1776029779.185022,19.283972000266658, 0.229913000111992,0,0,27.8,0.0,0
30,1776029779.2152598,19.687747999796557, 0.23079599986886024,0,0,27.8,0.0,0
31,1776029779.2450073,19.424963000346906, 0.22607899973081658,0,0,27.8,0.0,0
32,1776029779.275738,19.613428999946336, 0.2358780002396088,0,0,27.8,0.0,0
33,1776029779.3046145,18.925054999726854, 0.25684199999886914,0,0,27.8,0.0,0
34,1776029779.3344395,19.71422500037079, 0.2677679999578686,0,0,27.8,0.0,0
35,1776029779.364108,18.151584999941406, 0.27055200007453095,0,0,27.8,0.0,0
36,1776029779.3935037,19.554647999939334, 0.2745959995991143,0,0,27.8,0.0,0
37,1776029779.4226162,19.138423000185867, 0.2631510001265269,0,0,27.8,0.0,0
38,1776029779.4522767,19.398139000259107, 0.266198000190343,0,0,27.8,0.0,0
39,1776029779.4848757,19.736211000235926, 0.30507400015267194,0,0,27.8,0.0,0
40,1776029779.51228,19.09493300036047, 0.2579500001047563,0,0,27.8,0.0,0
41,1776029779.5408714,18.992383999830054, 0.25022800036822446,0,0,27.8,0.0,0
42,1776029779.5716312,19.76950800008126, 0.26492200004213373,0,0,27.8,0.0,0
43,1776029779.6037717,20.73214200026996, 0.22872399995321757,0,0,27.8,0.0,0
44,1776029779.6281433,17.42540699979145, 0.24416399992333027,0,0,27.8,0.0,0
45,1776029779.663185,19.334552000145777, 0.22849900005894597,0,0,27.8,0.0,0
46,1776029779.69012,18.813948999650165, 0.20483000025706133,0,0,27.8,0.0,0
47,1776029779.7206662,19.153619999997318, 0.23451499964721734,0,0,27.8,0.0,0
48,1776029779.7503462,19.391791000089142, 0.21263700000417884,0,0,27.8,0.0,0
49,1776029779.7796512,19.03408299995135, 0.23725399978502537,0,0,27.8,0.0,0
50,1776029779.8100228,19.622172999788745, 0.23166900018622982,0,0,27.8,0.0,0
51,1776029779.8394516,19.45880799985389, 0.3029299996342161,0,0,27.8,0.0,0
52,1776029779.870145,20.25878999984343, 0.24879099964891793,0,0,27.8,0.0,0
53,1776029779.8974593,18.56517900023391, 0.22716300009051338,0,0,27.8,0.0,0
54,1776029779.9290829,19.195130999833054, 0.22427299973060144,0,0,27.8,0.0,0
55,1776029779.9575489,19.51587399980781, 0.23771799988026032,0,0,27.8,0.0,0
56,1776029779.9888809,19.732649000161473, 0.20995000022594468,0,0,27.8,0.0,0
57,1776029780.0175169,19.111005000013392, 0.23666399965804885,0,0,27.8,0.0,0
58,1776029780.0481117,19.99933900015094, 0.20888100016236422,0,0,27.8,0.0,0
59,1776029780.0783076,20.104585999888513, 0.21588500021607615,0,0,27.8,0.0,0
60,1776029780.1065328,19.222721999994974, 0.23679300011281157,0,0,27.8,0.0,0
61,1776029780.1366563,19.513566000114224, 0.2258720001009351,0,0,27.8,0.0,0
62,1776029780.1671236,19.777634000092803, 0.23681399989072816,0,0,27.8,0.0,0
