frame,track,x,y,vx,vy,speed,state,cov
1,2,638.0,374.0,0.00,0.00,0.00,0,12.01
1,3,628.0,383.0,0.00,0.00,0.00,0,12.01
2,2,637.7,374.3,-0.01,0.01,0.01,0,7.48
2,3,634.2,377.8,0.15,-0.12,0.19,0,7.48
3,2,641.1,371.9,0.23,-0.16,0.27,0,6.30
5,2,641.2,371.9,0.23,-0.16,0.27,0,9.92
6,2,641.2,371.9,0.23,-0.16,0.27,0,12.12
7,2,641.2,371.9,0.23,-0.16,0.27,0,14.46
97,4,1011.0,1432.0,0.00,0.00,0.00,0,12.01
98,4,1011.3,1432.3,0.01,0.01,0.01,0,7.47
98,5,1004.0,1427.0,0.00,0.00,0.00,0,12.01
99,4,1009.7,1431.0,-0.10,-0.08,0.13,0,6.31
101,4,1009.7,1430.9,-0.10,-0.08,0.13,0,10.00
102,4,1009.7,1430.9,-0.10,-0.08,0.13,0,12.11
103,4,1009.7,1430.9,-0.10,-0.08,0.13,0,14.46
134,6,861.0,1125.0,0.00,0.00,0.00,0,12.01
134,7,857.0,1131.0,0.00,0.00,0.00,0,12.01
134,8,842.0,1157.0,0.00,0.00,0.00,0,12.01
136,9,890.0,1083.0,0.00,0.00,0.00,0,12.01
136,10,874.0,1106.0,0.00,0.00,0.00,0,12.01
137,9,889.7,1083.3,-0.01,0.01,0.01,0,7.47
137,10,874.0,1106.0,0.00,0.00,0.00,0,14.02
137,11,906.0,1059.0,0.00,0.00,0.00,0,12.01
138,9,893.6,1077.6,0.20,-0.30,0.36,0,6.30
138,10,874.0,1106.0,0.00,0.00,0.00,0,16.07
140,9,893.7,1077.5,0.20,-0.30,0.36,0,9.92
140,10,874.0,1106.0,0.00,0.00,0.00,0,19.85
141,9,893.7,1077.5,0.20,-0.30,0.36,0,12.10
142,9,893.7,1077.5,0.20,-0.30,0.36,0,14.44
232,12,1014.0,1167.0,0.00,0.00,0.00,0,12.01
232,13,1023.0,1172.0,0.00,0.00,0.00,0,12.01
233,12,1014.0,1167.0,0.00,0.00,0.00,0,7.47
233,13,1015.1,1166.8,-0.19,-0.13,0.23,0,7.47
234,12,1009.6,1163.9,-0.28,-0.20,0.34,0,6.31
236,12,1009.6,1163.9,-0.28,-0.20,0.34,0,9.97
237,12,1009.5,1163.9,-0.28,-0.20,0.34,0,12.13
238,12,1009.5,1163.9,-0.28,-0.20,0.34,0,14.47
434,14,596.0,434.0,0.00,0.00,0.00,0,12.01
436,16,578.0,440.0,0.00,0.00,0.00,0,12.01
436,17,556.0,447.0,0.00,0.00,0.00,0,12.01
437,16,571.4,442.0,-0.16,0.05,0.17,0,7.48
437,17,551.1,448.6,-0.12,0.04,0.13,0,7.48
438,16,563.6,444.5,-0.69,0.22,0.72,0,6.31
438,17,544.6,451.3,-0.55,0.22,0.60,0,6.31
440,16,563.4,444.6,-0.69,0.22,0.72,0,10.01
440,17,544.5,451.4,-0.55,0.22,0.60,0,10.01
441,16,563.4,444.6,-0.69,0.22,0.72,0,12.12
441,17,544.5,451.4,-0.55,0.22,0.60,0,12.12
442,16,563.4,444.6,-0.69,0.22,0.72,0,14.47
442,17,544.5,451.4,-0.55,0.22,0.60,0,14.47
473,18,394.0,497.0,0.00,0.00,0.00,0,12.01
473,19,1180.0,1172.0,0.00,0.00,0.00,0,12.01
473,20,1213.0,1170.0,0.00,0.00,0.00,0,12.01
475,22,464.0,480.0,0.00,0.00,0.00,0,12.01
475,23,445.0,485.0,0.00,0.00,0.00,0,12.01
475,24,437.0,487.0,0.00,0.00,0.00,0,12.01
476,22,465.3,479.3,0.03,-0.01,0.03,0,7.47
476,23,449.3,484.0,0.09,-0.02,0.09,0,7.47
476,24,437.0,487.0,0.00,0.00,0.00,0,14.03
477,22,465.3,479.3,0.03,-0.01,0.03,0,9.52
477,24,437.0,487.0,0.00,0.00,0.00,0,16.09
479,22,465.3,479.3,0.03,-0.01,0.03,0,13.32
479,24,437.0,487.0,0.00,0.00,0.00,0,19.97
480,22,465.3,479.3,0.03,-0.01,0.03,0,15.47
518,26,1324.0,1193.0,0.00,0.00,0.00,0,12.01
518,27,1319.0,1201.0,0.00,0.00,0.00,0,12.01
520,28,1328.0,1129.0,0.00,0.00,0.00,0,12.01
520,29,1328.0,1159.0,0.00,0.00,0.00,0,12.01
520,30,1327.0,1166.0,0.00,0.00,0.00,0,12.01
521,28,1327.7,1128.7,-0.01,-0.01,0.01,0,7.48
