frame,track,score,x,y,hit_time,hit_confirmed,redirects
5151,4519,0.1523,1137.0,1218.2,0.250,True,0
5190,4547,0.1482,956.1,1426.5,0.250,True,0
5229,4582,0.0917,632.9,1252.7,0.250,True,0
5268,4619,0.0814,1139.6,987.2,0.250,True,0
5307,4657,0.1170,1540.2,875.7,0.250,True,0
5346,4705,0.1110,1181.9,1049.5,0.250,True,0
5385,4737,0.1309,1089.9,890.5,0.250,True,0
5424,4779,0.1232,1164.6,1038.3,0.250,True,0
5463,4813,0.1407,1276.5,721.3,0.250,True,0
5502,4862,0.1360,1318.6,747.9,0.250,True,0
5541,4901,0.1307,1409.5,642.9,0.250,True,0
5580,4935,0.1341,1295.7,454.4,0.250,True,0
5619,4986,0.1302,1285.6,628.5,0.250,True,0
5658,5018,0.1370,1113.3,654.6,0.250,True,0
5697,5052,0.1408,1105.8,656.3,0.250,True,0
5736,5093,0.1445,1301.9,554.9,0.250,True,0
5775,5129,0.1372,914.2,497.0,0.250,True,0
5814,5172,0.1428,1091.3,448.8,0.250,True,0
5853,5205,0.1207,1238.2,495.9,0.250,True,0
5892,5252,0.1106,1354.7,1076.4,0.250,True,0
5931,5298,0.1391,1147.4,1153.2,0.250,True,0
5970,5337,0.1372,1135.4,1157.9,0.250,True,0
6009,5374,0.1226,1521.7,1045.6,0.250,True,0
6048,5415,0.1319,1462.2,802.1,0.250,True,0
6087,5460,0.1120,1151.7,1085.5,0.250,True,0
6126,5500,0.1421,1090.9,905.5,0.250,True,0
6165,5533,0.1240,1125.6,1020.4,0.250,True,0
6204,5576,0.1415,973.9,1162.5,0.250,True,0
6243,5619,0.1270,1061.4,1066.9,0.250,True,0
6282,5652,0.1283,1290.2,811.9,0.250,True,0
6321,5693,0.1436,1084.1,908.6,0.250,True,0
6360,5720,0.1505,1039.7,785.9,0.250,True,0
6399,5765,0.1332,1376.3,696.9,0.250,True,0
6438,5813,0.1222,1445.4,1178.0,0.250,True,0
6477,5849,0.1418,1422.1,828.1,0.250,True,0
6516,5890,0.1292,1068.0,754.7,0.250,True,0
6555,5925,0.1329,978.6,1072.9,0.250,True,0
6594,5953,0.1475,931.3,969.2,0.250,True,0
6633,6003,0.1266,988.3,1125.7,0.250,True,0
6672,6023,0.1188,1542.2,1060.9,0.250,True,0
6711,6050,0.1326,1370.0,1169.9,0.250,True,0
6750,6089,0.1397,1269.5,987.3,0.250,True,0
6789,6138,0.1328,1082.4,838.1,0.250,True,0
6828,6161,0.1278,994.9,666.6,0.250,True,0
6867,6205,0.1200,1182.5,884.6,0.250,True,0
6906,6230,0.1197,1148.9,730.3,0.250,True,0
6945,6262,0.1249,1358.9,740.8,0.250,True,0
6984,6287,0.1285,1172.8,767.2,0.250,True,0
7023,6320,0.1342,1374.3,1085.7,0.250,True,0
7062,6348,0.1336,1311.9,1164.8,0.250,True,0
7101,6369,0.1197,1257.9,1294.6,0.250,True,0
7140,6404,0.1217,1173.0,1035.3,0.250,True,0
7179,6430,0.1315,1090.6,815.5,0.250,True,0
7218,6453,0.1093,750.9,1170.3,0.250,True,0
7257,6482,0.1383,625.3,1097.7,0.250,True,0
7296,6499,0.1411,535.6,1180.8,0.250,True,0
7335,6550,0.0902,1034.4,1020.7,0.250,True,0
7374,6585,0.1272,1377.4,890.5,0.250,True,0
7413,6619,0.1455,1412.2,924.8,0.250,True,0
7452,6659,0.1505,1361.8,881.9,0.250,True,0
7491,6712,0.1453,1304.7,1115.1,0.250,True,0
7530,6748,0.1328,949.0,1078.3,0.250,True,0
7569,6788,0.1230,610.0,1017.8,0.250,True,0
7608,6817,0.1351,744.3,911.8,0.250,True,0
7647,6841,0.1516,680.0,924.4,0.250,True,0
7686,6877,0.1261,725.2,1174.7,0.250,True,0
7725,6918,0.0821,562.5,584.2,0.250,True,0
7764,6942,0.1170,887.7,922.0,0.250,True,0
7803,6975,0.1299,888.2,663.8,0.250,True,0
7842,7011,0.1284,598.5,730.7,0.250,True,0
7881,7046,0.1203,1102.3,665.3,0.250,True,0
7920,7090,0.1240,1102.5,652.3,0.250,True,0
7959,7121,0.1208,711.8,1056.2,0.250,True,0
7998,7150,0.1342,912.3,915.4,0.250,True,0
8037,7192,0.1292,1167.4,817.4,0.250,True,0
8076,7226,0.1300,1525.5,995.1,0.250,True,0
8115,7260,0.1205,1154.7,973.7,0.250,True,0
8154,7310,0.1343,1003.9,1219.4,0.250,True,0
8193,7345,0.0982,487.7,667.6,0.250,True,0
8232,7386,0.1092,961.5,994.9,0.250,True,0
8271,7418,0.1386,1117.3,1117.6,0.250,True,0
8310,7473,0.1422,1256.1,1154.3,0.250,True,0
8349,7503,0.1409,928.1,1137.3,0.250,True,0
8388,7529,0.1171,1309.9,1312.5,0.250,True,0
8427,7544,0.1275,1225.1,1081.3,0.250,True,0
8466,7591,0.1483,1363.0,1266.7,0.250,True,0
8505,7618,0.1190,1215.7,927.4,0.250,True,0
8544,7655,0.1313,1045.5,1228.9,0.250,True,0
8583,7700,0.1205,1066.9,1226.5,0.250,True,0
8622,7724,0.1319,1239.5,1186.5,0.250,True,0
8661,7741,0.1315,1146.6,1263.9,0.250,True,0
8700,7755,0.1427,1019.0,1304.0,0.250,True,0
8739,7775,0.1424,1222.2,1305.8,0.250,True,0
8778,7794,0.1197,1139.5,1216.1,0.250,True,0
8817,7814,0.1218,1268.2,1010.7,0.250,True,0
8856,7846,0.1298,1250.3,1063.6,0.250,True,0
8895,7879,0.1218,1353.7,1072.6,0.250,True,0
8934,7899,0.1204,1049.2,1008.7,0.250,True,0
8973,7927,0.1327,1248.6,1100.6,0.250,True,0
9012,7948,0.1244,1237.6,1177.7,0.250,True,0
9051,7962,0.1338,857.8,1174.5,0.250,True,0
9090,7988,0.1255,604.5,1230.4,0.250,True,0
9129,8012,0.1157,647.8,1066.7,0.250,True,0
9168,8029,0.1044,1060.4,896.4,0.250,True,0
9207,8054,0.1231,991.8,1055.9,0.250,True,0
9246,8082,0.1472,875.4,982.8,0.250,True,0
9285,8122,0.1489,961.4,1182.6,0.250,True,0
9324,8155,0.1212,562.2,1158.8,0.250,True,0
9363,8188,0.1271,519.5,994.8,0.250,True,0
9402,8226,0.1230,639.0,539.0,0.250,True,0
9441,8264,0.1356,776.8,869.5,0.250,True,0
9480,8305,0.1354,986.9,809.4,0.250,True,0
9519,8330,0.1079,919.1,1190.6,0.250,True,0
9558,8371,0.1426,1117.6,1302.3,0.250,True,0
9597,8409,0.1448,1292.7,1270.9,0.250,True,0
9636,8451,0.1531,1238.4,1185.0,0.250,True,0
9675,8490,0.1515,1292.1,1063.9,0.250,True,0
9714,8523,0.1486,1476.7,1028.5,0.250,True,0
9753,8559,0.1263,1472.3,1033.0,0.250,True,0
9792,8606,0.1503,1447.6,1145.8,0.250,True,0
9831,8650,0.1335,1160.1,1149.4,0.250,True,0
9870,8689,0.1505,1008.9,1089.9,0.250,True,0
9909,8717,0.1439,1021.7,847.7,0.250,True,0
9948,8758,0.1359,959.9,1001.2,0.250,True,0
9987,8781,0.1144,1270.4,576.2,0.250,True,0
10026,8812,0.1089,1287.8,947.2,0.250,True,0
10065,8846,0.1339,1502.1,985.5,0.250,True,0
10104,8890,0.1481,1508.9,935.4,0.250,True,0
10143,8922,0.1171,1365.1,1123.7,0.250,True,0
10182,8966,0.1354,979.9,1184.9,0.250,True,0
10221,8992,0.1313,1079.6,696.4,0.250,True,0
10260,9033,0.1171,1433.8,1208.5,0.250,True,0
10299,9058,0.1240,1305.0,981.7,0.250,True,0
10338,9091,0.1408,1239.5,1018.0,0.250,True,0
10377,9134,0.1331,1127.0,975.9,0.250,True,0
10416,9172,0.1342,862.2,879.7,0.250,True,0
10455,9217,0.1376,761.4,1065.4,0.250,True,0
10494,9253,0.1455,904.6,1086.6,0.250,True,0
10533,9298,0.1208,607.9,969.0,0.250,True,0
10572,9325,0.1210,714.0,1177.2,0.250,True,0
10611,9375,0.1576,662.6,1066.5,0.250,True,0
10650,9409,0.1261,615.9,775.6,0.250,True,0
10689,9432,0.1239,684.1,294.5,0.250,True,0
10728,9469,0.1349,641.9,637.2,0.250,True,0
10767,9508,0.1306,643.5,284.1,0.250,True,0
10806,9555,0.1248,724.4,729.4,0.250,True,0
10845,9592,0.1331,438.9,553.5,0.250,True,0
10884,9626,0.1032,747.6,988.6,0.250,True,0
10923,9673,0.1160,1365.8,770.0,0.250,True,0
10962,9703,0.1152,1137.7,1232.9,0.250,True,0
11001,9724,0.1521,1108.7,1343.9,0.250,True,0
11040,9744,0.1276,960.8,1011.9,0.250,True,0
11079,9766,0.1497,949.7,1105.3,0.250,True,0
11118,9788,0.1432,1080.1,1174.9,0.250,True,0
11157,9818,0.1492,1034.5,1365.4,0.250,True,0
11196,9843,0.1174,694.0,1270.3,0.250,True,0
11235,9853,0.1289,997.1,951.9,0.250,True,0
11274,9866,0.1412,1043.4,1247.5,0.250,True,0
11313,9893,0.1373,1236.8,1208.5,0.250,True,0
11352,9917,0.1476,1180.0,1149.6,0.250,True,0
11391,9932,0.1158,1374.8,1234.3,0.250,True,0
11430,9947,0.1082,1278.9,1136.4,0.250,True,0
11469,9963,0.1238,1065.2,1104.4,0.250,True,0
11508,10005,0.1172,1401.6,1131.4,0.250,True,0
11547,10030,0.1132,1075.2,1018.7,0.250,True,0
11586,10061,0.1480,942.0,1164.6,0.250,True,0
11625,10100,0.1441,1058.3,1247.5,0.250,True,0
11664,10128,0.1432,1000.4,1375.1,0.250,True,0
11703,10149,0.1488,895.1,1367.9,0.250,True,0
11742,10185,0.1501,956.6,1264.0,0.250,True,0
11781,10220,0.1547,928.6,1161.8,0.250,True,0
11820,10268,0.1449,1024.2,1369.5,0.250,True,0
11859,10298,0.1289,772.7,1232.2,0.250,True,0
11898,10329,0.1293,598.4,853.7,0.250,True,0
11937,10367,0.1200,627.3,826.6,0.250,True,0
11976,10414,0.1327,514.0,787.9,0.250,True,0
12015,10453,0.1273,656.5,1047.8,0.250,True,0
12054,10499,0.1553,612.2,1201.0,0.250,True,0
12093,10539,0.1499,741.4,1253.9,0.250,True,0
12132,10575,0.1385,993.3,1161.0,0.250,True,0
12171,10618,0.1116,971.7,1021.1,0.250,True,0
12210,10644,0.1112,989.9,776.3,0.250,True,0
12249,10652,0.1225,669.3,971.4,0.250,True,0
12288,10676,0.1507,756.0,1051.2,0.250,True,0
12327,10696,0.1373,746.5,1260.7,0.250,True,0
12366,10724,0.1214,1062.6,1370.5,0.250,True,0
12405,10765,0.1383,760.3,1235.0,0.250,True,0
12444,10795,0.1448,777.5,1140.6,0.250,True,0
12483,10816,0.1324,453.5,952.3,0.250,True,0
12522,10855,0.1177,656.2,1197.5,0.250,True,0
12561,10896,0.1337,386.4,876.7,0.250,True,0
12600,10932,0.1020,766.3,645.8,0.250,True,0
