frame,time,vision_latency_ms,pipeline_latency_ms,ndet,ntrack,temp,cooldown,suppressed
0,1776086096.7316165,29.940936999992118, 0.18661000012798468,4,0,27.8,0.0,0
1,1776086096.7929838,28.54065300016373, 0.2493690003575466,5,5,27.8,0.0,0
2,1776086096.8099003,15.21063200016215, 0.22938300025998615,3,6,27.8,0.0,0
3,1776086097.101296,21.083104999888747, 258.15967800008366,2,5,27.8,0.0,0
5,1776086097.1045763,0.3853100001833809, 0.30064500015214435,0,5,27.8,0.0,1
6,1776086097.1155527,0.3937160004170437, 0.33061800013456377,0,2,27.8,0.0,1
7,1776086097.145678,0.3161790000376641, 0.35012699981962214,0,1,27.8,0.0,1
8,1776086097.1765375,1.9008120002581563, 0.32294599986926187,0,0,27.8,0.0,1
9,1776086097.2088602,0.03444799995122594, 0.26187799994659144,0,0,27.8,0.0,1
10,1776086097.2359252,0.040593999983684625, 0.3156050001962285,0,0,27.8,0.0,1
11,1776086097.2640257,0.04973999966750853, 0.38703799964423524,0,0,27.8,0.0,1
12,1776086097.2937386,0.04384600015328033, 0.3972730000896263,0,0,27.8,0.0,1
13,1776086097.3237286,0.04831500018553925, 0.3928950000045006,0,0,27.8,0.0,1
14,1776086097.3531983,0.046784999994997634, 0.41213799977413146,0,0,27.8,0.0,1
15,1776086097.3828683,0.04316499962442322, 0.373553999907017,0,0,27.8,0.0,1
16,1776086097.412544,0.04572199986796477, 0.3639130000010482,0,0,27.8,0.0,1
17,1776086097.4422085,0.04610399992088787, 0.37368799985415535,0,0,27.8,0.0,1
18,1776086097.472603,0.04816000000573695, 0.3858879999825149,0,0,27.8,0.0,1
19,1776086097.5023873,0.04486400030145887, 0.3590880000956531,0,0,27.8,0.0,1
20,1776086097.5315394,0.046691000079590594, 0.39907400014271843,0,0,27.8,0.0,1
21,1776086097.5614686,0.05284000008032308, 0.41826200003924896,0,0,27.8,0.0,1
22,1776086097.5908344,0.041865000184770906, 0.3437810000832542,0,0,27.8,0.0,1
23,1776086097.6205678,0.04585700025927508, 0.3782439998758491,0,0,27.8,0.0,1
24,1776086097.6503217,0.04896100017504068, 0.3919139999197796,0,0,27.8,0.0,1
25,1776086097.6807537,0.06295399998634821, 0.3619789999902423,0,0,27.8,0.0,1
26,1776086097.7102585,0.047620000259485096, 0.34295700015718467,0,0,27.8,0.0,1
27,1776086097.7403097,0.04611300028045662, 0.342333999924449,0,0,27.8,0.0,1
