frame,track,x,y,vx,vy,speed,state,cov
4,0,780.0,41.0,0.00,0.00,0.00,0,12.03
5,0,780.7,41.0,0.03,0.00,0.03,0,7.48
5,1,761.0,41.0,0.00,0.00,0.00,0,12.01
6,0,773.3,42.5,-0.49,0.11,0.50,0,6.30
8,0,773.2,42.6,-0.49,0.11,0.50,0,9.91
9,0,773.1,42.6,-0.49,0.11,0.50,0,12.09
10,0,773.1,42.6,-0.49,0.11,0.50,0,14.45
149,2,719.0,116.0,0.00,0.00,0.00,0,12.01
150,2,719.0,116.0,0.00,0.00,0.00,0,14.04
151,2,719.0,116.0,0.00,0.00,0.00,0,16.09
153,2,719.0,116.0,0.00,0.00,0.00,0,20.01
233,3,1115.0,186.0,0.00,0.00,0.00,0,12.01
233,4,1105.0,194.0,0.00,0.00,0.00,0,12.01
233,5,1092.0,206.0,0.00,0.00,0.00,0,12.01
233,6,692.0,223.0,0.00,0.00,0.00,0,12.01
233,7,682.0,271.0,0.00,0.00,0.00,0,12.01
233,8,974.0,373.0,0.00,0.00,0.00,0,12.01
235,9,1110.0,184.0,0.00,0.00,0.00,0,12.01
235,10,1121.0,210.0,0.00,0.00,0.00,0,12.01
235,11,1049.0,227.0,0.00,0.00,0.00,0,12.01
235,12,1051.0,238.0,0.00,0.00,0.00,0,12.01
235,13,1054.0,246.0,0.00,0.00,0.00,0,12.01
235,14,1070.0,271.0,0.00,0.00,0.00,0,12.01
235,15,1063.0,280.0,0.00,0.00,0.00,0,12.01
235,16,548.0,931.0,0.00,0.00,0.00,0,12.01
236,9,1110.0,184.0,0.00,0.00,0.00,0,14.04
236,10,1121.0,210.0,0.00,0.00,0.00,0,14.04
236,11,1049.0,227.0,0.00,0.00,0.00,0,14.04
236,12,1051.0,238.0,0.00,0.00,0.00,0,14.04
236,13,1054.0,246.0,0.00,0.00,0.00,0,14.04
236,14,1070.0,271.0,0.00,0.00,0.00,0,14.04
236,15,1063.0,280.0,0.00,0.00,0.00,0,14.04
236,16,548.0,931.0,0.00,0.00,0.00,0,14.04
236,17,1314.0,315.0,0.00,0.00,0.00,0,12.01
237,9,1110.0,184.0,0.00,0.00,0.00,0,16.08
237,10,1121.0,210.0,0.00,0.00,0.00,0,16.08
237,11,1049.0,227.0,0.00,0.00,0.00,0,16.08
237,14,1070.0,271.0,0.00,0.00,0.00,0,16.08
237,16,548.0,931.0,0.00,0.00,0.00,0,16.08
239,9,1110.0,184.0,0.00,0.00,0.00,0,19.94
239,10,1121.0,210.0,0.00,0.00,0.00,0,19.94
239,11,1049.0,227.0,0.00,0.00,0.00,0,19.94
239,14,1070.0,271.0,0.00,0.00,0.00,0,19.94
239,16,548.0,931.0,0.00,0.00,0.00,0,19.94
