frame,track,score,x,y,hit_time,hit_confirmed,redirects
6,0,0.0821,758.3,46.0,0.250,True,0
151,2,0.0730,718.5,116.1,0.250,True,0
237,11,0.0628,1049.1,226.6,0.250,True,0
