frame,track,score,x,y
87,312,0.0486,1845.3,79.7,0.250,True,0
88,312,0.0378,1845.7,79.2,0.250,True,0
89,309,0.0125,1823.0,21.6,0.250,True,0
90,330,0.0924,1723.5,0.0,0.250,True,1
91,328,0.0883,1684.1,0.3,0.250,True,1
92,328,0.0549,1682.1,0.7,0.250,True,1
93,355,0.0493,1556.4,24.5,0.250,True,0
94,355,0.0388,1557.6,25.5,0.250,True,0
95,328,0.0142,1680.3,1.1,0.250,True,0
96,358,0.1003,1890.6,0.3,0.250,True,0
97,358,0.0720,1890.2,1.7,0.250,True,0
98,358,0.0482,1889.3,1.9,0.250,True,0
99,369,0.0473,1703.4,0.2,0.250,True,0
100,369,0.0862,1702.4,0.0,0.250,True,1
101,369,0.0559,1702.9,0.3,0.250,True,0
102,369,0.0379,1701.7,0.7,0.250,True,0
103,369,0.0267,1702.5,0.5,0.250,True,0
104,371,0.0054,1723.4,29.8,0.250,True,0
105,394,0.0508,1235.5,334.0,0.250,True,1
106,395,0.0365,1316.8,338.9,0.250,True,0
107,394,0.0258,1239.5,340.2,0.250,True,1
108,414,0.0454,1236.2,70.0,0.250,True,0
109,414,0.0385,1235.3,69.9,0.250,True,0
110,400,0.0561,1279.0,513.0,0.250,True,1
111,400,0.0408,1278.6,513.5,0.250,True,0
112,400,0.0275,1278.2,512.4,0.250,True,0
113,400,0.0194,1277.6,512.8,0.250,True,0
114,438,0.0492,1337.5,413.7,0.250,True,0
115,434,0.0410,1147.4,418.5,0.250,True,1
116,434,0.0283,1147.9,418.2,0.250,True,0
117,444,0.0430,1053.3,91.0,0.250,True,0
118,441,0.0438,1451.3,87.9,0.250,True,1
119,441,0.0357,1451.1,88.3,0.250,True,0
120,453,0.0495,1486.8,25.4,0.250,True,0
121,453,0.0378,1486.8,24.4,0.250,True,0
122,454,0.0072,649.6,31.0,0.250,True,0
123,458,0.0182,1937.8,15.9,0.250,True,0
124,458,0.0374,1936.4,14.8,0.250,True,0
125,461,0.0154,1915.9,68.3,0.250,True,0
126,473,0.0329,1205.5,0.9,0.250,True,0
127,473,0.0376,1205.5,1.6,0.250,True,0
128,471,0.0061,180.0,5.4,0.250,True,0
129,487,0.0505,192.1,66.7,0.250,True,0
130,487,0.0382,193.9,65.3,0.250,True,0
131,434,0.0095,1122.9,415.7,0.250,True,0
132,511,0.0377,1542.2,66.1,0.250,True,0
133,511,0.0376,1542.0,65.5,0.250,True,0
134,434,0.0224,1128.7,407.5,0.250,True,1
135,521,0.0403,988.5,4.4,0.250,True,0
136,521,0.0376,988.7,4.7,0.250,True,0
137,527,0.0157,943.1,47.3,0.250,True,0
138,539,0.0406,571.4,45.5,0.250,True,1
139,539,0.0315,571.6,44.9,0.250,True,0
140,539,0.0210,571.2,45.1,0.250,True,0
141,552,0.0470,767.1,36.8,0.250,True,0
142,552,0.0384,767.3,36.2,0.250,True,0
143,548,0.0230,1718.2,0.6,0.250,True,0
144,562,0.0514,1697.5,20.1,0.250,True,0
145,564,0.0473,1676.4,23.9,0.250,True,1
146,511,0.0647,1534.2,83.4,0.250,True,1
147,570,0.0449,1681.1,3.1,0.250,True,0
148,570,0.0326,1681.6,3.9,0.250,True,0
149,570,0.0225,1681.3,4.0,0.250,True,0
150,579,0.0486,1813.7,7.4,0.250,True,0
151,579,0.0384,1814.2,7.6,0.250,True,0
152,548,0.0107,1737.5,24.3,0.250,True,1
153,587,0.0513,1691.5,0.1,0.250,True,0
154,589,0.0530,1633.7,1.8,0.250,True,1
155,589,0.0354,1634.5,2.2,0.250,True,0
156,608,0.0519,1641.6,23.6,0.250,True,0
157,608,0.0386,1640.3,23.1,0.250,True,0
158,548,0.0212,1724.0,27.5,0.250,True,1
159,620,0.0474,1549.0,35.8,0.250,True,0
160,620,0.0382,1549.7,34.4,0.250,True,0
161,621,0.0136,1581.2,53.0,0.250,True,0
162,636,0.0436,1890.8,0.2,0.250,True,0
163,636,0.0376,1891.2,1.2,0.250,True,0
164,640,0.0098,1871.3,46.6,0.250,True,0
165,655,0.0418,1504.4,9.1,0.250,True,0
166,655,0.0372,1504.3,9.8,0.250,True,0
168,667,0.0446,935.5,5.2,0.250,True,0
169,667,0.0462,935.0,6.6,0.250,True,0
171,692,0.0600,908.6,76.4,0.250,True,0
172,692,0.0466,908.8,76.4,0.250,True,0
174,704,0.0466,1427.2,1.6,0.250,True,0
175,704,0.0468,1428.4,0.5,0.250,True,0
176,708,0.0109,1730.6,42.0,0.250,True,0
180,741,0.0289,947.0,1303.2,0.250,True,0
181,741,0.0573,946.3,1303.2,0.000,True,0
182,741,0.0509,947.3,1303.5,0.250,True,0
183,747,0.0460,904.4,1400.6,0.250,True,0
184,747,0.0359,905.3,1399.4,0.250,True,0
185,747,0.0347,909.4,1397.5,0.250,True,1
186,764,0.0158,1185.3,27.9,0.250,True,0
187,764,0.0377,1186.4,27.6,0.250,True,0
188,752,0.0138,2034.0,5.4,0.250,True,0
189,771,0.0482,2045.9,81.3,0.250,True,0
190,771,0.0364,2045.9,80.3,0.250,True,0
191,769,0.0016,138.0,47.3,0.250,True,0
192,782,0.0282,1176.0,51.5,0.250,True,1
193,782,0.0367,1175.5,51.6,0.250,True,0
194,782,0.0243,1174.9,52.7,0.250,True,0
195,801,0.0395,727.7,26.3,0.250,True,0
196,801,0.0370,727.3,27.5,0.250,True,0
197,798,0.0228,597.2,19.5,0.250,True,1
198,809,0.0170,1940.8,1.5,0.250,True,0
199,809,0.0375,1940.8,0.5,0.250,True,0
200,747,0.0035,886.9,1400.1,0.250,True,1
201,826,0.0171,1040.8,70.9,0.250,True,0
202,826,0.0377,1040.2,69.9,0.250,True,0
203,828,0.0131,100.0,143.9,0.250,True,0
204,843,0.0481,167.0,21.5,0.250,True,0
205,843,0.0380,167.4,20.7,0.250,True,0
206,747,0.0057,902.0,1413.1,0.250,True,1
207,853,0.0312,1210.1,2.8,0.250,True,0
208,853,0.0718,1210.8,2.2,0.250,True,0
209,853,0.0480,1209.3,2.4,0.250,True,0
210,876,0.0387,698.6,20.4,0.250,True,0
211,876,0.0383,698.5,20.4,0.250,True,0
212,878,0.0055,1926.7,42.6,0.250,True,0
213,885,0.0511,1913.5,9.8,0.250,True,0
214,885,0.0382,1913.3,8.6,0.250,True,0
215,747,0.0014,910.3,1386.6,0.250,True,1
216,907,0.0387,534.5,228.0,0.250,True,1
