frame,time,vision_latency_ms,pipeline_latency_ms,ndet,ntrack,temp,cooldown
28,1774531627.6584287,20.854851999956736, 0.21706000006815884,0,0,27.8,0.0
29,1774531627.6846645,18.522298999869236, 0.24539300011383602,0,0,27.8,0.0
30,1774531627.7168036,20.827083000312996, 0.21801000002596993,1,1,27.8,0.0
31,1774531627.7451508,19.763317000069947, 0.2254380001431855,2,2,27.8,0.0
32,1774531628.0329144,19.83271600010994, 258.63364599990746,2,3,27.8,0.0
33,1774531628.3160524,17.035975999988295, 263.45791699986876,600,1,27.8,0.0
34,1774531628.5979512,15.816820000054577, 263.0164219999642,917,20,27.8,0.0
35,1774531628.8797255,13.951111000096716, 263.9777999997932,257,20,27.8,0.0
36,1774531629.1662562,13.24860099975922, 269.7384820003208,147,7,27.8,0.0
37,1774531629.449571,15.44850900017991, 264.12911200031886,417,20,27.8,0.0
38,1774531629.7245612,15.193877999990946, 255.9550300002229,514,18,27.8,0.0
39,1774531630.0073628,12.996097999803169, 265.0621759999012,134,13,27.8,0.0
40,1774531630.2896478,15.76260399997409, 263.84690700024294,415,20,27.8,0.0
41,1774531630.5626373,13.393267000083142, 255.5713189999551,245,11,27.8,0.0
42,1774531630.8455527,16.57446799981699, 263.35254699961297,752,9,27.8,0.0
43,1774531631.1295094,17.004540000016277, 263.2808390003447,841,18,27.8,0.0
44,1774531631.4100149,12.941335000050458, 263.6677820000841,147,16,27.8,0.0
45,1774531631.6941996,16.60261699998955, 263.7159660002908,883,10,27.8,0.0
46,1774531631.9771924,15.90188499994838, 263.25608200022543,802,20,27.8,0.0
47,1774531632.2762046,27.623729999959323, 265.6046070001139,631,11,27.8,0.0
48,1774531632.560639,16.336621999926138, 264.22337599979073,578,8,27.8,0.0
49,1774531632.8439655,16.02055900002597, 263.6791220002124,512,19,27.8,0.0
50,1774531633.123377,12.798798999938299, 262.88503500018123,49,20,27.8,0.0
51,1774531633.404127,12.865167999734695, 265.03092099983405,71,9,27.8,0.0
52,1774531633.6872163,16.22906200009311, 263.10433400021793,483,19,27.8,0.0
53,1774531633.9745865,17.986831000143866, 265.50902300004964,151,14,27.8,0.0
54,1774531634.2697492,27.693176999946445, 263.3384490000026,485,10,27.8,0.0
55,1774531634.55061,16.035341000133485, 261.9189510000979,343,18,27.8,0.0
56,1774531634.8217065,12.984750000214262, 255.3308809997361,151,19,27.8,0.0
57,1774531635.1062667,16.116803999921103, 264.83841499975824,748,15,27.8,0.0
58,1774531635.3906016,16.783857000064017, 263.66805199995724,721,17,27.8,0.0
59,1774531635.6722689,12.732332999803475, 265.14648200009105,60,11,27.8,0.0
60,1774531635.9585996,16.94702299982964, 264.5185890000903,772,6,27.8,0.0
61,1774531636.2548566,29.659550999895146, 263.8207169998168,779,18,27.8,0.0
62,1774531636.5467699,21.93544000010661, 263.6571719999665,53,18,27.8,0.0
63,1774531636.8395185,22.44653300022037, 264.67462799973873,35,10,27.8,0.0
64,1774531637.1339915,25.70706300002712, 264.1855379997651,639,20,27.8,0.0
65,1774531637.1622667,22.111627999947814, 0.364144999821292,38,10,27.8,0.0
66,1774531637.4447854,13.742307000029541, 266.4547740000671,38,6,27.8,0.0
67,1774531637.7431197,29.840920999959053, 264.17398400008096,614,20,27.8,0.0
68,1774531638.0277507,22.87089899982675, 255.60589499991693,352,15,27.8,0.0
69,1774531638.3116717,14.135832999727427, 265.5624340000031,389,11,27.8,0.0
70,1774531638.6070957,26.726057000360015, 264.2367980001836,493,20,27.8,0.0
71,1774531638.8917139,23.45654700002342, 255.95688300018082,202,14,27.8,0.0
72,1774531639.1882002,26.963656000134506, 264.97735700013436,723,12,27.8,0.0
73,1774531639.4716103,16.491453000071488, 263.0739149999499,855,20,27.8,0.0
74,1774531639.7530622,13.62343700020574, 263.6551780001355,269,14,27.8,0.0
75,1774531640.0351164,12.580608000007487, 265.4178390002926,90,8,27.8,0.0
76,1774531640.3181875,17.417585000202962, 262.8685919999043,775,18,27.8,0.0
77,1774531640.336111,13.694098000087251, 0.32133000013345736,259,14,27.8,0.0
78,1774531640.615084,12.462718000278983, 264.9292090000017,35,7,27.8,0.0
79,1774531640.8992195,16.606052000042837, 264.07372999983636,704,20,27.8,0.0
80,1774531641.1935525,23.75651799957268, 266.1157339998681,235,16,27.8,0.0
81,1774531641.4783823,17.390478000379517, 263.6921970001822,685,14,27.8,0.0
82,1774531641.7730498,26.82364000020243, 264.2191130003084,468,20,27.8,0.0
83,1774531642.0648663,22.96947100012403, 264.4077550003203,159,7,27.8,0.0
84,1774531642.347484,15.426872999796615, 263.6785859999691,592,5,27.8,0.0
85,1774531642.6284966,13.665159000083804, 263.7489569997342,114,20,27.8,0.0
86,1774531642.9094703,12.677961999997933, 264.40054200020313,40,16,27.8,0.0
87,1774531643.2054653,26.69939300039914, 264.5259639998585,512,11,27.8,0.0
88,1774531643.5004385,26.238848000048165, 264.1628110000056,516,20,27.8,0.0
89,1774531643.7808437,12.883398999747442, 263.8274979999551,100,12,27.8,0.0
90,1774531644.0545566,14.844141000139643, 255.2510830000756,477,8,27.8,0.0
91,1774531644.3372889,14.745020999725966, 264.34952599993267,496,19,27.8,0.0
92,1774531644.612056,16.369816999940667, 254.9964650002039,640,20,27.8,0.0
93,1774531644.8916225,12.612805999651755, 263.27277900008994,55,11,27.8,0.0
94,1774531645.1735878,15.20109400007641, 263.7987799998882,545,20,27.8,0.0
95,1774531645.4548795,12.599609000062628, 263.8772169998447,74,19,27.8,0.0
96,1774531645.7383487,15.370236999842746, 263.8345840000511,537,7,27.8,0.0
97,1774531646.019872,14.747283999895444, 263.05060899994714,489,20,27.8,0.0
98,1774531646.2995229,12.658762000228307, 262.93747899990194,41,20,27.8,0.0
99,1774531646.5802972,12.830271999973775, 264.1895500000828,54,15,27.8,0.0
100,1774531646.8638933,15.154879999954574, 264.531430000261,489,16,27.8,0.0
101,1774531647.143796,12.98209099968517, 263.2931779999126,61,20,27.8,0.0
102,1774531647.4225442,12.82138299984581, 262.8234590001739,53,8,27.8,0.0
103,1774531647.7113156,21.598327999981848, 264.48230799996963,41,20,27.8,0.0
104,1774531648.0027938,22.284372999820334, 263.85490700022274,26,13,27.8,0.0
105,1774531648.278267,15.226755000185221, 256.51634899986675,465,12,27.8,0.0
106,1774531648.560554,15.198810999663692, 263.33476100035114,305,20,27.8,0.0
107,1774531648.8376348,16.549713000131305, 256.60950100018454,748,19,27.8,0.0
108,1774531649.1230133,16.23056100015674, 265.31857600002695,736,17,27.8,0.0
109,1774531649.4051788,15.8470540000053, 263.3053259996814,474,18,27.8,0.0
110,1774531649.6771326,13.39208499985034, 255.75873900015722,165,13,27.8,0.0
111,1774531649.9575636,15.57752899998377, 262.04358999984834,489,11,27.8,0.0
112,1774531650.237434,14.015889999882347, 262.1366949997537,189,18,27.8,0.0
113,1774531650.5175545,12.43312699989474, 263.29050699996515,46,20,27.8,0.0
114,1774531650.799382,12.563851999857434, 264.2108699997152,34,15,27.8,0.0
115,1774531651.0754938,15.490967000005185, 256.77435599982346,598,17,27.8,0.0
116,1774531651.3705714,27.139478999743005, 263.45246499977293,756,19,27.8,0.0
117,1774531651.665827,23.27063500024451, 266.91426700017473,162,15,27.8,0.0
118,1774531651.9538717,26.068448000387434, 257.34800899999755,573,20,27.8,0.0
119,1774531652.238288,16.482391999943502, 263.9476839999588,534,18,27.8,0.0
120,1774531652.5181322,13.408822999736003, 262.2367930002838,158,15,27.8,0.0
121,1774531652.810605,25.0327130002006, 264.2193779997797,81,19,27.8,0.0
122,1774531653.1071954,24.810740000248188, 266.3565739999285,59,12,27.8,0.0
123,1774531653.3944817,16.329259000031016, 267.0900640000582,647,9,27.8,0.0
124,1774531653.6927485,30.62154899998859, 263.8455450000947,652,20,27.8,0.0
125,1774531653.976631,15.575251999962347, 264.3568809999124,529,16,27.8,0.0
126,1774531654.2588847,12.717691000034392, 265.4879589999837,32,12,27.8,0.0
127,1774531654.5408287,15.82724199988661, 262.566219999826,378,19,27.8,0.0
128,1774531654.8226025,13.543160999688553, 264.45072199976494,175,14,27.8,0.0
129,1774531655.1065843,17.39203399984035, 263.41951199992764,887,8,27.8,0.0
130,1774531655.3893552,15.991199999916716, 263.1181390001984,824,20,27.8,0.0
131,1774531655.6725657,13.128094999956375, 265.7614949998788,118,14,27.8,0.0
132,1774531655.9712942,28.190514000016265, 265.93535499978316,791,10,27.8,0.0
133,1774531656.2676313,27.457712999876094, 263.9920820001862,332,19,27.8,0.0
134,1774531656.543124,15.218087999983254, 256.44252599977335,416,15,27.8,0.0
135,1774531656.826187,14.84091400016041, 264.48798199999146,336,10,27.8,0.0
136,1774531657.1089857,15.26635099980922, 263.6464560000604,519,19,27.8,0.0
137,1774531657.3897903,13.448939000227256, 263.8683109998965,152,18,27.8,0.0
138,1774531657.668382,18.439505000060308, 256.41169299979083,890,13,27.8,0.0
139,1774531657.9522617,16.062186999988626, 263.5520670000915,799,16,27.8,0.0
140,1774531658.2345939,13.469385000007605, 262.25982699997985,160,20,27.8,0.0
141,1774531658.5136614,12.384537999878376, 263.1615119998969,44,14,27.8,0.0
142,1774531658.7968562,17.771098999673995, 262.11965700031215,1009,18,27.8,0.0
143,1774531659.077756,12.487202000102116, 265.23974900010217,34,18,27.8,0.0
144,1774531659.3626685,18.05699899978208, 263.19682099983766,632,15,27.8,0.0
145,1774531659.6373725,14.709825000409182, 256.21624099994733,443,20,27.8,0.0
146,1774531659.9132738,15.53756799967232, 255.9868420003113,637,17,27.8,0.0
147,1774531660.19646,14.746240000022226, 264.5915819998663,425,11,27.8,0.0
148,1774531660.4788964,14.85774799994033, 263.78492200001347,442,19,27.8,0.0
149,1774531660.7594676,12.880204999873968, 263.9106830001765,45,20,27.8,0.0
150,1774531661.0391753,12.913389000004827, 262.90742199989836,107,11,27.8,0.0
151,1774531661.320533,15.068457999859675, 262.52123099993696,489,20,27.8,0.0
152,1774531661.5922716,13.015196000196738, 255.87858300013977,84,12,27.8,0.0
153,1774531661.871551,12.903275000098802, 262.5531149997187,177,7,27.8,0.0
154,1774531662.1455667,15.342952000082732, 255.81010699988838,482,20,27.8,0.0
155,1774531662.4283226,15.287661000002117, 264.3239210001411,405,20,27.8,0.0
156,1774531662.7096786,12.381373000152962, 263.937586999873,35,10,27.8,0.0
157,1774531662.991667,14.581711000118958, 263.77112899990607,412,20,27.8,0.0
158,1774531663.2783616,24.97899799982406, 256.256613000005,88,14,27.8,0.0
159,1774531663.5601504,14.713671000208706, 262.78806299978896,484,9,27.8,0.0
160,1774531663.8424025,15.512168999975984, 263.1669580000562,526,20,27.8,0.0
161,1774531664.1338928,22.534097000061593, 264.16294899991044,87,14,27.8,0.0
162,1774531664.4285247,25.42495699981373, 264.3505840001126,396,11,27.8,0.0
163,1774531664.71261,15.93192900008944, 264.4225330000154,668,19,27.8,0.0
164,1774531665.0035481,22.631098000147176, 263.2914709997749,96,16,27.8,0.0
165,1774531665.2993448,27.1421909997116, 264.58648299967535,629,10,27.8,0.0
166,1774531665.5829875,16.009475999908318, 263.85013099979915,513,19,27.8,0.0
167,1774531665.6005497,13.006978999783314, 0.3420650000407477,116,11,27.8,0.0
168,1774531665.8998692,21.932668999852467, 266.3827390001643,37,6,27.8,0.0
169,1774531666.1962755,28.07895100022506, 264.00066499991226,623,20,27.8,0.0
170,1774531666.2150288,14.233984000384226, 0.30984399973021937,428,14,27.8,0.0
171,1774531666.4934797,13.02107600031377, 263.9014940000379,56,12,27.8,0.0
172,1774531666.777296,16.400874000282784, 263.67763200005356,942,20,27.8,0.0
173,1774531666.7943068,12.733498999750736, 0.32775799991213717,90,8,27.8,0.0
174,1774531667.088373,22.116054999969492, 266.42383499984135,40,5,27.8,0.0
175,1774531668.125619,27.29065299990907, 1005.9354229997552,611,20,27.8,0.0
176,1774531685.4663913,17.878806999760855, 17313.23673900033,689,18,27.8,0.0
177,1774531685.4831564,12.508028000411286, 0.33350400008202996,11,14,27.8,0.0
178,1774531685.5127711,21.496666000075493, 0.3188860000591376,4,18,27.8,0.0
179,1774531685.5405633,19.172704999618873, 0.33888699999806704,2,4,27.8,0.0
180,1774531686.2054067,20.32677799979865, 633.200368999951,2,2,27.8,0.0
181,1774531686.2248812,12.679426999966381, 3.1742629998916527,6,7,27.8,0.0
182,1774531686.519165,22.404845999972167, 262.4872020001021,0,7,27.8,0.0
183,1774531686.8012714,14.572753999800625, 263.74863899991396,0,4,27.8,0.0
184,1774531687.083797,16.29017200002636, 262.78496199984147,908,20,27.8,0.0
185,1774531687.3594654,14.791158999742038, 256.09317799990094,517,18,27.8,0.0
186,1774531687.6627345,27.733914000236837, 270.24455799983116,1022,12,27.8,0.0
187,1774531687.9607959,29.493799000192666, 264.0728889996353,412,20,27.8,0.0
188,1774531688.2569406,23.83811300023808, 265.97794400004204,93,17,27.8,0.0
189,1774531688.5545127,26.94025499977215, 264.4411180003772,599,14,27.8,0.0
190,1774531688.8489554,25.700658000005205, 264.08760399999665,410,16,27.8,0.0
191,1774531689.1444972,22.122573000160628, 267.090387999815,49,14,27.8,0.0
192,1774531689.4358094,26.530969999839726, 258.7847870004225,428,8,27.8,0.0
193,1774531689.7308815,26.428448000388016, 264.12087100015924,591,19,27.8,0.0
194,1774531690.0224907,22.76980899978298, 263.51773500027775,137,19,27.8,0.0
195,1774531690.3166463,24.392917000113812, 265.34992599999896,62,15,27.8,0.0
196,1774531690.6019704,16.67125500034672, 264.78914099971007,632,16,27.8,0.0
197,1774531690.8787508,13.873589000013453, 257.84551600008854,196,16,27.8,0.0
198,1774531691.178176,27.51893899994684, 266.8981570000142,1069,9,27.8,0.0
199,1774531691.4621017,16.573953999795776, 263.527909000004,434,20,27.8,0.0
200,1774531691.7404978,12.845494999965013, 261.3042189996122,86,14,27.8,0.0
201,1774531692.0302548,16.31532600003993, 270.19388500002606,359,12,27.8,0.0
202,1774531692.3146904,16.88376599986441, 264.04614500006574,576,19,27.8,0.0
203,1774531692.596141,12.722210999982053, 264.8729520001325,77,15,27.8,0.0
204,1774531692.8798988,16.043366999838327, 263.7302670000281,582,12,27.8,0.0
205,1774531693.164017,16.46138699970834, 264.01219200033665,850,20,27.8,0.0
206,1774531693.4406466,13.126154000019596, 259.76557600006345,122,10,27.8,0.0
207,1774531693.7296748,16.051763000177743, 269.25980599980903,608,8,27.8,0.0
208,1774531694.012744,16.493515000092884, 263.6818559999483,424,20,27.8,0.0
209,1774531694.2916734,12.538489999769808, 262.54397699995025,86,19,27.8,0.0
210,1774531694.5718555,13.380489000155649, 263.63335199994253,71,13,27.8,0.0
211,1774531694.8552363,17.226869000296574, 263.4468679998463,589,17,27.8,0.0
212,1774531695.1389303,13.799496000046929, 265.991460999885,117,16,27.8,0.0
213,1774531695.4213076,16.272909000235813, 262.4211469997135,444,8,27.8,0.0
214,1774531695.7010236,13.907877999827178, 262.90031600001385,107,19,27.8,0.0
215,1774531695.9803627,12.479602999974304, 260.7394149999891,48,14,27.8,0.0
216,1774531696.2618372,15.529582999988634, 261.03537299968593,372,11,27.8,0.0
217,1774531696.546055,16.586706999987655, 264.0118259996598,630,20,27.8,0.0
218,1774531696.8293827,13.805998999941949, 265.287705999981,311,19,27.8,0.0
219,1774531697.1121287,22.833408000224154, 256.5079279997917,316,16,27.8,0.0
220,1774531697.4051108,23.163637000379822, 265.8840879998934,88,20,27.8,0.0
221,1774531697.6922965,16.55274200038548, 266.56063200016433,672,11,27.8,0.0
222,1774531697.9791353,16.989064999961556, 266.80284799977017,847,9,27.8,0.0
223,1774531698.2624602,15.784746000008454, 263.41073899993717,332,20,27.8,0.0
224,1774531698.5362532,12.574358000165375, 257.30215199973827,86,19,27.8,0.0
225,1774531698.8234756,16.264851000414637, 266.93871599991326,357,15,27.8,0.0
226,1774531699.1078422,17.84250799983056, 263.7745769998219,712,16,27.8,0.0
227,1774531699.3888566,13.68769800001246, 263.28556999987995,204,19,27.8,0.0
228,1774531699.6693678,12.636914999802684, 264.10129200030497,71,13,27.8,0.0
229,1774531699.9543602,17.62115300016376, 263.60045700039336,644,12,27.8,0.0
230,1774531700.2379038,13.209606000145868, 266.4796340000066,81,16,27.8,0.0
231,1774531700.5222464,15.798883000115893, 264.862002999962,474,5,27.8,0.0
232,1774531700.8026917,15.801108999767166, 262.0982019998337,430,20,27.8,0.0
233,1774531701.0845823,13.322147999588196, 263.74709399988205,117,18,27.8,0.0
234,1774531701.3693714,14.899606000199128, 266.0549130000618,481,14,27.8,0.0
235,1774531701.6545556,17.059005000191974, 263.88552500020523,710,18,27.8,0.0
236,1774531701.9342976,13.225557999703597, 262.72746399990865,88,12,27.8,0.0
237,1774531702.2203696,16.517015999852447, 264.6626920000017,926,9,27.8,0.0
238,1774531702.5185115,30.533829999967566, 263.8722799997595,848,19,27.8,0.0
239,1774531702.800514,13.454019000164408, 263.74926400012555,131,15,27.8,0.0
240,1774531703.0807586,18.571171000075992, 257.56899500038344,1208,8,27.8,0.0
241,1774531703.3651989,16.48880399989139, 264.455474999977,450,20,27.8,0.0
242,1774531703.6484547,15.380115999960253, 263.7707409999166,435,19,27.8,0.0
243,1774531703.9283705,12.835361000270495, 263.06807599985405,93,12,27.8,0.0
244,1774531704.210442,15.330257000186975, 264.0421400001287,476,16,27.8,0.0
245,1774531704.4981203,23.568015999899217, 259.32221800030675,47,15,27.8,0.0
246,1774531704.7959151,26.337052000144467, 266.436560999864,385,7,27.8,0.0
247,1774531705.0916348,27.3571070001708, 264.0719010000794,867,20,27.8,0.0
248,1774531705.378389,23.35169500020129, 258.0059940000865,139,18,27.8,0.0
249,1774531705.677217,28.09570299996267, 266.3368260000425,855,15,27.8,0.0
250,1774531705.9735367,27.41579699977592, 264.6044749999419,406,19,27.8,0.0
251,1774531706.2592616,24.574703000325826, 256.3680270000077,108,20,27.8,0.0
252,1774531706.5432463,16.111460000047373, 263.9483829998426,550,18,27.8,0.0
253,1774531706.825605,13.025176999690302, 265.34103499989214,66,12,27.8,0.0
254,1774531707.1036453,16.125644000112516, 258.2372399997439,464,15,27.8,0.0
255,1774531707.394498,27.640006999718025, 258.60618200022145,796,6,27.8,0.0
256,1774531707.6903403,27.343312000084552, 263.9973010000176,429,20,27.8,0.0
257,1774531707.9861548,24.222982000082993, 267.2783569996682,222,19,27.8,0.0
258,1774531708.2768018,29.145285999675252, 256.48656600014874,428,15,27.8,0.0
259,1774531708.569473,23.957484999755252, 264.3837729997358,96,20,27.8,0.0
260,1774531708.8609533,22.75031499993929, 264.4675050000842,111,17,27.8,0.0
261,1774531709.148527,23.668366000038077, 259.38459100007094,85,13,27.8,0.0
262,1774531709.433009,16.128163999837852, 264.2649640001764,375,14,27.8,0.0
263,1774531709.7158644,15.21588299965515, 264.05586500004574,552,18,27.8,0.0
264,1774531710.0018885,15.393149999908928, 266.85840699974506,508,10,27.8,0.0
265,1774531710.2983062,28.39981999977681, 264.266957000018,684,17,27.8,0.0
266,1774531710.592624,24.147689000074024, 266.3463700000648,140,16,27.8,0.0
267,1774531710.888774,26.997492000191414, 264.5732720002343,630,10,27.8,0.0
268,1774531711.1850622,26.887110999723518, 264.9687980001545,855,20,27.8,0.0
269,1774531711.4795861,22.89754899993568, 266.59334999976636,95,12,27.8,0.0
270,1774531711.7644918,16.63029099972846, 264.53999500017744,386,8,27.8,0.0
271,1774531712.0574038,24.707731000034983, 263.6002110002664,281,20,27.8,0.0
272,1774531712.3358815,12.736647999645356, 262.0063550002669,35,14,27.8,0.0
273,1774531712.6113846,13.956018000044423, 257.1871899999678,272,12,27.8,0.0
274,1774531712.8946154,16.659507999975176, 263.4847079998508,661,19,27.8,0.0
275,1774531713.1758087,13.234285999715212, 263.42312799988576,141,18,27.8,0.0
276,1774531713.457358,13.084562000130973, 265.05820400006996,68,16,27.8,0.0
277,1774531713.7422678,17.7151060001961, 263.36806799963597,826,12,27.8,0.0
278,1774531714.023542,12.732772000163095, 264.582449000045,77,13,27.8,0.0
279,1774531714.310083,18.164634999720874, 264.4468959997539,918,4,27.8,0.0
280,1774531714.5924633,16.234273000009125, 263.7457689997973,299,20,27.8,0.0
281,1774531714.869506,13.973845000236906, 259.1562789998534,226,17,27.8,0.0
282,1774531715.155176,15.265454000200407, 266.572005999933,348,11,27.8,0.0
283,1774531715.4383864,16.919027999847458, 262.1324530000493,657,20,27.8,0.0
284,1774531715.7192566,13.342731000193453, 264.6625069996844,121,17,27.8,0.0
285,1774531715.9964426,18.55273900036991, 255.6048789997476,757,14,27.8,0.0
286,1774531716.2779403,13.638946999890322, 264.0664589998778,118,18,27.8,0.0
287,1774531716.567379,22.775564000312443, 262.30140100005883,95,17,27.8,0.0
288,1774531716.8458138,12.734310000269033, 262.87815600016984,93,14,27.8,0.0
289,1774531717.129851,17.09098300034384, 263.4922160000315,981,14,27.8,0.0
290,1774531717.4130344,17.37914700015608, 262.13550300008137,1100,20,27.8,0.0
291,1774531717.7046437,24.178785999993124, 264.32701600015207,105,11,27.8,0.0
292,1774531717.9892344,17.324392000318767, 263.61717700001464,1001,19,27.8,0.0
293,1774531718.2769074,23.976389999916137, 258.77166999998735,76,15,27.8,0.0
294,1774531718.5619912,16.373501000089163, 263.7367090001135,449,12,27.8,0.0
295,1774531718.8430023,14.620357000239892, 262.7042369999799,339,20,27.8,0.0
296,1774531719.133572,23.74348299963458, 262.2350650003682,38,12,27.8,0.0
297,1774531719.4179232,15.023617000224476, 264.77483899998333,363,11,27.8,0.0
298,1774531719.7016027,16.704062000371778, 263.37287000023935,695,20,27.8,0.0
299,1774531719.984344,14.999826000348548, 263.47955099981846,495,19,27.8,0.0
300,1774531720.2834072,29.808829999637965, 265.062867999859,1074,17,27.8,0.0
301,1774531720.5617573,18.188465000093856, 256.44505600030243,863,14,27.8,0.0
302,1774531720.8475516,17.38366200015662, 264.5037269999193,831,19,27.8,0.0
303,1774531721.1406987,23.835463000068557, 264.95081600023696,82,11,27.8,0.0
304,1774531721.4341547,24.045751999892673, 264.3207739997706,218,18,27.8,0.0
305,1774531721.722901,25.83489800008465, 257.5141850002183,132,16,27.8,0.0
306,1774531722.0072181,16.7346869998255, 263.86698299984346,779,9,27.8,0.0
307,1774531722.2919385,15.6495520000135, 265.26486500006285,344,20,27.8,0.0
308,1774531722.576559,23.359652000181086, 256.12714199996844,159,19,27.8,0.0
309,1774531722.8618333,14.72588300021016, 266.325930000221,407,13,27.8,0.0
310,1774531723.1448722,16.455490999760514, 262.9096129999198,406,19,27.8,0.0
311,1774531723.4242747,13.396980999914376, 262.2706339998331,149,15,27.8,0.0
312,1774531723.7060442,14.24236100001508, 264.7751380000045,293,12,27.8,0.0
313,1774531723.9913874,17.87876900016272, 263.8579159997789,940,19,27.8,0.0
314,1774531724.2769487,13.798909999877651, 267.82753099996626,242,13,27.8,0.0
315,1774531724.5613768,17.463990000123886, 263.9924019999853,437,11,27.8,0.0
316,1774531724.8423867,14.840990999800852, 262.4703810001847,440,20,27.8,0.0
317,1774531725.1211162,12.736784000026091, 262.67743099970176,72,13,27.8,0.0
318,1774531725.403771,15.137760000015987, 263.2409699999698,521,9,27.8,0.0
319,1774531725.6840215,13.212999999723252, 263.45181800024875,46,20,27.8,0.0
320,1774531725.9632215,12.457932999950572, 262.5757010000598,58,16,27.8,0.0
321,1774531726.23934,15.456869999979972, 256.31469000018114,418,14,27.8,0.0
322,1774531726.5225976,15.930137999930594, 263.4513299999526,444,20,27.8,0.0
323,1774531726.7969725,13.015411999731441, 255.62282100008815,104,15,27.8,0.0
324,1774531727.0721476,15.814303999832191, 255.87429799998063,562,13,27.8,0.0
325,1774531727.3671315,27.491448000091623, 263.5636979998708,569,18,27.8,0.0
326,1774531727.6477494,13.15106999982163, 263.7912069999402,90,16,27.8,0.0
327,1774531727.9402146,22.848634999718342, 265.00834700027553,57,11,27.8,0.0
328,1774531728.2383358,29.258763000143517, 264.475630999641,989,20,27.8,0.0
329,1774531728.5297852,22.843314000056125, 264.1259730003185,56,16,27.8,0.0
330,1774531728.8201609,28.871651000372367, 256.9570370001202,1059,12,27.8,0.0
331,1774531729.1045916,16.16224899998997, 264.3893129998105,519,18,27.8,0.0
332,1774531729.3963401,22.59570199976224, 264.4294350002383,92,20,27.8,0.0
333,1774531729.680036,23.00771000000168, 256.328520000352,66,15,27.8,0.0
334,1774531729.9744997,26.151555000069493, 263.8714849999815,555,16,27.8,0.0
335,1774531730.255156,12.829022999994777, 263.61843499989845,70,15,27.8,0.0
336,1774531730.536941,12.746008999783953, 265.47938500016244,62,7,27.8,0.0
337,1774531730.8203657,16.511763999915274, 263.62504500002615,500,18,27.8,0.0
338,1774531731.105025,16.468792000068788, 264.29609099977824,613,18,27.8,0.0
339,1774531731.3922803,17.763400000148977, 266.07258400008504,874,11,27.8,0.0
340,1774531731.6681304,16.72882799994113, 255.31624799987185,419,20,27.8,0.0
341,1774531731.961647,25.502424000023893, 262.49980300008247,132,15,27.8,0.0
342,1774531732.246124,13.986719000058656, 266.10783399974025,52,11,27.8,0.0
343,1774531732.5292447,16.294019999804732, 263.26952399995207,646,20,27.8,0.0
344,1774531732.8120637,13.149053000233835, 264.6197930002927,112,15,27.8,0.0
345,1774531733.0961032,17.09375700011151, 263.33973500004504,733,10,27.8,0.0
346,1774531733.3785226,16.278937000151927, 262.62708799959,806,20,27.8,0.0
347,1774531733.6577487,13.488396999946417, 262.62999499977013,128,14,27.8,0.0
348,1774531733.9559739,29.325746999802504, 265.0256530000661,883,13,27.8,0.0
