frame,time,vision_latency_ms,pipeline_latency_ms,ndet,ntrack,temp,cooldown,suppressed
0,1776949648.3817003,100.07152000002861, 0.2944400000615133,0,0,27.8,0.0,0
1,1776949648.4097874,25.123987999904784, 0.2001560001190228,0,0,27.8,0.0,0
2,1776949648.4233754,11.932381999940844, 0.21811500005242124,0,0,27.8,0.0,0
3,1776949648.5126038,31.286596999962057, 0.3988180001215369,1,1,27.8,0.0,0
4,1776949648.5416481,26.40905200019006, 0.24469700019835727,2,2,27.8,0.0,0
5,1776949648.8231874,17.207331000008708, 262.11010999986684,1,2,27.8,0.0,0
7,1776949648.8279753,0.14481999983217975, 0.18299399994248233,0,2,27.8,0.0,1
8,1776949648.8484163,1.7342009998628782, 0.3293320000921085,0,2,27.8,0.0,1
9,1776949648.880542,0.21444699996209238, 0.2879169999232545,0,1,27.8,0.0,1
10,1776949648.9061074,0.21688299989364168, 0.3469719999884546,0,0,27.8,0.0,1
11,1776949648.9358642,0.04899999998997373, 0.34486000004108064,0,0,27.8,0.0,1
12,1776949648.9652581,0.04817900003217801, 0.33976300005633675,0,0,27.8,0.0,1
13,1776949648.995163,0.04389200012155925, 0.34402699998281605,0,0,27.8,0.0,1
14,1776949649.0254383,0.04390599997350364, 0.34932800008391496,0,0,27.8,0.0,1
15,1776949649.0550156,0.04557499983093294, 0.34236300007250975,0,0,27.8,0.0,1
16,1776949649.084159,0.04568200006360712, 0.33845099983409455,0,0,27.8,0.0,1
17,1776949649.1140516,0.041586999941500835, 0.3459280001152365,0,0,27.8,0.0,1
18,1776949649.1438282,0.04201100000500446, 0.3403599998819118,0,0,27.8,0.0,1
19,1776949649.173205,0.04500000000007276, 0.33153599997604033,0,0,27.8,0.0,1
20,1776949649.2031202,0.0408280000101513, 0.3421659998821269,0,0,27.8,0.0,1
21,1776949649.2329323,0.047320000021500164, 0.3456430001733679,0,0,27.8,0.0,1
22,1776949649.262788,0.044742000000042026, 0.3462079998826084,0,0,27.8,0.0,1
23,1776949649.292284,0.04225199995744333, 0.3591719998894405,0,0,27.8,0.0,1
24,1776949649.3220334,0.04349799996816728, 0.3429790001518995,0,0,27.8,0.0,1
25,1776949649.351758,0.04675200011661218, 0.34750000008898496,0,0,27.8,0.0,1
26,1776949649.382471,0.047333999873444554, 0.34640600006241584,0,0,27.8,0.0,1
27,1776949649.4126096,0.053040000011606026, 0.2981249999720603,0,0,27.8,0.0,1
28,1776949649.4409175,0.04378599987830967, 0.34396899991406826,0,0,27.8,0.0,1
29,1776949649.4706151,0.045202999899629503, 0.3599270000904653,0,0,27.8,0.0,1
30,1776949649.5002313,0.04479699987314234, 0.3452309999829595,0,0,27.8,0.0,1
31,1776949649.5299685,0.042897999946944765, 0.34817200003089965,0,0,27.8,0.0,1
32,1776949649.5598433,0.04257000000507105, 0.34942900015266787,0,0,27.8,0.0,1
33,1776949649.589319,0.046053000005485956, 0.350194000020565,0,0,27.8,0.0,1
34,1776949649.619448,0.042954000036843354, 0.34956699983013095,0,0,27.8,0.0,1
35,1776949649.649298,0.04262600009496964, 0.36586200008059677,0,0,27.8,0.0,1
36,1776949649.6783755,0.04571999988911557, 0.35348000005797076,0,0,27.8,0.0,1
