frame,track,score,x,y,hit_time,hit_confirmed,redirects
4161,113,0.1216,926.9,1079.1,0.250,True,0
4200,118,0.0897,1465.5,1045.7,0.250,True,0
4238,120,0.0709,674.3,295.8,0.250,True,0
4407,123,0.1051,1081.8,607.5,0.250,True,0
4519,126,0.0560,867.4,1089.5,0.250,True,0
4557,130,0.0693,532.4,666.9,0.250,True,0
4602,133,0.0930,1119.3,372.4,0.250,True,0
5082,142,0.0756,1210.0,1123.6,0.250,True,0
5255,147,0.0420,643.8,428.8,0.250,True,0
5334,148,0.0647,792.6,1350.3,0.250,True,0
5561,149,0.0670,983.9,261.6,0.250,True,0
5598,151,0.1111,1030.2,408.1,0.250,True,0
5867,153,0.1080,1064.2,668.1,0.250,True,0
5913,158,0.0938,767.3,1028.3,0.250,True,0
5952,164,0.1241,931.2,986.2,0.250,True,0
5991,173,0.0787,544.9,653.1,0.250,True,0
6030,181,0.1479,329.6,683.3,0.250,True,0
6089,183,0.0618,1297.6,1101.6,0.250,True,0
6129,185,0.0855,1401.8,657.7,0.250,True,0
6222,187,0.0684,884.9,1376.6,0.250,True,0
6262,188,0.0389,562.1,455.8,0.250,True,0
6303,189,0.0330,1333.7,1284.5,0.250,True,0
6344,192,0.1161,1150.0,1123.6,0.250,True,0
6528,194,0.0937,1288.7,1101.0,0.250,True,0
6567,200,0.1237,1024.7,1207.5,0.250,True,0
6654,204,0.0812,374.6,603.0,0.250,True,0
6693,208,0.0775,859.2,1206.2,0.250,True,0
6733,210,0.0901,413.6,1162.1,0.250,True,0
6775,211,0.1262,445.7,1193.9,0.250,True,0
6905,213,0.0604,1016.5,393.2,0.250,True,0
6942,214,0.1016,697.0,574.8,0.250,True,0
7152,216,0.1239,926.1,732.6,0.250,True,0
7200,222,0.0973,1095.2,588.8,0.250,True,0
7237,224,0.0763,534.0,493.8,0.250,True,0
7285,225,0.0981,822.4,1186.4,0.250,True,0
7501,227,0.0477,578.3,482.6,0.250,True,0
7542,228,0.1114,981.0,259.9,0.250,True,0
7584,231,0.0567,903.9,1265.2,0.250,True,0
7644,234,0.1265,855.5,1250.7,0.250,True,0
7992,238,0.0817,893.8,669.8,0.250,True,0
8041,240,0.0916,402.5,841.9,0.250,True,0
8081,242,0.0586,1403.2,1143.2,0.250,True,0
8223,246,0.1067,931.4,1391.9,0.250,True,0
8639,248,0.0815,1328.3,971.6,0.250,True,0
8753,250,0.0955,888.3,1222.9,0.250,True,0
8901,251,0.1019,1556.2,804.8,0.250,True,0
9120,252,0.1062,1325.1,1077.3,0.250,True,0
9159,256,0.0691,1345.4,1263.7,0.250,True,0
9198,259,0.1001,1368.2,938.5,0.250,True,0
9441,263,0.0684,344.9,824.8,0.250,True,0
9599,266,0.0865,794.5,1313.9,0.250,True,0
9702,270,0.0840,500.0,1065.2,0.250,True,0
9740,273,0.0901,1210.1,1369.5,0.250,True,0
9777,275,0.0617,992.7,1067.7,0.250,True,0
9816,278,0.0916,682.2,1266.5,0.250,True,0
9936,282,0.0635,1436.9,653.2,0.250,True,0
9999,286,0.0390,470.5,525.7,0.250,True,0
10036,291,0.0928,946.4,621.7,0.250,True,0
10085,293,0.1178,943.3,971.2,0.250,True,0
10122,295,0.0856,973.5,595.0,0.250,True,0
10161,299,0.0784,360.0,999.1,0.250,True,0
10456,301,0.0633,1070.4,728.1,0.250,True,0
10632,303,0.1031,1006.0,354.9,0.250,True,0
10791,307,0.0586,684.9,1363.4,0.250,True,0
10962,309,0.1080,675.8,1275.5,0.250,True,0
11034,313,0.1090,611.9,1281.6,0.250,True,0
11071,315,0.0674,805.8,1394.8,0.250,True,0
11250,316,0.1299,964.0,1291.8,0.250,True,0
11468,318,0.1294,1161.6,1312.6,0.250,True,0
11542,320,0.0636,891.3,1126.8,0.250,True,0
11580,323,0.1351,874.1,1329.1,0.250,True,0
11711,324,0.0956,610.9,1061.0,0.250,True,0
11748,327,0.1056,1060.7,1205.3,0.250,True,0
11835,331,0.1298,1280.9,995.5,0.250,True,0
12018,332,0.0520,656.6,889.5,0.250,True,0
12057,338,0.1013,947.1,1353.8,0.250,True,0
12096,342,0.1007,612.6,629.5,0.250,True,0
12134,344,0.0791,739.5,371.3,0.250,True,0
12224,345,0.0785,788.1,1069.1,0.250,True,0
12364,348,0.0642,803.2,1381.4,0.250,True,0
12713,349,0.0828,1391.8,1109.6,0.250,True,0
12750,350,0.0937,1017.4,1397.6,0.250,True,0
12789,354,0.0931,673.8,1273.4,0.250,True,0
12951,356,0.0898,739.6,425.1,0.250,True,0
13050,358,0.0785,1165.4,1126.2,0.250,True,0
13089,363,0.1194,1428.3,754.6,0.250,True,0
13353,365,0.1200,1428.9,588.0,0.250,True,0
13418,367,0.1294,1142.4,399.8,0.250,True,0
14013,371,0.0656,645.9,1322.0,0.250,True,0
14064,373,0.1374,582.8,1282.1,0.250,True,0
14115,378,0.1076,828.0,1151.8,0.250,True,0
14154,383,0.0921,1245.4,868.9,0.250,True,0
14191,385,0.1313,1489.4,952.9,0.250,True,0
14229,390,0.0678,739.4,1085.4,0.250,True,0
14268,394,0.1238,1011.7,783.8,0.250,True,0
14307,399,0.0830,686.5,238.2,0.250,True,0
14349,403,0.0559,410.4,692.2,0.250,True,0
14388,406,0.1058,448.7,943.3,0.250,True,0
14427,410,0.1253,390.1,655.2,0.250,True,0
14511,412,0.0788,905.4,160.8,0.250,True,0
15216,415,0.0595,415.1,1040.1,0.250,True,0
15485,418,0.0472,813.0,394.0,0.250,True,0
15531,419,0.0713,609.0,1259.0,0.250,True,0
15570,425,0.0712,1369.0,516.7,0.250,True,0
15610,427,0.0465,1263.0,1288.8,0.250,True,0
15944,428,0.0942,1012.2,629.5,0.250,True,0
16020,430,0.0537,763.4,1162.0,0.250,True,0
16114,432,0.0414,792.9,250.5,0.250,True,0
16236,433,0.0481,468.4,909.5,0.250,True,0
16359,440,0.1080,783.2,1380.7,0.250,True,0
16623,442,0.1274,608.7,1272.2,0.250,True,0
16749,446,0.0968,1279.3,1153.2,0.250,True,0
16911,448,0.0686,1297.1,1348.0,0.250,True,0
16948,449,0.0988,1557.2,827.9,0.250,True,0
16994,451,0.0851,1017.1,1228.7,0.250,True,0
17031,453,0.0550,463.3,1231.6,0.250,True,0
17070,457,0.0978,522.9,1071.4,0.250,True,0
17265,459,0.0685,1357.1,1121.1,0.250,True,0
17370,461,0.0867,803.0,1309.6,0.250,True,0
17478,463,0.1027,1094.4,1337.7,0.250,True,0
17517,467,0.1196,896.5,1381.4,0.250,True,0
17688,469,0.1187,870.6,1358.8,0.250,True,0
17746,470,0.0734,823.3,685.2,0.250,True,0
17800,471,0.0699,868.7,840.4,0.250,True,0
17838,475,0.0808,856.0,1227.4,0.250,True,0
17928,481,0.1230,991.1,1032.5,0.250,True,0
18135,485,0.1262,910.0,837.4,0.250,True,0
18403,487,0.0859,1063.8,1418.2,0.250,True,0
18500,488,0.0667,307.3,944.2,0.250,True,0
18606,492,0.0683,1130.1,497.5,0.250,True,0
18825,494,0.0793,287.2,889.3,0.250,True,0
18873,500,0.0818,771.9,1207.2,0.250,True,0
18946,504,0.1026,594.1,1184.5,0.250,True,0
19089,505,0.0557,1513.4,780.2,0.250,True,0
19202,507,0.0598,283.2,818.0,0.250,True,0
19248,509,0.0481,1324.5,341.0,0.250,True,0
19499,511,0.0662,1003.6,1281.7,0.250,True,0
19536,513,0.0567,1390.2,446.3,0.250,True,0
19769,514,0.0519,450.8,1095.0,0.250,True,0
19806,516,0.0781,557.5,1011.9,0.250,True,0
19848,521,0.0818,1450.0,1045.0,0.250,True,0
19887,525,0.0655,1322.3,793.5,0.250,True,0
19954,526,0.0653,1572.1,936.2,0.250,True,0
20430,529,0.0733,987.6,1189.9,0.250,True,0
20469,532,0.0785,685.9,1285.0,0.250,True,0
20577,535,0.0932,1075.0,1212.9,0.250,True,0
20741,540,0.0978,580.5,942.1,0.250,True,0
20834,542,0.0868,1322.6,1313.9,0.250,True,0
20874,546,0.0545,758.9,1258.9,0.250,True,0
20925,548,0.0538,326.7,864.4,0.250,True,0
20984,549,0.0938,879.0,1408.1,0.250,True,0
21332,551,0.1175,955.4,1441.8,0.250,True,0
21636,553,0.1006,644.8,1058.9,0.250,True,0
21675,558,0.0724,1451.9,1013.3,0.250,True,0
21807,563,0.0575,459.4,983.6,0.250,True,0
21846,571,0.1159,838.5,1181.7,0.250,True,0
21889,573,0.0720,1563.2,785.4,0.250,True,0
21926,574,0.0894,1309.2,411.9,0.250,True,0
21963,576,0.1159,1234.3,508.6,0.250,True,0
22416,579,0.0510,636.3,786.5,0.250,True,0
22611,580,0.0762,1303.4,454.8,0.250,True,0
22650,584,0.0601,1197.3,1347.2,0.250,True,0
22713,592,0.0500,451.2,539.7,0.250,True,0
22752,599,0.0493,1081.6,850.8,0.250,True,0
22833,602,0.1076,1121.7,820.9,0.250,True,0
22938,604,0.0978,895.2,900.5,0.250,True,0
22977,609,0.1255,1110.2,677.6,0.250,True,0
23055,613,0.0671,672.6,1343.6,0.250,True,0
23250,617,0.1302,875.2,1339.1,0.250,True,0
23339,618,0.1416,793.8,1382.6,0.250,True,0
23394,620,0.1143,629.8,879.2,0.250,True,0
23439,622,0.0871,1169.7,635.4,0.250,True,0
23698,623,0.0709,1034.5,1395.0,0.250,True,0
23766,624,0.1102,540.4,1236.9,0.250,True,0
23811,628,0.0539,1122.2,398.5,0.250,True,0
23940,632,0.1213,761.1,627.7,0.250,True,0
23979,636,0.1122,425.7,635.1,0.250,True,0
24189,639,0.1104,778.3,996.7,0.250,True,0
24237,641,0.1251,777.4,1377.9,0.250,True,0
24411,643,0.0689,807.2,1190.8,0.250,True,0
24750,645,0.0930,629.6,497.6,0.250,True,0
24815,647,0.0945,1127.6,1005.6,0.250,True,0
24853,648,0.0674,1305.6,862.7,0.250,True,0
24914,649,0.0922,1116.3,996.6,0.250,True,0
24951,650,0.0687,1108.5,287.4,0.250,True,0
24990,656,0.0900,501.0,857.9,0.250,True,0
25029,660,0.1002,1063.8,376.6,0.250,True,0
25097,662,0.1131,458.1,361.6,0.250,True,0
25731,666,0.0718,1040.2,1201.7,0.250,True,0
26004,668,0.0881,1443.7,712.1,0.250,True,0
26321,670,0.0615,452.2,1181.5,0.250,True,0
26375,672,0.0295,1315.8,312.1,0.250,True,0
26412,673,0.1020,1357.6,394.7,0.250,True,0
26470,676,0.0295,437.9,1203.6,0.250,True,0
26508,679,0.1314,439.4,1058.3,0.250,True,0
26545,680,0.0486,1157.0,1130.8,0.250,True,0
26609,682,0.1136,940.4,830.8,0.250,True,0
26871,684,0.0926,998.0,1410.5,0.250,True,0
26908,686,0.0940,1142.1,963.5,0.250,True,0
26946,689,0.0777,588.4,1017.8,0.250,True,0
27234,693,0.0748,1315.9,1136.7,0.250,True,0
27311,696,0.1252,894.4,1274.4,0.250,True,0
27348,698,0.0994,628.8,1017.6,0.250,True,0
27537,704,0.1223,586.5,944.1,0.250,True,0
27737,707,0.0736,645.8,971.1,0.250,True,0
27774,708,0.1222,674.1,1226.2,0.250,True,0
27813,716,0.1467,537.9,1133.8,0.250,True,0
27911,717,0.0556,528.4,34.5,0.250,True,0
28021,718,0.0329,1051.3,1041.3,0.250,True,0
28080,721,0.0999,475.4,1015.6,0.250,True,0
28236,723,0.1088,448.9,1160.9,0.250,True,0
28303,731,0.0587,830.7,1410.7,0.250,True,0
28354,732,0.1166,818.3,1342.4,0.250,True,0
28470,733,0.0890,1319.3,1186.2,0.250,True,0
28797,734,0.0778,396.8,1117.5,0.250,True,0
28839,738,0.1191,696.9,1323.3,0.250,True,0
28878,742,0.0452,1424.1,954.2,0.250,True,0
28995,743,0.0773,903.2,231.5,0.250,True,0
29689,745,0.0558,1052.9,741.1,0.250,True,0
29814,748,0.1109,887.3,1152.3,0.250,True,0
29853,750,0.1101,695.7,1045.8,0.250,True,0
29907,755,0.1029,467.5,1003.0,0.250,True,0
30017,758,0.0920,676.2,249.4,0.250,True,0
30149,760,0.0848,1076.1,1070.2,0.250,True,0
30275,762,0.1261,802.7,1416.1,0.250,True,0
30457,764,0.0737,389.4,747.8,0.250,True,0
30519,767,0.1056,346.9,503.9,0.250,True,0
30574,769,0.1064,565.8,357.1,0.250,True,0
30724,770,0.0722,696.8,1119.4,0.250,True,0
30785,771,0.1023,376.6,605.3,0.250,True,0
30866,773,0.0907,524.3,1090.3,0.250,True,0
30903,775,0.0612,1099.3,292.9,0.250,True,0
31164,777,0.0667,656.6,960.3,0.250,True,0
31272,784,0.0632,577.4,291.3,0.250,True,0
31322,786,0.0737,596.3,351.8,0.250,True,0
31400,787,0.0690,991.6,1213.5,0.250,True,0
31829,789,0.1040,849.4,878.9,0.250,True,0
31872,793,0.0829,814.3,1293.7,0.250,True,0
32346,795,0.1350,791.1,1293.4,0.250,True,0
32684,797,0.0571,1512.8,700.2,0.250,True,0
32752,798,0.0587,595.2,1053.0,0.250,True,0
32790,802,0.1066,1016.3,735.8,0.250,True,0
33088,804,0.0514,1265.3,1335.6,0.250,True,0
33168,805,0.1094,1553.8,867.2,0.250,True,0
33280,807,0.0404,665.1,1166.6,0.250,True,0
33439,808,0.0411,1039.5,327.5,0.250,True,0
33707,809,0.0751,814.0,1198.5,0.250,True,0
33939,817,0.1126,793.8,1360.0,0.250,True,0
34167,821,0.0949,1220.2,1349.2,0.250,True,0
34206,824,0.1076,712.5,1240.2,0.250,True,0
34271,826,0.0904,732.7,720.2,0.250,True,0
34311,827,0.0768,1503.8,1042.0,0.250,True,0
34466,828,0.0923,781.2,970.1,0.250,True,0
34503,830,0.1186,1063.8,917.9,0.250,True,0
34548,834,0.1171,792.4,1348.1,0.250,True,0
34593,838,0.0786,1247.3,985.0,0.250,True,0
34689,840,0.0990,668.6,1233.9,0.250,True,0
34726,843,0.0823,655.2,1312.1,0.250,True,0
34764,846,0.1079,954.9,1269.1,0.250,True,0
34803,853,0.1328,751.4,1314.1,0.250,True,0
34842,855,0.0546,660.3,754.7,0.250,True,0
34881,860,0.1168,694.4,1330.0,0.250,True,0
34920,864,0.0681,817.3,1160.3,0.250,True,0
35193,865,0.0970,1298.1,1273.0,0.250,True,0
35230,867,0.0739,887.7,727.8,0.250,True,0
35267,869,0.0996,1010.1,622.6,0.250,True,0
35323,870,0.0711,462.2,1161.2,0.250,True,0
35408,871,0.0536,581.5,581.7,0.250,True,0
35445,875,0.0955,411.4,813.0,0.250,True,0
35484,882,0.0705,829.9,1356.1,0.250,True,0
35562,884,0.0993,393.9,1093.9,0.250,True,0
35706,886,0.0898,444.5,1060.3,0.250,True,0
35991,890,0.1165,457.3,1106.4,0.250,True,0
36030,896,0.0641,1097.6,594.0,0.250,True,0
36067,900,0.0870,484.7,681.9,0.250,True,0
36389,902,0.1062,476.7,1219.2,0.250,True,0
36427,904,0.0724,1241.4,1307.9,0.250,True,0
36464,906,0.1274,1510.4,1072.0,0.250,True,0
36512,908,0.1084,1022.7,1406.3,0.250,True,0
36740,910,0.1046,527.8,1208.1,0.250,True,0
36783,912,0.0980,822.4,1317.7,0.250,True,0
36891,914,0.0682,894.9,392.6,0.250,True,0
36942,915,0.1076,357.1,661.4,0.250,True,0
37518,918,0.0699,948.5,1415.3,0.250,True,0
37557,923,0.0780,379.6,982.1,0.250,True,0
37658,925,0.0997,789.7,1319.6,0.250,True,0
37981,927,0.1093,1386.4,1259.9,0.250,True,0
38274,929,0.0702,443.5,1168.0,0.250,True,0
38384,930,0.1145,933.4,1304.5,0.250,True,0
38604,931,0.0708,795.2,1318.4,0.250,True,0
38931,932,0.0443,973.9,502.9,0.250,True,0
38977,933,0.0404,922.2,1439.6,0.250,True,0
39016,934,0.0567,515.2,1127.4,0.250,True,0
39185,935,0.0685,1542.6,783.0,0.250,True,0
39296,937,0.0298,335.6,943.8,0.250,True,0
39333,939,0.0855,452.8,369.4,0.250,True,0
39372,944,0.0827,896.6,1240.0,0.250,True,0
39411,948,0.1251,1193.7,949.8,0.250,True,0
39455,950,0.0657,1255.9,683.7,0.250,True,0
39518,951,0.0720,1037.6,1262.1,0.250,True,0
39659,953,0.0651,765.5,1359.7,0.250,True,0
39696,954,0.1315,758.3,1343.9,0.250,True,0
39744,960,0.0844,405.3,896.5,0.250,True,0
39816,965,0.1013,701.4,972.9,0.250,True,0
39855,969,0.1005,1287.7,1180.1,0.250,True,0
39918,973,0.0908,859.5,1248.1,0.250,True,0
39975,975,0.0970,1385.4,892.1,0.250,True,0
40134,977,0.0929,939.6,1317.8,0.250,True,0
40308,978,0.0915,687.6,938.5,0.250,True,0
40345,979,0.1262,1184.7,1171.5,0.250,True,0
40704,982,0.0508,529.3,1058.4,0.250,True,0
40992,984,0.0993,916.6,1398.4,0.250,True,0
41055,988,0.0851,630.8,1088.0,0.250,True,0
41301,990,0.0649,1545.3,671.2,0.250,True,0
41376,992,0.0905,1167.7,1305.8,0.250,True,0
41481,994,0.0807,1057.2,641.5,0.250,True,0
41556,998,0.0855,457.2,626.6,0.250,True,0
41601,1000,0.0585,579.3,181.3,0.250,True,0
41658,1001,0.0406,1487.5,395.5,0.250,True,0
41708,1002,0.0573,833.9,1411.6,0.250,True,0
41745,1006,0.0785,459.7,836.5,0.250,True,0
42146,1008,0.1062,614.1,1279.3,0.250,True,0
42183,1010,0.1137,522.2,824.9,0.250,True,0
42236,1012,0.0762,1003.8,268.5,0.250,True,0
42285,1013,0.0632,510.5,1152.4,0.250,True,0
42395,1015,0.1543,706.6,1090.2,0.250,True,0
42432,1016,0.1220,638.2,1213.0,0.250,True,0
42471,1021,0.0448,897.2,429.8,0.250,True,0
42540,1022,0.1131,1044.8,421.9,0.250,True,0
42734,1024,0.0694,973.5,261.1,0.250,True,0
42842,1026,0.0847,774.2,846.5,0.250,True,0
43779,1031,0.1111,689.4,1168.3,0.250,True,0
43818,1033,0.0833,652.0,601.9,0.250,True,0
43946,1035,0.0832,791.4,1245.6,0.250,True,0
43983,1037,0.0981,681.0,921.8,0.250,True,0
44022,1046,0.1130,801.2,1160.3,0.250,True,0
44078,1047,0.1294,863.7,1322.0,0.250,True,0
44304,1051,0.0816,456.3,797.3,0.250,True,0
44547,1055,0.0943,864.4,1402.0,0.250,True,0
44629,1057,0.0645,1092.5,1201.2,0.250,True,0
44667,1060,0.1081,661.8,1252.5,0.250,True,0
44704,1063,0.0538,948.2,744.1,0.250,True,0
44934,1066,0.0899,568.4,710.0,0.250,True,0
44973,1071,0.0795,1193.9,773.6,0.250,True,0
45012,1075,0.1065,1199.0,1197.0,0.250,True,0
45288,1077,0.0773,788.7,387.9,0.250,True,0
45576,1083,0.0876,458.6,809.1,0.250,True,0
45715,1091,0.0592,633.5,1218.5,0.250,True,0
45807,1092,0.1135,425.2,1117.1,0.250,True,0
45844,1094,0.0950,743.8,877.8,0.250,True,0
45882,1098,0.0729,446.5,738.4,0.250,True,0
46022,1100,0.1036,538.8,1159.7,0.250,True,0
46059,1103,0.0793,998.2,1057.9,0.250,True,0
46097,1107,0.0479,288.1,847.3,0.250,True,0
46154,1108,0.0473,1018.4,1036.1,0.250,True,0
46491,1109,0.0947,623.1,371.2,0.250,True,0
46536,1111,0.0494,501.5,1060.9,0.250,True,0
46660,1112,0.1053,789.6,992.2,0.250,True,0
46711,1113,0.1025,1211.0,1257.5,0.250,True,0
46776,1117,0.0606,1397.0,895.4,0.250,True,0
46829,1118,0.0403,624.6,356.7,0.250,True,0
46867,1119,0.1232,575.5,324.9,0.250,True,0
47139,1121,0.0647,639.5,1219.4,0.250,True,0
47183,1123,0.0862,975.7,537.4,0.250,True,0
47289,1125,0.0496,323.5,783.5,0.250,True,0
47328,1130,0.0708,1195.8,1267.2,0.250,True,0
47367,1138,0.0704,657.9,403.2,0.250,True,0
47772,1139,0.0599,897.8,1364.4,0.250,True,0
47811,1143,0.0834,1520.5,885.4,0.250,True,0
48060,1145,0.0676,469.4,1187.3,0.250,True,0
48240,1148,0.0521,1291.0,403.5,0.250,True,0
48290,1151,0.0557,776.6,244.9,0.250,True,0
48651,1152,0.0608,1513.7,636.3,0.250,True,0
48790,1154,0.0622,1249.0,384.4,0.250,True,0
48828,1157,0.0614,873.4,1334.0,0.250,True,0
48887,1158,0.0959,890.0,650.1,0.250,True,0
48952,1160,0.0854,1441.4,719.3,0.250,True,0
49254,1161,0.0509,282.2,924.5,0.250,True,0
49332,1162,0.1147,566.5,1136.1,0.250,True,0
49371,1166,0.0953,1058.2,985.2,0.250,True,0
49482,1170,0.1303,799.8,1157.3,0.250,True,0
49520,1172,0.1026,888.3,844.5,0.250,True,0
49630,1173,0.1003,1533.6,763.0,0.250,True,0
49911,1177,0.0422,777.0,1234.0,0.250,True,0
50004,1180,0.0702,801.5,1386.5,0.250,True,0
50043,1185,0.0969,1193.5,812.6,0.250,True,0
50222,1188,0.0835,464.7,1141.8,0.250,True,0
50324,1190,0.0498,958.3,658.4,0.250,True,0
50979,1193,0.0487,1058.2,1371.7,0.250,True,0
51099,1197,0.0839,484.1,1204.4,0.250,True,0
51199,1199,0.0747,955.6,620.7,0.250,True,0
51357,1202,0.0855,1004.1,1414.0,0.250,True,0
51484,1204,0.1135,701.3,1020.8,0.250,True,0
51582,1205,0.0590,1128.9,883.6,0.250,True,0
51657,1207,0.0564,1222.2,1392.3,0.250,True,0
51735,1210,0.1002,1112.4,1383.1,0.250,True,0
51776,1212,0.0983,802.1,1151.6,0.250,True,0
52251,1213,0.0984,476.8,1158.4,0.250,True,0
52482,1217,0.0540,1050.3,1078.6,0.250,True,0
52849,1218,0.0977,1442.7,969.9,0.250,True,0
52887,1221,0.0546,893.9,842.2,0.250,True,0
52929,1228,0.0813,1505.1,656.1,0.250,True,0
53052,1230,0.0637,409.5,895.2,0.250,True,0
53235,1233,0.1179,461.3,1076.2,0.250,True,0
53519,1235,0.0919,797.5,889.6,0.250,True,0
53730,1242,0.0619,537.9,624.3,0.250,True,0
54356,1244,0.0842,463.5,1182.4,0.250,True,0
54396,1245,0.1374,404.8,1129.4,0.250,True,0
54435,1251,0.0964,1115.5,1017.1,0.250,True,0
54506,1255,0.0529,1411.3,483.1,0.250,True,0
54554,1256,0.0558,513.1,1233.4,0.250,True,0
54592,1257,0.0739,1337.3,469.7,0.250,True,0
54649,1259,0.0399,462.5,844.1,0.250,True,0
54686,1260,0.1171,431.8,1112.5,0.250,True,0
54723,1261,0.1156,801.5,1169.4,0.250,True,0
54845,1262,0.1254,688.8,848.0,0.250,True,0
55024,1264,0.1020,984.6,665.9,0.250,True,0
55190,1266,0.1147,1159.5,1092.4,0.250,True,0
55234,1268,0.0928,995.9,861.1,0.250,True,0
55271,1270,0.0577,570.7,640.8,0.250,True,0
55635,1271,0.0821,1540.9,643.6,0.250,True,0
55695,1273,0.0753,780.2,1414.0,0.250,True,0
55792,1277,0.0488,796.7,698.2,0.250,True,0
55853,1278,0.0470,1386.1,1184.7,0.250,True,0
56144,1279,0.1143,1073.0,1404.5,0.250,True,0
56198,1281,0.0968,586.3,972.8,0.250,True,0
56247,1285,0.0732,1134.8,874.3,0.250,True,0
56300,1287,0.0995,885.9,1272.7,0.250,True,0
56342,1289,0.1356,797.4,1405.5,0.250,True,0
56379,1292,0.0797,1440.1,1152.8,0.250,True,0
56492,1294,0.0705,866.2,868.2,0.250,True,0
56529,1297,0.0895,1142.2,1301.1,0.250,True,0
56682,1299,0.0493,538.6,939.7,0.250,True,0
56720,1301,0.1117,802.3,756.5,0.250,True,0
56763,1308,0.0771,1131.0,471.3,0.250,True,0
56873,1313,0.0770,780.3,1375.2,0.250,True,0
56929,1315,0.0359,1497.2,599.8,0.250,True,0
57014,1316,0.0847,1060.3,1348.2,0.250,True,0
57078,1320,0.1299,949.6,1387.7,0.250,True,0
57117,1323,0.0475,524.4,351.2,0.250,True,0
57156,1329,0.1027,645.6,961.0,0.250,True,0
57195,1335,0.0742,694.9,973.2,0.250,True,0
57311,1336,0.0941,1030.2,1141.0,0.250,True,0
57573,1338,0.0904,848.5,1426.4,0.250,True,0
57617,1340,0.0915,1070.4,835.7,0.250,True,0
57657,1350,0.1090,554.2,1272.2,0.250,True,0
57696,1355,0.0786,1060.0,1213.7,0.250,True,0
57733,1356,0.1178,602.4,1130.3,0.250,True,0
57783,1357,0.0841,640.8,610.7,0.250,True,0
57822,1365,0.0823,1190.1,831.2,0.250,True,0
57894,1370,0.0910,596.4,1289.1,0.250,True,0
58015,1372,0.0497,862.2,649.2,0.250,True,0
58053,1375,0.1127,791.3,1039.2,0.250,True,0
58090,1377,0.0970,1415.2,930.4,0.250,True,0
58128,1380,0.0737,590.6,646.2,0.250,True,0
58176,1385,0.1076,1021.3,423.9,0.250,True,0
58215,1389,0.0672,523.7,1123.8,0.250,True,0
58530,1391,0.1061,1006.6,1409.7,0.250,True,0
58649,1393,0.0766,1103.5,329.8,0.250,True,0
58720,1395,0.0485,783.5,981.6,0.250,True,0
58757,1396,0.1045,815.0,1349.4,0.250,True,0
58986,1399,0.1380,825.2,1394.5,0.250,True,0
59025,1403,0.1028,891.2,778.9,0.250,True,0
59136,1406,0.0959,1446.0,1023.6,0.250,True,0
59253,1408,0.0684,586.2,390.5,0.250,True,0
59292,1410,0.1326,581.0,529.9,0.250,True,0
59443,1412,0.1122,461.9,819.8,0.250,True,0
59604,1415,0.0719,788.7,1339.4,0.250,True,0
59649,1418,0.1015,791.2,765.1,0.250,True,0
59703,1420,0.1277,865.3,603.8,0.250,True,0
59946,1423,0.0807,374.6,1063.1,0.250,True,0
