frame,time,vision_latency_ms,pipeline_latency_ms,ndet,ntrack,temp,cooldown,suppressed
0,1776087111.8327851,25.999385000432085, 0.18111999997927342,12,0,27.8,0.0,0
1,1776087111.877366,25.894559000334993, 0.28729400037263986,8,2,27.8,0.0,0
2,1776087111.913092,20.97572599996056, 0.26109999998880085,5,2,27.8,0.0,0
3,1776087112.1847289,12.979411999367585, 256.99757899928954,3,2,27.8,0.0,0
5,1776087112.1889472,0.2518439996492816, 0.28318699969531735,0,2,27.8,0.0,1
6,1776087112.1914856,0.19300599979032995, 0.40884900045057293,0,0,27.8,0.0,1
7,1776087112.2219136,0.10039599965239177, 0.4327280003053602,0,0,27.8,0.0,1
8,1776087112.253024,1.8109029997503967, 0.38541499998245854,0,0,27.8,0.0,1
9,1776087112.2861335,0.06893399950058665, 0.2713679996304563,0,0,27.8,0.0,1
10,1776087112.3110538,0.09311499979958171, 0.43357000049581984,0,0,27.8,0.0,1
11,1776087112.3404148,0.04351600000518374, 0.43841700062330347,0,0,27.8,0.0,1
12,1776087112.3702729,0.10473699967405992, 0.4216620000079274,0,0,27.8,0.0,1
13,1776087112.4000764,0.040641999476065394, 0.42724900049506687,0,0,27.8,0.0,1
14,1776087112.4299724,0.044657000216830056, 0.4380410000521806,0,0,27.8,0.0,1
15,1776087112.4592574,0.044643999899562914, 0.44939599956705933,0,0,27.8,0.0,1
16,1776087112.4891765,0.06298000062088249, 0.43017400003009243,0,0,27.8,0.0,1
17,1776087112.519017,0.04153699956077617, 0.42651300009310944,0,0,27.8,0.0,1
18,1776087112.5487857,0.09636400045565097, 0.4473119997783215,0,0,27.8,0.0,1
19,1776087112.578225,0.0807249998615589, 0.3914110002369853,0,0,27.8,0.0,1
20,1776087112.6084898,0.04795399945578538, 0.4438959995241021,0,0,27.8,0.0,1
21,1776087112.6379814,0.04705199989984976, 0.4344220005805255,0,0,27.8,0.0,1
22,1776087112.6674418,0.04506999994191574, 0.4472519995033508,0,0,27.8,0.0,1
23,1776087112.6974764,0.04764500044984743, 0.49848499929794343,0,0,27.8,0.0,1
24,1776087112.7269351,0.04601599994202843, 0.4292449993954506,0,0,27.8,0.0,1
25,1776087112.7566705,0.04185699981462676, 0.3801220000241301,0,0,27.8,0.0,1
26,1776087112.7860932,0.04612200064002536, 0.34765800046443474,0,0,27.8,0.0,1
27,1776087112.8159187,0.04384299973025918, 0.3528080005708034,0,0,27.8,0.0,1
28,1776087112.8457894,0.04561500009003794, 0.34313000014662975,0,0,27.8,0.0,1
29,1776087112.8752596,0.04440599968802417, 0.3360420005265041,0,0,27.8,0.0,1
30,1776087112.9053097,0.0476929999422282, 0.3717400004461524,0,0,27.8,0.0,1
31,1776087112.9348922,0.04106500000489177, 0.3422999998292653,0,0,27.8,0.0,1
32,1776087112.964672,0.0467569998363615, 0.35791699974652147,0,0,27.8,0.0,1
33,1776087112.9946616,0.04682300004787976, 0.3693729995575268,0,0,27.8,0.0,1
34,1776087113.02389,0.04476799949770793, 0.3416250001464505,0,0,27.8,0.0,1
35,1776087113.0537295,0.0568369996472029, 0.34702399989328114,0,0,27.8,0.0,1
36,1776087113.0831988,0.04606499987858115, 0.33898400033649523,0,0,27.8,0.0,1
37,1776087113.1130655,0.042192000364593696, 0.34295400018891087,0,0,27.8,0.0,1
38,1776087113.1428196,0.04457600061869016, 0.3453409999565338,0,0,27.8,0.0,1
38,1776087113.2032626,31.040198000482633, 0.3036640000573243,9,2,27.8,0.0,0
39,1776087113.2197537,14.830043000074511, 0.195873999473406,9,0,27.8,0.0,0
40,1776087113.251644,20.108214000174485, 0.22016799994162284,9,2,27.8,0.0,0
41,1776087113.2813237,19.720887999937986, 0.2335780000066734,9,2,27.8,0.0,0
42,1776087113.568428,20.059793999280373, 257.2198359994218,9,2,27.8,0.0,0
44,1776087113.5721226,0.25366200043208664, 0.307469000290439,0,2,27.8,0.0,1
