frame,track,x,y,vx,vy,speed,state,cov
1,2,708.0,367.0,0.00,0.00,0.00,0,12.02
1,3,697.0,422.0,0.00,0.00,0.00,0,12.02
2,2,708.0,367.0,0.00,0.00,0.00,0,14.08
2,3,697.0,422.0,0.00,0.00,0.00,0,14.08
3,2,708.0,367.0,0.00,0.00,0.00,0,16.13
3,3,697.0,422.0,0.00,0.00,0.00,0,16.13
5,2,708.0,367.0,0.00,0.00,0.00,0,20.01
5,3,697.0,422.0,0.00,0.00,0.00,0,20.01
38,4,1281.0,676.0,0.00,0.00,0.00,0,12.01
38,5,1301.0,682.0,0.00,0.00,0.00,0,12.01
40,6,611.0,461.0,0.00,0.00,0.00,0,12.01
40,7,1314.0,685.0,0.00,0.00,0.00,0,12.01
41,6,605.8,455.8,-0.12,-0.12,0.16,0,7.47
41,7,1324.5,687.0,0.23,0.04,0.24,0,7.47
42,6,603.0,452.7,-0.29,-0.31,0.43,0,6.31
42,7,1332.1,682.9,0.72,-0.22,0.75,0,6.31
44,6,602.9,452.6,-0.29,-0.31,0.43,0,9.95
44,7,1332.3,682.8,0.72,-0.22,0.75,0,9.95
45,6,602.9,452.6,-0.29,-0.31,0.43,0,12.12
45,7,1332.3,682.8,0.72,-0.22,0.75,0,12.12
46,6,602.9,452.6,-0.29,-0.31,0.43,0,14.47
46,7,1332.3,682.8,0.72,-0.22,0.75,0,14.47
77,8,575.0,474.0,0.00,0.00,0.00,0,12.01
77,9,514.0,731.0,0.00,0.00,0.00,0,12.01
79,10,571.0,378.0,0.00,0.00,0.00,0,12.01
79,11,572.0,415.0,0.00,0.00,0.00,0,12.01
80,10,570.7,376.4,-0.01,-0.03,0.03,0,7.47
80,11,572.0,415.0,0.00,0.00,0.00,0,14.02
81,10,570.0,368.8,-0.04,-0.44,0.44,0,6.30
81,11,572.0,415.0,0.00,0.00,0.00,0,16.06
83,10,570.0,368.7,-0.04,-0.44,0.44,0,9.89
83,11,572.0,415.0,0.00,0.00,0.00,0,19.83
84,10,570.0,368.7,-0.04,-0.44,0.44,0,12.08
85,10,570.0,368.7,-0.04,-0.44,0.44,0,14.42
116,12,613.0,860.0,0.00,0.00,0.00,0,12.01
116,13,629.0,861.0,0.00,0.00,0.00,0,12.01
118,14,641.0,865.0,0.00,0.00,0.00,0,12.01
118,15,1485.0,869.0,0.00,0.00,0.00,0,12.01
119,14,641.0,865.0,0.00,0.00,0.00,0,14.03
119,15,1490.9,869.0,0.14,0.00,0.14,0,7.47
120,15,1499.7,869.5,0.69,0.03,0.69,0,6.31
120,14,641.0,865.0,0.00,0.00,0.00,0,16.08
122,15,1499.9,869.5,0.69,0.03,0.69,0,9.95
122,14,641.0,865.0,0.00,0.00,0.00,0,19.92
123,15,1499.9,869.5,0.69,0.03,0.69,0,12.11
124,15,1499.9,869.5,0.69,0.03,0.69,0,14.46
155,16,917.0,1130.0,0.00,0.00,0.00,0,12.01
155,17,595.0,1224.0,0.00,0.00,0.00,0,12.01
157,18,1283.0,193.0,0.00,0.00,0.00,0,12.01
157,19,1296.0,205.0,0.00,0.00,0.00,0,12.01
158,18,1282.7,193.0,-0.01,0.00,0.01,0,7.47
158,19,1296.0,205.0,0.00,0.00,0.00,0,14.04
159,18,1278.9,189.7,-0.25,-0.22,0.33,0,6.31
159,19,1296.0,205.0,0.00,0.00,0.00,0,16.09
161,18,1278.8,189.6,-0.25,-0.22,0.33,0,9.97
161,19,1296.0,205.0,0.00,0.00,0.00,0,19.96
162,18,1278.8,189.6,-0.25,-0.22,0.33,0,12.11
163,18,1278.8,189.6,-0.25,-0.22,0.33,0,14.45
194,20,1159.0,755.0,0.00,0.00,0.00,0,12.01
194,21,1124.0,774.0,0.00,0.00,0.00,0,12.01
196,22,1023.0,819.0,0.00,0.00,0.00,0,12.01
196,23,960.0,1274.0,0.00,0.00,0.00,0,12.01
197,22,1023.3,819.0,0.01,0.00,0.01,0,7.47
197,23,964.6,1272.4,0.10,-0.04,0.11,0,7.47
198,23,967.0,1271.5,0.26,-0.09,0.27,0,6.31
198,22,1023.3,819.0,0.01,0.00,0.01,0,9.51
200,23,967.1,1271.5,0.26,-0.09,0.27,0,9.98
200,22,1023.3,819.0,0.01,0.00,0.01,0,13.31
201,23,967.1,1271.5,0.26,-0.09,0.27,0,12.13
201,22,1023.3,819.0,0.01,0.00,0.01,0,15.46
202,23,967.1,1271.5,0.26,-0.09,0.27,0,14.47
233,24,831.0,260.0,0.00,0.00,0.00,0,12.01
233,25,831.0,276.0,0.00,0.00,0.00,0,12.01
235,26,597.0,232.0,0.00,0.00,0.00,0,12.01
235,27,837.0,238.0,0.00,0.00,0.00,0,12.01
236,26,603.9,234.9,0.15,0.07,0.17,0,7.47
236,27,837.0,238.7,0.00,0.01,0.01,0,7.47
237,26,605.7,237.0,0.26,0.19,0.33,0,6.30
237,27,837.5,236.4,0.03,-0.12,0.12,0,6.30
239,26,605.8,237.1,0.26,0.19,0.33,0,9.98
239,27,837.5,236.4,0.03,-0.12,0.12,0,9.98
240,26,605.8,237.1,0.26,0.19,0.33,0,12.11
240,27,837.5,236.4,0.03,-0.12,0.12,0,12.11
