frame,track,score,x,y,hit_time,hit_confirmed,redirects
1953,202,0.0735,1122.4,1120.3,0.250,True,0
1992,206,0.0950,603.5,691.8,0.250,True,0
2031,209,0.0908,944.5,130.4,0.250,True,0
2070,213,0.1020,560.9,458.4,0.250,True,0
2109,217,0.1148,1004.7,619.4,0.250,True,0
2148,222,0.1028,892.6,847.9,0.250,True,0
2187,225,0.0863,905.6,327.9,0.250,True,0
2226,229,0.1344,1117.9,254.5,0.250,True,0
2265,233,0.1327,906.9,127.6,0.250,True,0
2304,237,0.0845,414.0,916.7,0.250,True,0
2343,242,0.0929,738.7,951.0,0.250,True,0
2382,245,0.1327,720.4,742.0,0.250,True,0
2421,249,0.0981,599.4,694.3,0.250,True,0
2460,253,0.1056,1071.6,181.3,0.250,True,0
2499,257,0.1487,1091.5,199.3,0.250,True,0
2538,262,0.0880,1417.6,637.3,0.250,True,0
2577,265,0.1198,1168.0,956.1,0.250,True,0
2616,269,0.0921,712.4,222.2,0.250,True,0
2658,276,0.0641,1115.3,947.7,0.250,True,0
2697,279,0.1013,570.0,614.7,0.250,True,0
2736,283,0.0939,1027.6,607.3,0.250,True,0
2775,287,0.1143,1203.9,871.8,0.250,True,0
2814,291,0.1040,955.8,296.9,0.250,True,0
2853,296,0.0775,1346.7,998.5,0.250,True,0
2892,300,0.1325,1241.8,1012.7,0.250,True,0
2931,303,0.0867,943.3,519.9,0.250,True,0
2970,307,0.0872,1396.9,984.0,0.250,True,0
3014,309,0.0497,732.5,1175.3,0.250,True,0
3051,311,0.0748,722.0,199.1,0.250,True,0
3088,313,0.0303,1386.8,1201.4,0.250,True,0
3126,317,0.1037,1074.8,1040.2,0.250,True,0
3165,320,0.0718,598.7,293.7,0.250,True,0
3205,324,0.1035,1156.7,176.9,0.250,True,0
3243,327,0.1212,831.4,368.1,0.250,True,0
3282,332,0.1226,973.0,801.9,0.250,True,0
3321,335,0.0895,908.7,1332.1,0.250,True,0
3360,339,0.0956,1314.6,832.5,0.250,True,0
3399,343,0.1153,1214.3,902.3,0.250,True,0
3438,347,0.1313,1550.1,925.5,0.250,True,0
3477,352,0.0857,1299.8,508.5,0.250,True,0
3516,355,0.1116,1196.1,945.3,0.250,True,0
3555,360,0.0968,1040.8,896.0,0.250,True,0
3594,364,0.1262,865.7,618.0,0.250,True,0
3633,368,0.1139,1267.7,659.2,0.250,True,0
3672,371,0.1006,976.8,290.8,0.250,True,0
3711,375,0.0662,1236.0,287.2,0.250,True,0
3750,379,0.1220,1321.4,671.3,0.250,True,0
3789,383,0.1111,909.2,285.5,0.250,True,0
3828,387,0.1042,708.2,165.6,0.250,True,0
3867,392,0.1103,633.5,771.3,0.250,True,0
3906,395,0.0894,1386.9,437.7,0.250,True,0
3945,400,0.0927,1038.6,1010.3,0.250,True,0
3984,404,0.1155,1412.0,622.3,0.250,True,0
4023,408,0.0674,502.4,577.8,0.250,True,0
4062,412,0.1095,632.3,802.5,0.250,True,0
4101,416,0.0843,1167.5,484.3,0.250,True,0
4140,419,0.1228,825.3,344.5,0.250,True,0
4179,424,0.0913,1517.3,735.2,0.250,True,0
4218,427,0.1049,1222.6,817.0,0.250,True,0
4257,431,0.0996,1226.5,200.5,0.250,True,0
4296,435,0.0660,432.1,756.0,0.250,True,0
4335,440,0.0614,1109.2,395.5,0.250,True,0
4374,443,0.1286,1254.8,257.3,0.250,True,0
4413,447,0.0727,535.6,975.7,0.250,True,0
4452,452,0.0807,1375.1,1119.4,0.250,True,0
4491,456,0.1165,1318.5,1060.9,0.250,True,0
4530,460,0.1321,1437.3,933.5,0.250,True,0
4569,464,0.0832,533.1,681.3,0.250,True,0
4608,468,0.1145,997.2,1031.1,0.250,True,0
4647,471,0.0812,1520.1,644.5,0.250,True,0
4686,475,0.0767,1155.6,1143.8,0.250,True,0
4725,480,0.1199,1071.6,779.1,0.250,True,0
4764,483,0.1170,1120.7,375.9,0.250,True,0
4803,487,0.1331,1244.4,362.4,0.250,True,0
4842,491,0.1084,1417.1,673.6,0.250,True,0
4881,496,0.1202,1312.0,1199.9,0.250,True,0
4920,500,0.0625,1442.9,867.5,0.250,True,0
4959,503,0.0873,586.4,380.6,0.250,True,0
4998,507,0.1017,413.0,899.5,0.250,True,0
5037,511,0.0853,1199.8,389.2,0.250,True,0
5076,516,0.1324,1269.4,492.3,0.250,True,0
5115,520,0.0883,1237.5,937.1,0.250,True,0
5154,523,0.0915,1028.0,474.1,0.250,True,0
5193,527,0.1401,953.1,546.4,0.250,True,0
5232,531,0.0790,1488.0,573.6,0.250,True,0
5271,535,0.0612,497.6,358.9,0.250,True,0
5310,539,0.0906,883.3,110.4,0.250,True,0
5349,543,0.1435,832.6,301.8,0.250,True,0
5388,547,0.1022,957.2,250.6,0.250,True,0
5427,551,0.1072,699.4,231.5,0.250,True,0
5466,555,0.1228,1164.6,174.0,0.250,True,0
5505,559,0.0942,1451.0,686.8,0.250,True,0
5544,563,0.1154,1296.5,823.4,0.250,True,0
5583,567,0.0826,642.0,951.0,0.250,True,0
5622,572,0.1240,540.1,1090.4,0.250,True,0
5661,575,0.0542,1540.2,780.9,0.250,True,0
5700,580,0.1520,1497.5,1000.1,0.250,True,0
5739,584,0.1245,1308.9,1335.1,0.250,True,0
5778,587,0.0732,1323.0,754.7,0.250,True,0
5817,591,0.1227,990.3,1061.1,0.250,True,0
5856,595,0.0995,1025.0,439.8,0.250,True,0
5895,600,0.1209,987.5,695.7,0.250,True,0
5934,603,0.0686,504.1,453.7,0.250,True,0
5973,607,0.0606,1287.8,853.4,0.250,True,0
6012,612,0.0766,952.9,184.9,0.250,True,0
6051,615,0.0583,1505.2,911.7,0.250,True,0
6090,619,0.1053,1251.3,1047.7,0.250,True,0
6129,623,0.1257,1285.1,854.8,0.250,True,0
6168,628,0.1181,843.7,746.8,0.250,True,0
6207,631,0.1016,567.0,561.2,0.250,True,0
6246,636,0.0899,1020.7,616.3,0.250,True,0
6285,639,0.1072,722.3,648.8,0.250,True,0
6324,643,0.1371,577.9,450.8,0.250,True,0
6363,648,0.0942,1209.1,487.7,0.250,True,0
6402,651,0.0938,1557.1,907.4,0.250,True,0
6441,655,0.0515,512.1,1050.3,0.250,True,0
6480,659,0.0632,1302.9,632.3,0.250,True,0
6519,663,0.0650,1208.2,356.8,0.250,True,0
6558,668,0.0679,1341.6,527.0,0.250,True,0
6597,671,0.0461,574.7,659.1,0.250,True,0
6636,675,0.1359,642.0,366.6,0.250,True,0
6677,679,0.1486,879.5,369.2,0.250,True,0
6714,681,0.1144,831.3,486.9,0.250,True,0
6753,686,0.0816,1267.6,965.1,0.250,True,0
6792,689,0.0933,1264.9,278.1,0.250,True,0
6831,693,0.0994,1122.2,615.4,0.250,True,0
6870,697,0.0984,1385.6,508.7,0.250,True,0
6909,701,0.1278,1479.1,498.0,0.250,True,0
6948,706,0.0955,840.3,807.6,0.250,True,0
6987,709,0.1260,533.9,658.6,0.250,True,0
7026,713,0.0924,989.1,190.6,0.250,True,0
7065,717,0.1191,845.0,537.8,0.250,True,0
7104,721,0.1108,690.2,461.4,0.250,True,0
7143,725,0.0625,951.6,217.4,0.250,True,0
7182,730,0.0713,692.5,891.1,0.250,True,0
7221,733,0.0945,1322.0,1109.4,0.250,True,0
7260,737,0.0590,952.9,233.5,0.250,True,0
7299,741,0.0619,767.4,1207.8,0.250,True,0
7338,745,0.0929,1113.7,721.0,0.250,True,0
7377,749,0.1205,850.5,432.7,0.250,True,0
7416,754,0.0739,1206.7,1327.3,0.250,True,0
7455,757,0.0662,595.1,383.4,0.250,True,0
7494,761,0.1226,834.2,688.1,0.250,True,0
7531,763,0.1304,874.1,693.2,0.250,True,0
7569,768,0.0928,631.1,1231.2,0.250,True,0
7608,771,0.0898,378.6,590.2,0.250,True,0
7647,775,0.0678,1419.5,660.1,0.250,True,0
7686,780,0.0671,635.1,1110.0,0.250,True,0
7725,784,0.0819,994.4,1377.5,0.250,True,0
7762,785,0.0465,1509.7,793.3,0.250,True,0
7818,789,0.0568,1265.1,1236.6,0.250,True,0
7855,790,0.0646,1350.7,952.6,0.250,True,0
7893,793,0.0927,1475.3,514.9,0.250,True,0
7932,797,0.0853,988.6,139.9,0.250,True,0
7971,801,0.0816,983.5,545.9,0.250,True,0
8010,805,0.1270,1294.2,478.0,0.250,True,0
8049,807,0.1059,915.6,1030.9,0.250,True,0
8086,809,0.1217,904.3,1260.1,0.250,True,0
8124,814,0.0569,833.6,767.7,0.250,True,0
8163,818,0.0814,416.0,593.4,0.250,True,0
8202,821,0.1160,523.7,829.6,0.250,True,0
8241,825,0.0691,1418.2,988.1,0.250,True,0
8280,830,0.1135,1554.0,904.1,0.250,True,0
8319,833,0.1172,1283.4,802.7,0.250,True,0
8358,837,0.1268,1421.8,481.6,0.250,True,0
8397,841,0.1014,947.4,679.1,0.250,True,0
8436,846,0.1384,1052.0,899.4,0.250,True,0
8475,849,0.1110,1006.4,416.4,0.250,True,0
8514,854,0.1176,1528.3,737.7,0.250,True,0
8553,858,0.1185,1096.4,575.9,0.250,True,0
8592,861,0.0814,1030.7,1302.5,0.250,True,0
8631,865,0.0913,1262.0,670.8,0.250,True,0
8670,869,0.1343,1159.3,583.6,0.250,True,0
8709,873,0.1323,1246.0,761.5,0.250,True,0
8748,878,0.0513,729.0,363.2,0.250,True,0
8787,881,0.1213,1078.3,503.1,0.250,True,0
8826,886,0.0974,1492.9,842.5,0.250,True,0
8865,889,0.0674,948.8,186.5,0.250,True,0
8904,893,0.0863,1495.2,841.7,0.250,True,0
8943,897,0.0664,579.2,409.1,0.250,True,0
8982,901,0.1018,480.5,554.3,0.250,True,0
9021,905,0.0650,1158.7,1232.1,0.250,True,0
9060,910,0.0531,1155.6,180.2,0.250,True,0
9099,913,0.1172,1167.4,520.9,0.250,True,0
9138,918,0.1424,1404.7,761.3,0.250,True,0
9177,921,0.1356,1214.1,697.5,0.250,True,0
9216,926,0.1265,1332.2,977.8,0.250,True,0
