frame,track,x,y,vx,vy,speed,state,cov
71,0,1419.0,488.0,0.00,0.00,0.00,0,12.01
71,1,1560.0,520.0,0.00,0.00,0.00,0,12.01
71,2,1390.0,562.0,0.00,0.00,0.00,0,12.01
71,3,1511.0,565.0,0.00,0.00,0.00,0,12.01
71,4,1363.0,630.0,0.00,0.00,0.00,0,12.01
71,5,1583.0,823.0,0.00,0.00,0.00,0,12.01
71,6,1244.0,1081.0,0.00,0.00,0.00,0,12.01
71,7,1257.0,1104.0,0.00,0.00,0.00,0,12.01
71,8,1265.0,1106.0,0.00,0.00,0.00,0,12.01
71,9,1163.0,1175.0,0.00,0.00,0.00,0,12.01
71,10,1178.0,1195.0,0.00,0.00,0.00,0,12.01
71,11,1179.0,1218.0,0.00,0.00,0.00,0,12.01
71,12,1174.0,1224.0,0.00,0.00,0.00,0,12.01
71,13,1107.0,1236.0,0.00,0.00,0.00,0,12.01
71,14,1120.0,1246.0,0.00,0.00,0.00,0,12.01
71,15,1113.0,1254.0,0.00,0.00,0.00,0,12.01
71,16,1117.0,1263.0,0.00,0.00,0.00,0,12.01
71,17,1105.0,1274.0,0.00,0.00,0.00,0,12.01
73,20,679.0,60.0,0.00,0.00,0.00,0,12.01
73,21,1126.0,165.0,0.00,0.00,0.00,0,12.01
73,22,1126.0,195.0,0.00,0.00,0.00,0,12.01
73,23,441.0,230.0,0.00,0.00,0.00,0,12.01
73,24,348.0,282.0,0.00,0.00,0.00,0,12.01
73,25,288.0,389.0,0.00,0.00,0.00,0,12.01
73,26,296.0,397.0,0.00,0.00,0.00,0,12.01
73,27,288.0,417.0,0.00,0.00,0.00,0,12.01
73,28,316.0,399.0,0.00,0.00,0.00,0,12.01
73,29,301.0,441.0,0.00,0.00,0.00,0,12.01
73,30,315.0,495.0,0.00,0.00,0.00,0,12.01
73,31,318.0,499.0,0.00,0.00,0.00,0,12.01
73,32,318.0,518.0,0.00,0.00,0.00,0,12.01
73,33,318.0,535.0,0.00,0.00,0.00,0,12.01
73,34,323.0,570.0,0.00,0.00,0.00,0,12.01
73,35,331.0,588.0,0.00,0.00,0.00,0,12.01
73,36,319.0,632.0,0.00,0.00,0.00,0,12.01
73,37,316.0,662.0,0.00,0.00,0.00,0,12.01
73,38,318.0,669.0,0.00,0.00,0.00,0,12.01
73,39,317.0,698.0,0.00,0.00,0.00,0,12.01
74,20,679.0,60.0,0.00,0.00,0.00,0,14.03
74,21,1125.7,156.5,-0.01,-0.21,0.21,0,7.47
74,22,1126.3,195.3,0.01,0.01,0.01,0,7.47
74,23,441.0,230.0,0.00,0.00,0.00,0,14.03
74,24,348.0,282.0,0.00,0.00,0.00,0,14.03
74,25,288.0,396.2,0.00,0.18,0.18,0,7.47
74,26,296.0,409.4,0.00,0.31,0.31,0,7.47
74,27,287.3,423.6,-0.02,0.16,0.16,0,7.47
74,28,316.0,399.0,0.00,0.00,0.00,0,14.03
74,29,296.7,442.6,-0.11,0.04,0.11,0,7.47
74,30,315.0,495.0,0.00,0.00,0.00,0,14.03
74,31,318.0,499.0,0.00,0.00,0.00,0,14.03
74,32,318.0,518.0,0.00,0.00,0.00,0,14.03
74,33,318.0,535.0,0.00,0.00,0.00,0,14.03
74,34,322.3,581.1,-0.02,0.28,0.28,0,7.47
74,35,331.0,588.0,0.00,0.00,0.00,0,14.03
74,36,319.0,630.7,0.00,-0.03,0.03,0,7.47
74,37,316.0,662.0,0.00,0.00,0.00,0,14.03
74,38,317.7,679.8,-0.01,0.27,0.27,0,7.47
74,39,317.0,698.0,0.00,0.00,0.00,0,14.03
75,23,451.2,220.5,0.46,-0.43,0.63,0,7.87
75,21,1125.7,156.5,-0.01,-0.21,0.21,0,9.51
75,22,1126.3,195.3,0.01,0.01,0.01,0,9.51
75,25,288.0,396.2,0.00,0.18,0.18,0,9.51
75,27,287.3,423.6,-0.02,0.16,0.16,0,9.51
75,29,296.7,442.6,-0.11,0.04,0.11,0,9.51
75,34,322.3,581.1,-0.02,0.28,0.28,0,9.51
75,36,319.0,630.7,0.00,-0.03,0.03,0,9.51
75,38,317.7,679.8,-0.01,0.27,0.27,0,9.51
75,20,679.0,60.0,0.00,0.00,0.00,0,16.08
75,24,348.0,282.0,0.00,0.00,0.00,0,16.08
75,28,316.0,399.0,0.00,0.00,0.00,0,16.08
75,30,315.0,495.0,0.00,0.00,0.00,0,16.08
75,32,318.0,518.0,0.00,0.00,0.00,0,16.08
77,23,451.3,220.4,0.46,-0.43,0.63,0,12.12
77,21,1125.7,156.4,-0.01,-0.21,0.21,0,13.91
77,22,1126.3,195.3,0.01,0.01,0.01,0,13.91
77,25,288.0,396.3,0.00,0.18,0.18,0,13.91
77,27,287.3,423.6,-0.02,0.16,0.16,0,13.91
77,29,296.7,442.7,-0.11,0.04,0.11,0,13.91
77,34,322.3,581.2,-0.02,0.28,0.28,0,13.91
77,36,319.0,630.7,0.00,-0.03,0.03,0,13.91
77,38,317.7,679.9,-0.01,0.27,0.27,0,13.91
77,20,679.0,60.0,0.00,0.00,0.00,0,20.59
77,24,348.0,282.0,0.00,0.00,0.00,0,20.59
77,28,316.0,399.0,0.00,0.00,0.00,0,20.59
77,30,315.0,495.0,0.00,0.00,0.00,0,20.59
77,32,318.0,518.0,0.00,0.00,0.00,0,20.59
78,23,451.3,220.4,0.46,-0.43,0.63,0,14.38
78,21,1125.7,156.4,-0.01,-0.21,0.21,0,16.18
78,22,1126.3,195.3,0.01,0.01,0.01,0,16.18
78,25,288.0,396.3,0.00,0.18,0.18,0,16.18
78,27,287.3,423.6,-0.02,0.16,0.16,0,16.18
78,29,296.7,442.7,-0.11,0.04,0.11,0,16.18
78,34,322.3,581.2,-0.02,0.28,0.28,0,16.18
78,36,319.0,630.7,0.00,-0.03,0.03,0,16.18
78,38,317.7,679.9,-0.01,0.27,0.27,0,16.18
79,23,451.4,220.4,0.46,-0.43,0.63,0,16.80
