frame,time,vision_latency_ms,pipeline_latency_ms,ndet,ntrack,temp,cooldown,suppressed
0,1775765448.5816562,25.170123999942007, 0.3049410001949582,0,0,27.8,0.0,0
1,1775765448.6251113,25.169423000079405, 0.3150769998683245,0,0,27.8,0.0,0
2,1775765448.6394846,12.478345999625162, 0.2987479997500486,0,0,27.8,0.0,0
3,1775765448.6539717,12.010576000193396, 0.2759380004135892,0,0,27.8,0.0,0
4,1775765448.6908557,19.424931000230572, 0.29251100022520404,0,0,27.8,0.0,0
5,1775765448.7217617,19.37439199991786, 0.325624000197422,0,0,27.8,0.0,0
6,1775765448.7516353,19.422220999786077, 0.3679100000226754,0,0,27.8,0.0,0
7,1775765448.780133,18.254951000017172, 0.28526000005513197,0,0,27.8,0.0,0
8,1775765448.8104181,19.026262999886967, 0.25875600022118306,0,0,27.8,0.0,0
9,1775765448.8406713,19.478395000078308, 0.3005480002684635,0,0,27.8,0.0,0
10,1775765448.8704376,19.098970999948506, 0.2733460000854393,0,0,27.8,0.0,0
11,1775765448.9000456,18.90005099994596, 0.26825499980986933,0,0,27.8,0.0,0
12,1775765448.9273014,17.995612000049732, 0.28350499997031875,0,0,27.8,0.0,0
13,1775765448.9593682,19.397663999825454, 0.2986370000144234,0,0,27.8,0.0,0
14,1775765448.9881897,18.214031999832514, 0.30679300016345223,0,0,27.8,0.0,0
15,1775765449.019081,19.284483999854274, 0.28909100001328625,0,0,27.8,0.0,0
16,1775765449.0486858,19.06555000005028, 0.3104259999417991,0,0,27.8,0.0,0
17,1775765449.0770922,18.29348299997946, 0.2749330001279304,0,0,27.8,0.0,0
18,1775765449.1065333,18.820498999957636, 0.26593099983074353,0,0,27.8,0.0,0
19,1775765449.1377182,19.36579899984281, 0.2747369999269722,0,0,27.8,0.0,0
20,1775765449.1679661,19.52835599968239, 0.27116699993712245,0,0,27.8,0.0,0
21,1775765449.1964839,18.799051999849326, 0.30883999988873256,0,0,27.8,0.0,0
22,1775765449.227036,18.96392199978436, 0.27192100014872267,0,0,27.8,0.0,0
23,1775765449.2571628,19.14994900016609, 0.268782999683026,0,0,27.8,0.0,0
24,1775765449.285791,17.990687000292382, 0.29697800027861376,0,0,27.8,0.0,0
25,1775765449.3168874,19.300376999581204, 0.3045480002583645,0,0,27.8,0.0,0
26,1775765449.345521,18.193208999946364, 0.2795079999486916,0,0,27.8,0.0,0
27,1775765449.3727288,17.73239799967996, 0.32752500010246877,0,0,27.8,0.0,0
28,1775765449.4048958,19.600638999691, 0.2966350002679974,0,0,27.8,0.0,0
29,1775765449.4348233,18.651252999916323, 0.3196099996785051,0,0,27.8,0.0,0
30,1775765449.4648652,19.100318999790034, 0.33357499978592386,0,0,27.8,0.0,0
31,1775765449.494327,18.766585000321356, 0.30038999966564006,0,0,27.8,0.0,0
32,1775765449.5239012,18.66303400038305, 0.3185989999110461,0,0,27.8,0.0,0
33,1775765449.553914,19.452689999980066, 0.2919170001405291,0,0,27.8,0.0,0
34,1775765449.583145,18.48209899981157, 0.34326499962844537,0,0,27.8,0.0,0
35,1775765449.6120734,18.74329999964175, 0.30116099969745846,0,0,27.8,0.0,0
36,1775765449.6433573,18.928317000245443, 0.31444399974134285,0,0,27.8,0.0,0
37,1775765449.6721625,18.558646000201406, 0.2868450001187739,0,0,27.8,0.0,0
38,1775765449.7024453,18.545346000337304, 0.2961790000881592,0,0,27.8,0.0,0
39,1775765449.7322617,19.2360229998485, 0.2824709999913466,0,0,27.8,0.0,0
40,1775765449.7612777,18.469274999915797, 0.2972570000565611,0,0,27.8,0.0,0
41,1775765449.791337,18.62208800002918, 0.30250199961301405,0,0,27.8,0.0,0
42,1775765449.8210127,18.561583000064275, 0.2951890000986168,0,0,27.8,0.0,0
43,1775765449.8507292,18.521545000112383, 0.2903320000768872,0,0,27.8,0.0,0
44,1775765449.8810008,18.7479420001182, 0.292213000193442,0,0,27.8,0.0,0
45,1775765449.9110029,19.407660000069882, 0.2634980000948417,0,0,27.8,0.0,0
46,1775765449.9401884,18.848956000056205, 0.26240800025334465,0,0,27.8,0.0,0
47,1775765449.9701784,19.05886600025042, 0.2749269997366355,0,0,27.8,0.0,0
48,1775765449.9995801,18.716496000251936, 0.3365899997334054,0,0,27.8,0.0,0
49,1775765450.0291572,18.4232990000055, 0.2798989999064361,0,0,27.8,0.0,0
50,1775765450.0588112,18.297843000254943, 0.32808000014483696,0,0,27.8,0.0,0
51,1775765450.0887012,18.544887000189192, 0.29600700008813874,0,0,27.8,0.0,0
52,1775765450.1190484,19.09336600010647, 0.2726339998844196,0,0,27.8,0.0,0
53,1775765450.1478999,18.620243999976083, 0.26676599964048364,0,0,27.8,0.0,0
54,1775765450.1780174,19.23192000003837, 0.2766869997685717,0,0,27.8,0.0,0
55,1775765450.2111,21.424133999971673, 0.3838829998130677,0,0,27.8,0.0,0
56,1775765450.2369528,18.93483499998183, 0.2867910002350982,0,0,27.8,0.0,0
57,1775765450.271111,20.723178000025655, 0.31268799966710503,0,0,27.8,0.0,0
58,1775765450.2934275,16.592272999787383, 0.30053099999349797,0,0,27.8,0.0,0
59,1775765450.3279026,19.76217200035535, 0.29065599983368884,0,0,27.8,0.0,0
60,1775765450.358645,19.84466700014309, 0.33192099999723723,0,0,27.8,0.0,0
61,1775765450.391203,20.74289000029239, 0.29239300010885927,0,0,27.8,0.0,0
62,1775765450.4186885,19.1412180001862, 0.3069290000894398,0,0,27.8,0.0,0
63,1775765450.4480538,19.448560000000725, 0.3039990001525439,0,0,27.8,0.0,0
64,1775765450.4754863,18.627931000082754, 0.3359199999977136,0,0,27.8,0.0,0
65,1775765450.5077353,20.33306699968307, 0.35006000007342664,0,0,27.8,0.0,0
66,1775765450.53668,19.66353500029072, 0.31750199968882953,0,0,27.8,0.0,0
67,1775765450.5666096,19.50388799969005, 0.34664399981920724,0,0,27.8,0.0,0
68,1775765450.5968478,20.590714999798365, 0.31841100008023204,0,0,27.8,0.0,0
69,1775765450.6222038,17.133578000084526, 0.30712399984622607,0,0,27.8,0.0,0
70,1775765450.6547062,20.007380000151898, 0.33599500011405325,0,0,27.8,0.0,0
71,1775765450.687316,21.987510999679216, 0.3905769999619224,18,18,27.8,0.0,0
72,1775765450.7137372,18.508856000153173, 0.3395720000298752,121,0,27.8,0.0,0
73,1775765450.747904,22.80870100003085, 0.388042999929894,33,20,27.8,0.0,0
74,1775765450.769182,16.1670510001386, 0.3760829999919224,61,20,27.8,0.0,0
75,1775765451.1161716,20.357522999802313, 313.62386299997524,27,14,27.8,0.0,0
77,1775765451.1184335,0.420910999764601, 0.1945750000231783,0,14,27.8,0.0,1
78,1775765451.1394532,0.5082570000922715, 0.246742999934213,0,9,27.8,0.0,1
79,1775765451.1710854,0.6647999998676823, 0.39840799990997766,0,1,27.8,0.0,1
80,1775765451.2021356,0.23048599996400299, 1.9763469999816152,0,0,27.8,0.0,1
81,1775765451.234851,0.028682999982265756, 0.3237030000491359,0,0,27.8,0.0,1
82,1775765451.2596574,0.03656999979284592, 0.49257000000579865,0,0,27.8,0.0,1
83,1775765451.2894526,0.035367999771551695, 0.40437400002701906,0,0,27.8,0.0,1
84,1775765451.3193598,0.03669799980343669, 0.4055620001963689,0,0,27.8,0.0,1
85,1775765451.3486946,0.0382339999305259, 0.4268560001037258,0,0,27.8,0.0,1
