frame,track,x,y,vx,vy,speed,state,cov
69,0,825.0,178.0,0.00,0.00,0.00,0,12.01
70,0,825.0,178.0,0.00,0.00,0.00,0,14.04
71,0,825.0,178.0,0.00,0.00,0.00,0,16.15
71,1,845.0,544.0,0.00,0.00,0.00,0,12.03
71,2,849.0,566.0,0.00,0.00,0.00,0,12.03
71,3,849.0,586.0,0.00,0.00,0.00,0,12.03
71,4,848.0,597.0,0.00,0.00,0.00,0,12.03
71,5,852.0,610.0,0.00,0.00,0.00,0,12.03
71,6,851.0,637.0,0.00,0.00,0.00,0,12.03
71,7,851.0,663.0,0.00,0.00,0.00,0,12.03
71,8,856.0,687.0,0.00,0.00,0.00,0,12.03
71,9,854.0,706.0,0.00,0.00,0.00,0,12.03
71,10,854.0,738.0,0.00,0.00,0.00,0,12.03
73,0,825.0,178.0,0.00,0.00,0.00,0,20.65
73,1,845.0,544.0,0.00,0.00,0.00,0,15.59
73,2,849.0,566.0,0.00,0.00,0.00,0,15.59
73,3,849.0,586.0,0.00,0.00,0.00,0,15.59
73,4,848.0,597.0,0.00,0.00,0.00,0,15.59
73,5,852.0,610.0,0.00,0.00,0.00,0,15.59
73,6,851.0,637.0,0.00,0.00,0.00,0,15.59
73,7,851.0,663.0,0.00,0.00,0.00,0,15.59
73,8,856.0,687.0,0.00,0.00,0.00,0,15.59
73,9,854.0,706.0,0.00,0.00,0.00,0,15.59
73,10,854.0,738.0,0.00,0.00,0.00,0,15.59
74,1,845.0,544.0,0.00,0.00,0.00,0,17.69
74,2,849.0,566.0,0.00,0.00,0.00,0,17.69
74,3,849.0,586.0,0.00,0.00,0.00,0,17.69
74,4,848.0,597.0,0.00,0.00,0.00,0,17.69
74,5,852.0,610.0,0.00,0.00,0.00,0,17.69
74,6,851.0,637.0,0.00,0.00,0.00,0,17.69
74,7,851.0,663.0,0.00,0.00,0.00,0,17.69
74,8,856.0,687.0,0.00,0.00,0.00,0,17.69
74,9,854.0,706.0,0.00,0.00,0.00,0,17.69
74,10,854.0,738.0,0.00,0.00,0.00,0,17.69
75,1,845.0,544.0,0.00,0.00,0.00,0,20.03
75,2,849.0,566.0,0.00,0.00,0.00,0,20.03
75,3,849.0,586.0,0.00,0.00,0.00,0,20.03
75,4,848.0,597.0,0.00,0.00,0.00,0,20.03
75,5,852.0,610.0,0.00,0.00,0.00,0,20.03
75,6,851.0,637.0,0.00,0.00,0.00,0,20.03
75,7,851.0,663.0,0.00,0.00,0.00,0,20.03
75,8,856.0,687.0,0.00,0.00,0.00,0,20.03
75,9,854.0,706.0,0.00,0.00,0.00,0,20.03
75,10,854.0,738.0,0.00,0.00,0.00,0,20.03
273,11,1264.0,319.0,0.00,0.00,0.00,0,12.01
274,11,1264.0,318.7,0.00,-0.01,0.01,0,7.48
275,11,1264.0,318.7,0.00,-0.01,0.01,0,9.52
275,12,1254.0,519.0,0.00,0.00,0.00,0,12.01
275,13,1253.0,627.0,0.00,0.00,0.00,0,12.01
277,11,1264.0,318.7,0.00,-0.01,0.01,0,13.66
277,12,1254.0,519.0,0.00,0.00,0.00,0,15.37
277,13,1253.0,627.0,0.00,0.00,0.00,0,15.37
278,11,1264.0,318.7,0.00,-0.01,0.01,0,15.80
278,12,1254.0,519.0,0.00,0.00,0.00,0,17.47
278,13,1253.0,627.0,0.00,0.00,0.00,0,17.47
279,12,1254.0,519.0,0.00,0.00,0.00,0,19.75
279,13,1253.0,627.0,0.00,0.00,0.00,0,19.75
619,14,1109.0,1227.0,0.00,0.00,0.00,0,12.01
619,15,1108.0,1259.0,0.00,0.00,0.00,0,12.01
620,14,1109.0,1227.0,0.00,0.00,0.00,0,7.47
620,15,1108.0,1258.3,0.00,-0.02,0.02,0,7.47
621,14,1109.0,1227.0,0.00,0.00,0.00,0,9.51
621,15,1108.0,1258.3,0.00,-0.02,0.02,0,9.51
623,14,1109.0,1227.0,0.00,0.00,0.00,0,13.62
623,15,1108.0,1258.3,0.00,-0.02,0.02,0,13.62
624,14,1109.0,1227.0,0.00,0.00,0.00,0,15.78
624,15,1108.0,1258.3,0.00,-0.02,0.02,0,15.78
